fact_unit,2019-05-30,2019-08-07,2019-11-07,2020-02-10,2020-05-29,2020-08-07,2020-11-06,2021-02-09,2021-05-28,2021-08-09,2021-11-08,2022-02-09,2022-05-31,2022-08-08,2022-11-09,2023-02-08,2023-05-26,2023-08-08,2023-11-07,2024-02-08,2024-05-29,2024-08-08,2024-11-07,2025-02-07,2025-05-29,2025-08-07,2025-11-06
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan / USD,,,,,,,,,36941000.0,,,,58421000.0,,,,52491000.0,,,,67499000.0,,,,40777000.0,,
StockIssuedDuringPeriodValueShareBasedCompensation / USD,23826000.0,8046000.0,17494000.0,25651000.0,32470000.0,15275000.0,35524000.0,32470000.0,,11256000.0,34365000.0,45744000.0,,28299000.0,45508000.0,54465000.0,,10182000.0,21967000.0,31356000.0,,12834000.0,35035000.0,51114000.0,,17100000.0,51400000.0
StockRepurchaseProgramAuthorizedAmount1 / USD,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,78979000.0,78979000.0,300000000.0,78979000.0,78979000.0,78979000.0,78979000.0,78979000.0,78979000.0,78979000.0,78979000.0,78979000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1 / USD,,,,,,,,,,,,,,,,,,,,,,443876000.0,400000000.0,300000000.0,,300000000.0,200000000.0
StockRepurchasedAndRetiredDuringPeriodValue / USD,,8612000.0,47082000.0,47082000.0,65485000.0,8612000.0,30000000.0,65485000.0,81494000.0,5047000.0,5047000.0,5047000.0,51241000.0,14283000.0,59561000.0,148306000.0,14646000.0,14283000.0,59561000.0,148306000.0,55777000.0,56124000.0,100000000.0,11440000.0,308565000.0,64200000.0,110600000.0
StockRepurchasedDuringPeriodShares / shares,664963.0,60000.0,445700.0,445700.0,664963.0,60000.0,205059.0,664963.0,651093.0,35000.0,35000.0,35000.0,273259.0,68177.0,292487.0,775320.0,35000.0,68177.0,292487.0,775320.0,108368.0,251507.0,446661.0,907158.0,1563983.0,300000.0,400000.0
StockholdersEquity / USD,3205960000.0,3177810000.0,3177810000.0,3177810000.0,3177810000.0,3393876000.0,3393876000.0,3177810000.0,3405362000.0,3880990000.0,3880990000.0,3880990000.0,3880990000.0,6532356000.0,6532356000.0,6532356000.0,6532356000.0,6077198000.0,6077198000.0,6077198000.0,6077198000.0,6302164000.0,6302164000.0,6302164000.0,6302164000.0,6603400000.0,6603400000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,3038892000.0,3217300000.0,3217300000.0,3217300000.0,2810033000.0,3185798000.0,3185798000.0,2810033000.0,3197230000.0,3418210000.0,3418210000.0,3418210000.0,3418210000.0,3891468000.0,3891468000.0,3891468000.0,3891468000.0,6544637000.0,6544637000.0,6544637000.0,3891468000.0,6087172000.0,6087172000.0,6087172000.0,6544637000.0,6315300000.0,6315300000.0
UndistributedEarningsOfForeignSubsidiaries / USD,1300000000.0,,,,1600000000.0,,,1600000000.0,1900000000.0,,,,2000000000.0,,,,1915000000.0,,,,2850000000.0,,,,2400000000.0,,
UnrecognizedTaxBenefits / USD,1884000.0,,,,2500000.0,,,2500000.0,2314000.0,,,,875000.0,,,,2295000.0,,,,2160000.0,,,,2230000.0,,
UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions / USD,0.0,,,,186000.0,,,186000.0,1570000.0,,,,896000.0,,,,135000.0,,,,0.0,,,,80000.0,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,356000.0,,,,178000.0,,,178000.0,176000.0,,,,655000.0,,,,0.0,,,,70000.0,,,,0.0,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,2674000.0,,,,1118000.0,,,1118000.0,2401000.0,,,,3058000.0,,,,2640000.0,,,,2293000.0,,,,1880000.0,,
ValuationAllowanceDeferredTaxAssetChangeInAmount / USD,118000.0,,,,413000.0,,,413000.0,252000.0,,,,10548000.0,,,,-4376000.0,,,,6059000.0,,,,4233000.0,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment / shares,621000.0,824000.0,882000.0,889000.0,685000.0,928000.0,914000.0,685000.0,891000.0,717000.0,695000.0,698000.0,863000.0,840000.0,840000.0,823000.0,695000.0,640000.0,0.0,0.0,791000.0,531000.0,576000.0,568000.0,540000.0,500000.0,500000.0
WeightedAverageNumberOfDilutedSharesOutstanding / shares,86094000.0,85509000.0,85493000.0,85476000.0,85713000.0,85566000.0,85630000.0,85713000.0,85468000.0,85676000.0,85760000.0,85851000.0,85641000.0,90992000.0,95840000.0,97502000.0,85898000.0,100722000.0,100025000.0,99922000.0,98326000.0,99239000.0,99323000.0,99333000.0,100246000.0,99400000.0,99300000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,85473000.0,84685000.0,84611000.0,84587000.0,85028000.0,84638000.0,84716000.0,85028000.0,84577000.0,84959000.0,85065000.0,85153000.0,84778000.0,90152000.0,95000000.0,96679000.0,85203000.0,100082000.0,100025000.0,99922000.0,97535000.0,98708000.0,98747000.0,98765000.0,99706000.0,98900000.0,98800000.0
