fact_unit,2019-05-09,2019-09-03,2019-11-07,2020-02-11,2020-05-11,2020-08-27,2020-11-06,2021-02-04,2021-05-06,2021-08-24,2021-11-04,2022-02-03,2022-05-04,2022-08-18,2022-11-02,2023-02-08,2023-05-03,2023-08-17,2023-11-01,2024-02-07,2024-05-01,2024-08-16,2024-11-01,2025-02-05,2025-04-29,2025-05-01,2025-08-15,2025-11-06
IntangibleAssetsNetExcludingGoodwill / USD,,324800000.0,2306800000.0,2306800000.0,2306800000.0,2306800000.0,1994000000.0,1994000000.0,1994000000.0,1994000000.0,1835000000.0,1835000000.0,1835000000.0,1835000000.0,1657000000.0,1657000000.0,1657000000.0,1657000000.0,1524000000.0,1524000000.0,1524000000.0,1524000000.0,1391000000.0,1391000000.0,1514000000.0,1391000000.0,1391000000.0,7403000000.0
IntangibleAssetsNetIncludingGoodwill / USD,,,,,,,,,,,,,,,,,,,,,,,,,5600000000.0,,,
InterestExpense / USD,,190900000.0,56300000.0,108400000.0,159300000.0,210000000.0,60000000.0,112000000.0,158000000.0,208000000.0,40000000.0,77000000.0,113000000.0,207000000.0,40000000.0,79000000.0,115000000.0,153000000.0,59000000.0,138000000.0,224000000.0,159000000.0,,,,,290000000.0,
InterestExpenseNonoperating / USD,,,,,,,,,,,,,,,,,,,,,,,85000000.0,174000000.0,,263000000.0,,86000000.0
InterestIncomeExpenseNonoperatingNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,-307000000.0,,,
InterestPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,377000000.0,,,
InterestPaidNet / USD,,188000000.0,31500000.0,97900000.0,128000000.0,209400000.0,45000000.0,106000000.0,134000000.0,220000000.0,22000000.0,73000000.0,90000000.0,212000000.0,16000000.0,70000000.0,99000000.0,146000000.0,40000000.0,127000000.0,202000000.0,155000000.0,57000000.0,162000000.0,,237000000.0,276000000.0,43000000.0
InventoryFinishedGoodsAndWorkInProcessNetOfReserves / USD,,,,,,,,,,,,,,,1325000000.0,1325000000.0,1325000000.0,1325000000.0,1221000000.0,1221000000.0,1221000000.0,1221000000.0,1169000000.0,1169000000.0,,1169000000.0,1169000000.0,2077000000.0
InventoryFinishedGoodsNetOfReserves / USD,,,,,,,,,,,,,,,,,,,,,,,,,786000000.0,,,
InventoryNet / USD,,1358800000.0,1953800000.0,1953800000.0,1953800000.0,1953800000.0,1832000000.0,1832000000.0,1832000000.0,1832000000.0,1991000000.0,1991000000.0,1991000000.0,1991000000.0,,,,,,,,,,,1305000000.0,,,
InventoryRawMaterialsAndSuppliesNetOfReserves / USD,,,,,,,,,,,,,,,1114000000.0,1114000000.0,1114000000.0,1114000000.0,992000000.0,992000000.0,992000000.0,992000000.0,862000000.0,862000000.0,519000000.0,862000000.0,862000000.0,1394000000.0
InvestmentIncomeInterest / USD,,12200000.0,2900000.0,8100000.0,11600000.0,13100000.0,7000000.0,13000000.0,18000000.0,17000000.0,3000000.0,7000000.0,10000000.0,22000000.0,5000000.0,10000000.0,15000000.0,14000000.0,9000000.0,20000000.0,35000000.0,24000000.0,10000000.0,21000000.0,,31000000.0,31000000.0,11000000.0
LandAndLandImprovements / USD,,,,,,184300000.0,,,,198000000.0,,,,221000000.0,,,,201000000.0,,,,203000000.0,,,,,196000000.0,
LeaseCost / USD,,,,,86600000.0,114700000.0,,,,115000000.0,,,,115000000.0,,,,136000000.0,,,,150000000.0,,,,,154000000.0,
LesseeOperatingLeaseLiabilityPaymentsDue / USD,,,743500000.0,700300000.0,663300000.0,662200000.0,,,,657000000.0,,,,696000000.0,,,,658000000.0,,,,705000000.0,,,755000000.0,,1372000000.0,
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive / USD,,,351000000.0,330700000.0,319600000.0,280100000.0,,,,251000000.0,,,,263000000.0,,,,218000000.0,,,,182000000.0,,,295000000.0,,429000000.0,
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,99700000.0,,,,110000000.0,,,,114000000.0,,,,115000000.0,,,,132000000.0,,,118000000.0,,256000000.0,
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,,,61300000.0,62400000.0,63100000.0,49400000.0,,,,54000000.0,,,,60000000.0,,,,63000000.0,,,,74000000.0,,,64000000.0,,107000000.0,
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,,,71700000.0,72800000.0,73300000.0,66700000.0,,,,62000000.0,,,,74000000.0,,,,74000000.0,,,,92000000.0,,,79000000.0,,160000000.0,
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,,,82500000.0,84800000.0,84900000.0,77300000.0,,,,84000000.0,,,,82000000.0,,,,89000000.0,,,,104000000.0,,,94000000.0,,194000000.0,
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,,,94200000.0,96700000.0,95500000.0,89000000.0,,,,96000000.0,,,,103000000.0,,,,99000000.0,,,,121000000.0,,,105000000.0,,226000000.0,
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,,,153000000.0,124600000.0,114100000.0,112500000.0,,,,99000000.0,,,,102000000.0,,,,94000000.0,,,,103000000.0,,,137000000.0,,222000000.0,
Liabilities / USD,34.0,8362100000.0,11490300000.0,11490300000.0,11490300000.0,11490300000.0,11755000000.0,11755000000.0,11755000000.0,11755000000.0,12367000000.0,12367000000.0,12367000000.0,12367000000.0,13285000000.0,13285000000.0,13285000000.0,13285000000.0,12913000000.0,12913000000.0,12913000000.0,12913000000.0,12571000000.0,12571000000.0,13371000000.0,12571000000.0,12571000000.0,25326000000.0
LiabilitiesAndStockholdersEquity / USD,130.0,9057500000.0,17165000000.0,17165000000.0,17165000000.0,17165000000.0,16442000000.0,16442000000.0,16442000000.0,16442000000.0,17188000000.0,17188000000.0,17188000000.0,17188000000.0,17426000000.0,17426000000.0,17426000000.0,17426000000.0,17003000000.0,17003000000.0,17003000000.0,17003000000.0,16524000000.0,16524000000.0,16587000000.0,16524000000.0,16524000000.0,37066000000.0
LiabilitiesCurrent / USD,,5055200000.0,4541800000.0,4541800000.0,4541800000.0,4541800000.0,3974000000.0,3974000000.0,3974000000.0,3974000000.0,4345000000.0,4345000000.0,4345000000.0,4345000000.0,5103000000.0,5103000000.0,5103000000.0,5103000000.0,4476000000.0,4476000000.0,4476000000.0,4476000000.0,4261000000.0,4261000000.0,2713000000.0,4261000000.0,4261000000.0,6987000000.0
LiabilitiesFairValueAdjustment / USD,,,,,,,,,,,,,,,,,,,,,,,,,381000000.0,,,
LiabilitiesNoncurrent / USD,,,6948500000.0,6948500000.0,6948500000.0,6948500000.0,7781000000.0,7781000000.0,7781000000.0,7781000000.0,8022000000.0,8022000000.0,8022000000.0,8022000000.0,8182000000.0,8182000000.0,8182000000.0,8182000000.0,8437000000.0,8437000000.0,8437000000.0,8437000000.0,8310000000.0,8310000000.0,,8310000000.0,8310000000.0,18339000000.0
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,20900000.0,20900000.0,20900000.0,20900000.0,,,,,,,,,,,,65000000.0,,,,,,,378000000.0,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,201000000.0,,,
LongTermCommercialPaperCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000000.0,
LongTermDebtAndCapitalLeaseObligations / USD,,2690400000.0,5309000000.0,5309000000.0,5309000000.0,5309000000.0,6028000000.0,6028000000.0,6028000000.0,6028000000.0,6186000000.0,6186000000.0,6186000000.0,6186000000.0,6340000000.0,6340000000.0,6340000000.0,6340000000.0,6653000000.0,6653000000.0,6653000000.0,6653000000.0,6603000000.0,6603000000.0,8970000000.0,6603000000.0,6603000000.0,13841000000.0
LongTermDebtAndCapitalLeaseObligationsCurrent / USD,,984100000.0,,,,5400000.0,,,,11000000.0,,,,5000000.0,,,,14000000.0,,,,13000000.0,,,8000000.0,,12000000.0,
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities / USD,,,,,,5314400000.0,,,,6039000000.0,,,,6191000000.0,,,,6354000000.0,,,,6666000000.0,,,8978000000.0,,6615000000.0,
LongTermDebtCurrent / USD,,984100000.0,5400000.0,5400000.0,5400000.0,,11000000.0,11000000.0,11000000.0,,5000000.0,5000000.0,5000000.0,,14000000.0,14000000.0,14000000.0,,13000000.0,13000000.0,13000000.0,,12000000.0,12000000.0,,12000000.0,,141000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,1606000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,,5400000.0,,,,409600000.0,,,,678000000.0,,,,317000000.0,,,,3000000.0,,,,501000000.0,,,810000000.0,,2128000000.0,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,,400900000.0,,,,0.0,,,,602000000.0,,,,1878000000.0,,,,504000000.0,,,,501000000.0,,,1489000000.0,,2927000000.0,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,,1565300000.0,,,,1292100000.0,,,,1142000000.0,,,,600000000.0,,,,1867000000.0,,,,503000000.0,,,504000000.0,,501000000.0,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,,1780800000.0,,,,389900000.0,,,,0.0,,,,1755000000.0,,,,600000000.0,,,,2028000000.0,,,1344000000.0,,1730000000.0,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,,123500000.0,,,,1424700000.0,,,,1035000000.0,,,,0.0,,,,1933000000.0,,,,797000000.0,,,2593000000.0,,2478000000.0,
LossContingencyAccrualAtCarryingValue / USD,,15100000.0,16400000.0,16400000.0,16400000.0,16400000.0,12000000.0,12000000.0,12000000.0,12000000.0,11000000.0,11000000.0,11000000.0,11000000.0,12000000.0,12000000.0,13000000.0,14000000.0,13000000.0,14000000.0,14000000.0,12000000.0,12000000.0,11000000.0,,12000000.0,13000000.0,13000000.0
LossContingencyEstimateOfPossibleLoss / USD,,,23700000.0,23700000.0,23700000.0,23700000.0,18000000.0,18000000.0,18000000.0,18000000.0,17000000.0,17000000.0,17000000.0,17000000.0,20000000.0,21000000.0,22000000.0,26000000.0,25000000.0,27000000.0,25000000.0,23000000.0,23000000.0,21000000.0,,22000000.0,23000000.0,25000000.0
MachineryAndEquipmentGross / USD,,4695800000.0,,,,5614900000.0,,,,5435000000.0,,,,5937000000.0,,,,5797000000.0,,,,6084000000.0,,,,,6358000000.0,
MinorityInterest / USD,,68800000.0,65700000.0,65700000.0,65700000.0,65700000.0,61000000.0,61000000.0,61000000.0,61000000.0,57000000.0,57000000.0,57000000.0,57000000.0,59000000.0,59000000.0,59000000.0,59000000.0,64000000.0,64000000.0,64000000.0,64000000.0,72000000.0,72000000.0,,72000000.0,72000000.0,12000000.0
NetCashProvidedByUsedInFinancingActivities / USD,164.0,-223000000.0,154300000.0,-229900000.0,2400000.0,-542700000.0,-306000000.0,-442000000.0,-590000000.0,-765000000.0,76000000.0,-409000000.0,-601000000.0,-1236000000.0,67000000.0,-235000000.0,52000000.0,-1179000000.0,326000000.0,-90000000.0,-372000000.0,-891000000.0,141000000.0,-191000000.0,-1071000000.0,-206000000.0,-1025000000.0,237000000.0
NetCashProvidedByUsedInInvestingActivities / USD,,-632000000.0,-105800000.0,-112900000.0,-183800000.0,-241900000.0,284000000.0,194000000.0,117000000.0,10000000.0,27000000.0,-76000000.0,-115000000.0,38000000.0,-145000000.0,-265000000.0,-383000000.0,-233000000.0,-240000000.0,24000000.0,-149000000.0,-527000000.0,-142000000.0,-256000000.0,-776000000.0,-369000000.0,-309000000.0,-155000000.0
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,-688000000.0,,,
NetCashProvidedByUsedInOperatingActivities / USD,-34.0,908900000.0,-305800000.0,234700000.0,121400000.0,871400000.0,-89000000.0,342000000.0,470000000.0,776000000.0,-110000000.0,442000000.0,617000000.0,1384000000.0,-112000000.0,323000000.0,589000000.0,1461000000.0,-260000000.0,145000000.0,329000000.0,1526000000.0,-135000000.0,228000000.0,1615000000.0,378000000.0,1261000000.0,-269000000.0
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,1266000000.0,,,
NetIncomeLoss / USD,-34.0,564000000.0,98400000.0,237000000.0,349600000.0,575200000.0,66000000.0,252000000.0,433000000.0,430000000.0,198000000.0,417000000.0,684000000.0,612000000.0,202000000.0,427000000.0,696000000.0,939000000.0,232000000.0,691000000.0,868000000.0,805000000.0,152000000.0,286000000.0,609000000.0,473000000.0,1048000000.0,191000000.0
NetIncomeLossAttributableToNoncontrollingInterest / USD,,17000000.0,3100000.0,5100000.0,4900000.0,11400000.0,2000000.0,4000000.0,6000000.0,7000000.0,2000000.0,5000000.0,8000000.0,4000000.0,1000000.0,5000000.0,7000000.0,12000000.0,2000000.0,4000000.0,6000000.0,10000000.0,2000000.0,4000000.0,,6000000.0,10000000.0,2000000.0
NetIncomeLossAvailableToCommonStockholdersBasic / USD,,,98200000.0,236500000.0,348800000.0,573900000.0,66000000.0,252000000.0,433000000.0,429000000.0,198000000.0,416000000.0,683000000.0,612000000.0,202000000.0,426000000.0,694000000.0,937000000.0,230000000.0,685000000.0,862000000.0,802000000.0,151000000.0,285000000.0,,471000000.0,1041000000.0,190000000.0
NoncurrentAssets / USD,,2698500000.0,,,,3975000000.0,,,,3615000000.0,,,,3761000000.0,,,,3646000000.0,,,,3762000000.0,,,,,3763000000.0,
NumberOfReportableSegments / segment,,,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
OperatingIncomeLoss / USD,,916100000.0,177500000.0,399000000.0,580100000.0,993900000.0,141000000.0,413000000.0,684000000.0,792000000.0,276000000.0,583000000.0,956000000.0,994000000.0,296000000.0,618000000.0,987000000.0,1321000000.0,342000000.0,901000000.0,1183000000.0,1239000000.0,270000000.0,512000000.0,992000000.0,819000000.0,1508000000.0,312000000.0
OperatingLeaseCost / USD,,,28400000.0,56900000.0,,,,,,,,,,112000000.0,,,,113000000.0,,,,130000000.0,,,129000000.0,,127000000.0,
OperatingLeaseLiability / USD,,,590500000.0,575700000.0,549200000.0,549700000.0,,,,558000000.0,,,,594000000.0,,,,564000000.0,,,,602000000.0,,,618000000.0,,1150000000.0,
OperatingLeaseLiabilityCurrent / USD,,,83700000.0,84400000.0,83600000.0,84000000.0,,,,84000000.0,,,,96000000.0,,,,101000000.0,,,,101000000.0,,,105000000.0,,114000000.0,
OperatingLeaseLiabilityNoncurrent / USD,,,0.0,0.0,0.0,0.0,466000000.0,466000000.0,466000000.0,466000000.0,462000000.0,462000000.0,462000000.0,462000000.0,493000000.0,493000000.0,493000000.0,493000000.0,463000000.0,463000000.0,463000000.0,463000000.0,488000000.0,488000000.0,484000000.0,488000000.0,488000000.0,910000000.0
OperatingLeasePayments / USD,,,27000000.0,54400000.0,80500000.0,107900000.0,,,,108000000.0,,,,108000000.0,,,,111000000.0,,,,122000000.0,,,,,118000000.0,
OperatingLeaseRightOfUseAsset / USD,,,0.0,0.0,0.0,0.0,525000000.0,525000000.0,525000000.0,525000000.0,532000000.0,532000000.0,532000000.0,532000000.0,560000000.0,560000000.0,560000000.0,560000000.0,533000000.0,533000000.0,533000000.0,533000000.0,567000000.0,567000000.0,573000000.0,567000000.0,567000000.0,1116000000.0
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,0.043,0.039,0.039,0.038,,,,0.038,,,,0.035,,,,0.033,,,,0.036,,,0.051,,0.041,
OtherAmortizationOfDeferredCharges / USD,,,1400000.0,2600000.0,3900000.0,5100000.0,1000000.0,3000000.0,4000000.0,6000000.0,2000000.0,5000000.0,7000000.0,8000000.0,1000000.0,1000000.0,2000000.0,10000000.0,1000000.0,1000000.0,1000000.0,2000000.0,3000000.0,5000000.0,,8000000.0,4000000.0,3000000.0
OtherAssetsNoncurrent / USD,,117800000.0,187100000.0,187100000.0,187100000.0,187100000.0,177000000.0,177000000.0,177000000.0,177000000.0,184000000.0,184000000.0,184000000.0,184000000.0,206000000.0,206000000.0,206000000.0,206000000.0,309000000.0,309000000.0,309000000.0,309000000.0,311000000.0,311000000.0,110000000.0,311000000.0,311000000.0,357000000.0
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent / USD,,,,,,,,,,,,,,,,,,,,,,,,,52000000.0,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent / USD,,,,,,,,,,,,,,,,,,,,,,,,,115000000.0,,,
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax / USD,,6500000.0,-2200000.0,-4500000.0,-3100000.0,-2000000.0,1000000.0,3000000.0,-26000000.0,-4000000.0,4000000.0,12000000.0,19000000.0,-22000000.0,-2000000.0,-7000000.0,-3000000.0,26000000.0,-7000000.0,-3000000.0,-1000000.0,-7000000.0,1000000.0,3000000.0,,3000000.0,-1000000.0,1000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent / USD,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,,,
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax / USD,,,,,,,,,,,,,,,,,,,,,,-7000000.0,,,,,-1000000.0,
OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,-3000000.0,
OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationTax / USD,,500000.0,300000.0,-1200000.0,-900000.0,-600000.0,0.0,1000000.0,-1000000.0,-2000000.0,1000000.0,2000000.0,4000000.0,0.0,0.0,-1000000.0,-1000000.0,0.0,1000000.0,-1000000.0,0.0,-2000000.0,0.0,1000000.0,,1000000.0,1000000.0,1000000.0
OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsAndTax / USD,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,11000000.0
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax / USD,,-2700000.0,-4800000.0,2200000.0,10700000.0,15300000.0,2000000.0,0.0,8000000.0,3000000.0,-3000000.0,-8000000.0,-8000000.0,2000000.0,2000000.0,2000000.0,0.0,-7000000.0,3000000.0,1000000.0,3000000.0,5000000.0,1000000.0,-2000000.0,,1000000.0,1000000.0,-1000000.0
OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossBeforeReclassificationAndTax / USD,,0.0,-24900000.0,-14100000.0,-13300000.0,0.0,-2000000.0,-2000000.0,-4000000.0,-11000000.0,,,,-2000000.0,,,,,,,,,,,,,0.0,0.0
OtherComprehensiveIncomeLossNetOfTax / USD,,-2500000.0,6700000.0,-35900000.0,-17300000.0,68800000.0,-51000000.0,20000000.0,-336000000.0,-13000000.0,30000000.0,166000000.0,150000000.0,-327000000.0,-97000000.0,-120000000.0,-40000000.0,283000000.0,-168000000.0,-21000000.0,23000000.0,-114000000.0,-66000000.0,35000000.0,,-6000000.0,18000000.0,14000000.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent / USD,,,,,,,,,,,,,,,,,,,,,,,,,67000000.0,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax / USD,,-103400000.0,-300000.0,30000000.0,30000000.0,-27600000.0,-1000000.0,-2000000.0,-2000000.0,59000000.0,-2000000.0,-2000000.0,-4000000.0,16000000.0,,-3000000.0,-3000000.0,-52000000.0,0.0,1000000.0,2000000.0,-94000000.0,-1000000.0,-1000000.0,,-1000000.0,50000000.0,-1000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax / USD,,-16300000.0,-100000.0,-6300000.0,-6300000.0,-6900000.0,0.0,0.0,0.0,13000000.0,1000000.0,0.0,0.0,12000000.0,,0.0,0.0,-14000000.0,0.0,0.0,0.0,-21000000.0,0.0,0.0,,0.0,11000000.0,0.0
OtherDepreciationAndAmortization / USD,,,,,,402800000.0,,,,403000000.0,,,,389000000.0,,,,389000000.0,,,,398000000.0,,,,,395000000.0,
OtherLiabilitiesCurrent / USD,,767000000.0,1044900000.0,1044900000.0,1044900000.0,1044900000.0,1120000000.0,1120000000.0,1120000000.0,1120000000.0,1145000000.0,1145000000.0,1145000000.0,1145000000.0,1344000000.0,1344000000.0,1344000000.0,1344000000.0,1297000000.0,1297000000.0,1297000000.0,1297000000.0,1186000000.0,1186000000.0,792000000.0,1186000000.0,1186000000.0,2621000000.0
OtherLiabilitiesNoncurrent / USD,,182700000.0,241000000.0,241000000.0,241000000.0,241000000.0,223000000.0,223000000.0,223000000.0,223000000.0,371000000.0,371000000.0,371000000.0,371000000.0,471000000.0,471000000.0,471000000.0,471000000.0,481000000.0,481000000.0,481000000.0,481000000.0,418000000.0,418000000.0,304000000.0,418000000.0,418000000.0,754000000.0
OtherNoncashIncomeExpense / USD,,,600000.0,1000000.0,-2300000.0,-400000.0,-11000000.0,-1000000.0,-39000000.0,78000000.0,28000000.0,73000000.0,25000000.0,0.0,-73000000.0,-57000000.0,-114000000.0,83000000.0,-56000000.0,-11000000.0,-42000000.0,-106000000.0,-15000000.0,47000000.0,-17000000.0,18000000.0,-5000000.0,-12000000.0
OtherNonoperatingIncomeExpense / USD,,,,,4200000.0,-74100000.0,8000000.0,12000000.0,18000000.0,3000000.0,3000000.0,6000000.0,7000000.0,16000000.0,5000000.0,7000000.0,12000000.0,11000000.0,0.0,3000000.0,5000000.0,11000000.0,-1000000.0,0.0,-33000000.0,2000000.0,2000000.0,-1000000.0
OtherOperatingActivitiesCashFlowStatement / USD,,-5100000.0,,,,,,,,,,,,,,,,,,,,,,,36000000.0,,,
OtherOperatingIncomeExpenseNet / USD,,66800000.0,8700000.0,41900000.0,48300000.0,43200000.0,9000000.0,20000000.0,38000000.0,187000000.0,0.0,10000000.0,27000000.0,55000000.0,-8000000.0,5000000.0,2000000.0,75000000.0,2000000.0,8000000.0,11000000.0,33000000.0,-18000000.0,-46000000.0,,-46000000.0,26000000.0,2000000.0
OtherRestructuringCosts / USD,,,,,,,,8000000.0,13000000.0,13000000.0,9000000.0,13000000.0,18000000.0,29000000.0,,,,34000000.0,,,,15000000.0,,,,,15000000.0,
PaymentsForRepurchaseOfCommonStock / USD,,,0.0,0.0,0.0,0.0,58000000.0,223000000.0,478000000.0,0.0,0.0,75000000.0,308000000.0,537000000.0,64000000.0,295000000.0,423000000.0,351000000.0,0.0,40000000.0,200000000.0,601000000.0,30000000.0,30000000.0,601000000.0,30000000.0,432000000.0,
PaymentsForRestructuring / USD,,,22800000.0,36900000.0,55900000.0,91400000.0,26000000.0,49000000.0,71000000.0,53000000.0,11000000.0,24000000.0,31000000.0,78000000.0,9000000.0,25000000.0,40000000.0,96000000.0,30000000.0,58000000.0,81000000.0,55000000.0,16000000.0,37000000.0,67000000.0,50000000.0,103000000.0,30000000.0
PaymentsOfDebtIssuanceCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,,,
PaymentsOfDividendsCommonStock / USD,,489100000.0,2100000.0,290600000.0,291500000.0,526800000.0,1000000.0,391000000.0,574000000.0,680000000.0,188000000.0,374000000.0,556000000.0,761000000.0,183000000.0,368000000.0,550000000.0,742000000.0,181000000.0,365000000.0,545000000.0,732000000.0,176000000.0,361000000.0,127000000.0,542000000.0,723000000.0,180000000.0
PaymentsOfFinancingCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,
PaymentsToAcquireBusinessesGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,87000000.0,,,
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,335600000.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,54000000.0,54000000.0,88000000.0,0.0,19000000.0,19000000.0,,20000000.0,121000000.0,11000000.0
PaymentsToAcquireInterestInSubsidiariesAndAffiliates / USD,,0.0,,,,13200000.0,,,,0.0,,,,0.0,0.0,11000000.0,11000000.0,5000000.0,42000000.0,49000000.0,55000000.0,12000000.0,3000000.0,3000000.0,,3000000.0,56000000.0,
PaymentsToAcquireProductiveAssets / USD,,,112800000.0,172000000.0,250900000.0,365000000.0,115000000.0,207000000.0,313000000.0,332000000.0,114000000.0,218000000.0,335000000.0,400000000.0,145000000.0,255000000.0,373000000.0,468000000.0,152000000.0,250000000.0,382000000.0,527000000.0,124000000.0,245000000.0,,358000000.0,526000000.0,145000000.0
PaymentsToAcquirePropertyPlantAndEquipment / USD,,379300000.0,,,,,,,,,,,,,,,,,,,,,,,601000000.0,,,
PaymentsToFundLongtermLoansToRelatedParties / USD,,,,,400000.0,700000.0,,,,1000000.0,,,,0.0,,,,0.0,,,,5000000.0,,,,,1000000.0,
PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent / USD,,286300000.0,386800000.0,386800000.0,386800000.0,386800000.0,392000000.0,392000000.0,392000000.0,392000000.0,307000000.0,307000000.0,307000000.0,307000000.0,201000000.0,201000000.0,201000000.0,,,,,,,,187000000.0,,,
PensionExpense / USD,,,2700000.0,5300000.0,8100000.0,7700000.0,2000000.0,3000000.0,5000000.0,13000000.0,3000000.0,6000000.0,9000000.0,10000000.0,1000000.0,4000000.0,5000000.0,15000000.0,2000000.0,4000000.0,6000000.0,12000000.0,4000000.0,7000000.0,,10000000.0,11000000.0,4000000.0
PrepaidExpenseAndOtherAssetsCurrent / USD,,261700000.0,374300000.0,374300000.0,374300000.0,374300000.0,344000000.0,344000000.0,344000000.0,344000000.0,561000000.0,561000000.0,561000000.0,561000000.0,512000000.0,512000000.0,512000000.0,512000000.0,531000000.0,531000000.0,531000000.0,531000000.0,500000000.0,500000000.0,150000000.0,500000000.0,500000000.0,710000000.0
ProceedsFromDivestitureOfBusinesses / USD,,,0.0,200000.0,0.0,0.0,397000000.0,397000000.0,425000000.0,216000000.0,138000000.0,138000000.0,214000000.0,,0.0,0.0,,,,,,,,,47000000.0,,,
ProceedsFromIssuanceOfCommonStock / USD,130.0,23800000.0,9100000.0,12000000.0,16500000.0,28100000.0,1000000.0,1000000.0,1000000.0,19000000.0,5000000.0,9000000.0,11000000.0,1000000.0,82000000.0,92000000.0,92000000.0,30000000.0,96000000.0,132000000.0,133000000.0,114000000.0,0.0,0.0,36000000.0,0.0,134000000.0,13000000.0
ProceedsFromIssuanceOfLongTermDebt / USD,,3959500000.0,1564200000.0,1294900000.0,1210200000.0,607100000.0,229000000.0,45000000.0,1201000000.0,3229000000.0,1000000.0,1000000.0,2000000.0,3194000000.0,8000000.0,19000000.0,570000000.0,790000000.0,1000000.0,,23000000.0,1066000000.0,0.0,0.0,496000000.0,0.0,522000000.0,3000000.0
ProceedsFromPaymentsToMinorityShareholders / USD,,,,3500000.0,3500000.0,-100000.0,0.0,5000000.0,5000000.0,4000000.0,1000000.0,-7000000.0,-7000000.0,4000000.0,,,,-8000000.0,,,,,,,,,0.0,
ProceedsFromRepaymentsOfCommercialPaper / USD,,,,-17200000.0,177500000.0,16300000.0,1054000000.0,2663000000.0,1816000000.0,-558000000.0,350000000.0,328000000.0,503000000.0,1742000000.0,795000000.0,1133000000.0,1248000000.0,-235000000.0,703000000.0,500000000.0,717000000.0,638000000.0,388000000.0,322000000.0,,416000000.0,94000000.0,446000000.0
