fact_unit,2009-08-26,2009-11-04,2010-02-16,2010-05-04,2010-05-05,2010-08-05,2010-11-02,2011-02-18,2011-05-02,2011-05-12,2011-07-28,2011-10-27,2012-02-15,2012-04-25,2012-05-14,2012-07-25,2012-10-24,2013-02-12,2013-04-24,2013-05-28,2013-07-24,2013-10-23,2014-02-13,2014-05-01,2014-08-05,2014-08-07,2014-11-04,2015-02-13,2015-05-06,2015-08-05,2015-11-04,2016-02-23,2016-05-06,2016-08-05,2016-11-04,2017-02-21,2017-05-05,2017-08-04,2017-11-03,2018-02-16,2018-05-04,2018-08-03,2018-11-02,2019-02-15,2019-05-03,2019-08-02,2019-10-31,2020-02-14,2020-05-08,2020-08-07,2020-10-30,2021-02-12,2021-05-06,2021-08-05,2021-11-04,2022-02-16,2022-05-12,2022-08-04,2022-11-03,2023-02-16,2023-05-04,2023-08-03,2023-11-02,2024-02-15,2024-05-02,2024-08-01,2024-11-07,2025-02-14,2025-05-01,2025-08-07,2025-10-30
IncreaseDecreaseInOtherOperatingCapitalNet / USD,-61000000.0,-533000000.0,-156000000.0,-8000000.0,-156000000.0,117000000.0,95000000.0,1447000000.0,49000000.0,633000000.0,170000000.0,242000000.0,11000000.0,49000000.0,49000000.0,185000000.0,93000000.0,319000000.0,-2000000.0,-2000000.0,87000000.0,218000000.0,188000000.0,4000000.0,5000000.0,179000000.0,44000000.0,248000000.0,121000000.0,133000000.0,534000000.0,51000000.0,16000000.0,42000000.0,39000000.0,1359000000.0,17000000.0,24000000.0,56000000.0,78000000.0,10000000.0,-21000000.0,-11000000.0,117000000.0,553000000.0,558000000.0,596000000.0,44000000.0,6000000.0,-2000000.0,-10000000.0,523000000.0,4000000.0,15000000.0,18000000.0,5000000.0,5000000.0,37000000.0,62000000.0,25000000.0,30000000.0,57000000.0,66000000.0,126000000.0,5000000.0,1000000.0,21000000.0,91000000.0,19000000.0,18000000.0,17000000.0
IncreaseInUnrecognizedTaxBenefitsIsReasonablyPossible / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000.0,,,,30000000.0,,,,30000000.0,,,,30000000.0,,,,27000000.0,,,,13000000.0,,,,7000000.0,,,,6000000.0,,,,4000000.0,,,,9000000.0,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements / shares,,,,,,12500000.0,32400000.0,4800000.0,3700000.0,2000000.0,4400000.0,4600000.0,2000000.0,6800000.0,6800000.0,7000000.0,6100000.0,4800000.0,6400000.0,6400000.0,6000000.0,5400000.0,5900000.0,6200000.0,5800000.0,5900000.0,4800000.0,5300000.0,4200000.0,3400000.0,2900000.0,4500000.0,2500000.0,2100000.0,2000000.0,0.0,2500000.0,2400000.0,2500000.0,2100000.0,3300000.0,3200000.0,3300000.0,2700000.0,4200000.0,4000000.0,4200000.0,0.0,4900000.0,4700000.0,4700000.0,4200000.0,5300000.0,4500000.0,4200000.0,4700000.0,3900000.0,3700000.0,3900000.0,4100000.0,4500000.0,3900000.0,3800000.0,4000000.0,4000000.0,3800000.0,3600000.0,3700000.0,0.0,3800000.0,3900000.0
InterestExpense / USD,,,,,,111000000.0,171000000.0,223000000.0,60000000.0,210000000.0,116000000.0,164000000.0,207000000.0,34000000.0,34000000.0,74000000.0,105000000.0,217000000.0,25000000.0,25000000.0,50000000.0,79000000.0,132000000.0,30000000.0,68000000.0,132000000.0,100000000.0,108000000.0,30000000.0,64000000.0,102000000.0,132000000.0,43000000.0,86000000.0,132000000.0,147000000.0,53000000.0,111000000.0,169000000.0,186000000.0,54000000.0,109000000.0,164000000.0,225000000.0,54000000.0,117000000.0,178000000.0,215000000.0,60000000.0,119000000.0,178000000.0,240000000.0,55000000.0,114000000.0,175000000.0,237000000.0,56000000.0,102000000.0,160000000.0,233000000.0,58000000.0,117000000.0,179000000.0,215000000.0,63000000.0,126000000.0,186000000.0,240000000.0,61000000.0,149000000.0,221000000.0
InterestExpenseNonoperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164000000.0,226000000.0,44000000.0,113000000.0,171000000.0
InterestIncomeExpenseNonoperatingNet / USD,,,,,,,,,,,-68000000.0,-97000000.0,-133000000.0,-20000000.0,-20000000.0,-41000000.0,-59000000.0,-129000000.0,-14000000.0,-14000000.0,-30000000.0,-46000000.0,-74000000.0,-25000000.0,-57000000.0,-74000000.0,-85000000.0,-66000000.0,-25000000.0,-54000000.0,-85000000.0,-113000000.0,-40000000.0,-79000000.0,-122000000.0,-126000000.0,-49000000.0,-103000000.0,-157000000.0,-173000000.0,-51000000.0,-102000000.0,-154000000.0,-205000000.0,-46000000.0,-104000000.0,-163000000.0,-201000000.0,-55000000.0,-111000000.0,-165000000.0,-222000000.0,-52000000.0,-109000000.0,-167000000.0,-220000000.0,-54000000.0,-98000000.0,-154000000.0,-220000000.0,-56000000.0,-112000000.0,-171000000.0,-208000000.0,-54000000.0,-111000000.0,-164000000.0,-226000000.0,-44000000.0,-113000000.0,-171000000.0
InterestPaidNet / USD,130000000.0,147000000.0,312000000.0,28000000.0,312000000.0,133000000.0,216000000.0,252000000.0,20000000.0,252000000.0,130000000.0,142000000.0,320000000.0,16000000.0,16000000.0,105000000.0,110000000.0,240000000.0,8000000.0,8000000.0,54000000.0,61000000.0,166000000.0,6000000.0,58000000.0,166000000.0,74000000.0,109000000.0,18000000.0,67000000.0,92000000.0,122000000.0,50000000.0,81000000.0,130000000.0,128000000.0,59000000.0,94000000.0,152000000.0,163000000.0,54000000.0,88000000.0,146000000.0,191000000.0,55000000.0,93000000.0,164000000.0,176000000.0,72000000.0,112000000.0,176000000.0,204000000.0,61000000.0,109000000.0,178000000.0,221000000.0,59000000.0,102000000.0,155000000.0,217000000.0,53000000.0,109000000.0,157000000.0,207000000.0,47000000.0,117000000.0,165000000.0,226000000.0,36000000.0,107000000.0,143000000.0
InventoryFinishedGoods / USD,,,,,,1062000000.0,883000000.0,883000000.0,386000000.0,341000000.0,386000000.0,386000000.0,386000000.0,319000000.0,319000000.0,319000000.0,319000000.0,319000000.0,244000000.0,244000000.0,244000000.0,244000000.0,244000000.0,232000000.0,157000000.0,168000000.0,157000000.0,157000000.0,163000000.0,163000000.0,163000000.0,163000000.0,151000000.0,151000000.0,151000000.0,151000000.0,151000000.0,151000000.0,151000000.0,151000000.0,178000000.0,178000000.0,178000000.0,178000000.0,206000000.0,206000000.0,206000000.0,206000000.0,209000000.0,209000000.0,209000000.0,209000000.0,271000000.0,271000000.0,271000000.0,271000000.0,268000000.0,268000000.0,268000000.0,268000000.0,354000000.0,354000000.0,354000000.0,354000000.0,328000000.0,328000000.0,328000000.0,328000000.0,396000000.0,396000000.0,396000000.0
InventoryGross / USD,,,,,,2124000000.0,1770000000.0,1770000000.0,678000000.0,549000000.0,678000000.0,678000000.0,678000000.0,682000000.0,682000000.0,682000000.0,682000000.0,682000000.0,676000000.0,676000000.0,676000000.0,676000000.0,676000000.0,700000000.0,472000000.0,451000000.0,472000000.0,472000000.0,476000000.0,476000000.0,476000000.0,476000000.0,438000000.0,438000000.0,438000000.0,438000000.0,404000000.0,404000000.0,404000000.0,404000000.0,460000000.0,460000000.0,460000000.0,460000000.0,499000000.0,499000000.0,499000000.0,499000000.0,583000000.0,583000000.0,583000000.0,583000000.0,631000000.0,631000000.0,631000000.0,631000000.0,911000000.0,911000000.0,911000000.0,911000000.0,1183000000.0,1183000000.0,1183000000.0,1183000000.0,968000000.0,968000000.0,968000000.0,968000000.0,894000000.0,894000000.0,894000000.0
InventoryNet / USD,2659000000.0,2659000000.0,2659000000.0,1308000000.0,2659000000.0,1308000000.0,1097000000.0,1097000000.0,521000000.0,409000000.0,521000000.0,521000000.0,521000000.0,512000000.0,512000000.0,512000000.0,512000000.0,512000000.0,513000000.0,513000000.0,513000000.0,513000000.0,513000000.0,522000000.0,347000000.0,339000000.0,347000000.0,347000000.0,345000000.0,345000000.0,345000000.0,345000000.0,296000000.0,296000000.0,296000000.0,296000000.0,273000000.0,273000000.0,273000000.0,273000000.0,327000000.0,327000000.0,327000000.0,327000000.0,356000000.0,356000000.0,356000000.0,356000000.0,447000000.0,447000000.0,447000000.0,447000000.0,508000000.0,508000000.0,508000000.0,508000000.0,788000000.0,788000000.0,788000000.0,788000000.0,1055000000.0,1055000000.0,1055000000.0,1055000000.0,827000000.0,827000000.0,827000000.0,827000000.0,766000000.0,766000000.0,766000000.0
InventoryValuationReserves / USD,,,,,,816000000.0,673000000.0,673000000.0,157000000.0,140000000.0,157000000.0,157000000.0,157000000.0,170000000.0,170000000.0,170000000.0,170000000.0,170000000.0,163000000.0,163000000.0,163000000.0,163000000.0,163000000.0,178000000.0,125000000.0,112000000.0,125000000.0,125000000.0,131000000.0,131000000.0,131000000.0,131000000.0,142000000.0,142000000.0,142000000.0,142000000.0,131000000.0,131000000.0,131000000.0,131000000.0,133000000.0,133000000.0,133000000.0,133000000.0,143000000.0,143000000.0,143000000.0,143000000.0,136000000.0,136000000.0,136000000.0,136000000.0,123000000.0,123000000.0,123000000.0,123000000.0,123000000.0,123000000.0,123000000.0,123000000.0,128000000.0,128000000.0,128000000.0,128000000.0,141000000.0,141000000.0,141000000.0,141000000.0,128000000.0,128000000.0,128000000.0
InventoryWorkInProcessAndRawMaterials / USD,,,,,,1062000000.0,887000000.0,887000000.0,292000000.0,208000000.0,292000000.0,292000000.0,292000000.0,363000000.0,363000000.0,363000000.0,363000000.0,363000000.0,432000000.0,432000000.0,432000000.0,432000000.0,432000000.0,468000000.0,315000000.0,283000000.0,315000000.0,315000000.0,313000000.0,313000000.0,313000000.0,313000000.0,287000000.0,287000000.0,287000000.0,287000000.0,253000000.0,253000000.0,253000000.0,253000000.0,282000000.0,282000000.0,282000000.0,282000000.0,293000000.0,293000000.0,293000000.0,293000000.0,374000000.0,374000000.0,374000000.0,374000000.0,360000000.0,360000000.0,360000000.0,360000000.0,643000000.0,643000000.0,643000000.0,643000000.0,829000000.0,829000000.0,829000000.0,829000000.0,640000000.0,640000000.0,640000000.0,640000000.0,498000000.0,498000000.0,498000000.0
InvestmentIncomeNet / USD,,,,,,46000000.0,58000000.0,261000000.0,27000000.0,245000000.0,48000000.0,67000000.0,74000000.0,14000000.0,14000000.0,33000000.0,46000000.0,88000000.0,11000000.0,11000000.0,20000000.0,33000000.0,58000000.0,5000000.0,11000000.0,58000000.0,15000000.0,42000000.0,5000000.0,10000000.0,17000000.0,19000000.0,3000000.0,7000000.0,10000000.0,21000000.0,4000000.0,8000000.0,12000000.0,13000000.0,3000000.0,7000000.0,10000000.0,20000000.0,8000000.0,13000000.0,15000000.0,14000000.0,5000000.0,8000000.0,13000000.0,18000000.0,3000000.0,5000000.0,8000000.0,17000000.0,2000000.0,4000000.0,6000000.0,13000000.0,2000000.0,5000000.0,8000000.0,7000000.0,9000000.0,15000000.0,22000000.0,14000000.0,17000000.0,36000000.0,50000000.0
Land / USD,,,,,,127000000.0,115000000.0,115000000.0,71000000.0,78000000.0,71000000.0,71000000.0,71000000.0,69000000.0,69000000.0,69000000.0,69000000.0,69000000.0,38000000.0,38000000.0,38000000.0,38000000.0,38000000.0,36000000.0,22000000.0,23000000.0,22000000.0,22000000.0,18000000.0,18000000.0,18000000.0,18000000.0,17000000.0,17000000.0,17000000.0,17000000.0,12000000.0,12000000.0,12000000.0,,11000000.0,11000000.0,11000000.0,,10000000.0,10000000.0,10000000.0,,15000000.0,15000000.0,15000000.0,,6000000.0,6000000.0,6000000.0,,5000000.0,5000000.0,5000000.0,,5000000.0,5000000.0,5000000.0,,5000000.0,5000000.0,5000000.0,,5000000.0,5000000.0,5000000.0
LeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47000000.0,90000000.0,135000000.0,182000000.0,47000000.0,90000000.0,135000000.0,182000000.0,44000000.0,90000000.0,136000000.0,177000000.0,45000000.0,91000000.0,134000000.0,174000000.0,44000000.0,85000000.0,126000000.0,164000000.0,42000000.0,83000000.0,129000000.0,159000000.0,45000000.0,88000000.0,133000000.0
LeaseholdImprovementsGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362000000.0,362000000.0,362000000.0,,410000000.0,410000000.0,410000000.0,,439000000.0,439000000.0,439000000.0,,474000000.0,474000000.0,474000000.0,,456000000.0,456000000.0,456000000.0,,448000000.0,448000000.0,448000000.0,,441000000.0,441000000.0,441000000.0
LesseeOperatingLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782000000.0,722000000.0,712000000.0,713000000.0,663000000.0,572000000.0,590000000.0,586000000.0,544000000.0,519000000.0,493000000.0,481000000.0,465000000.0,442000000.0,417000000.0,593000000.0,559000000.0,561000000.0,538000000.0,591000000.0,634000000.0,603000000.0,636000000.0,613000000.0,582000000.0,679000000.0,673000000.0
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267000000.0,247000000.0,258000000.0,210000000.0,201000000.0,,,139000000.0,,,,102000000.0,,,,80000000.0,,,,92000000.0,,,,83000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143000000.0,,129000000.0,136000000.0,141000000.0,130000000.0,135000000.0,134000000.0,136000000.0,91000000.0,91000000.0,91000000.0,137000000.0,129000000.0,135000000.0,135000000.0,145000000.0,132000000.0,135000000.0,147000000.0,146000000.0,134000000.0,144000000.0,148000000.0
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54000000.0,55000000.0,58000000.0,55000000.0,54000000.0,,,47000000.0,,,,41000000.0,,,,50000000.0,,,,41000000.0,,,,63000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106000000.0,105000000.0,108000000.0,62000000.0,65000000.0,52000000.0,54000000.0,59000000.0,50000000.0,51000000.0,52000000.0,53000000.0,48000000.0,50000000.0,50000000.0,93000000.0,51000000.0,54000000.0,56000000.0,66000000.0,76000000.0,76000000.0,84000000.0,84000000.0,65000000.0,85000000.0,90000000.0
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000000.0,121000000.0,123000000.0,114000000.0,112000000.0,63000000.0,67000000.0,73000000.0,62000000.0,64000000.0,66000000.0,67000000.0,60000000.0,63000000.0,63000000.0,108000000.0,96000000.0,102000000.0,102000000.0,115000000.0,98000000.0,100000000.0,109000000.0,109000000.0,87000000.0,115000000.0,120000000.0
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134000000.0,136000000.0,137000000.0,129000000.0,127000000.0,113000000.0,120000000.0,127000000.0,76000000.0,79000000.0,80000000.0,82000000.0,76000000.0,77000000.0,77000000.0,125000000.0,112000000.0,122000000.0,119000000.0,132000000.0,115000000.0,118000000.0,128000000.0,128000000.0,114000000.0,142000000.0,146000000.0
LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102000000.0,58000000.0,28000000.0,,104000000.0,61000000.0,29000000.0,,88000000.0,50000000.0,20000000.0,,81000000.0,48000000.0,18000000.0,,90000000.0,52000000.0,29000000.0,,99000000.0,60000000.0,32000000.0,,97000000.0,58000000.0,26000000.0
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113000000.0,100000000.0,95000000.0,94000000.0,86000000.0,64000000.0,66000000.0,58000000.0,53000000.0,50000000.0,47000000.0,44000000.0,43000000.0,40000000.0,38000000.0,56000000.0,53000000.0,56000000.0,52000000.0,59000000.0,65000000.0,58000000.0,61000000.0,59000000.0,56000000.0,78000000.0,76000000.0
LiabilitiesAndStockholdersEquity / USD,27869000000.0,27869000000.0,27869000000.0,25603000000.0,27869000000.0,25603000000.0,25603000000.0,25603000000.0,25577000000.0,25603000000.0,25577000000.0,25577000000.0,25577000000.0,13929000000.0,13929000000.0,13929000000.0,13929000000.0,13929000000.0,12679000000.0,12679000000.0,12679000000.0,12679000000.0,12679000000.0,11851000000.0,11851000000.0,12679000000.0,11851000000.0,11851000000.0,10423000000.0,10423000000.0,10423000000.0,10423000000.0,8346000000.0,8346000000.0,8346000000.0,8346000000.0,8463000000.0,8463000000.0,8463000000.0,8463000000.0,8208000000.0,8208000000.0,8208000000.0,8208000000.0,9409000000.0,9409000000.0,9409000000.0,9409000000.0,10642000000.0,10642000000.0,10642000000.0,10642000000.0,10876000000.0,10876000000.0,10876000000.0,10876000000.0,12189000000.0,12189000000.0,12189000000.0,12189000000.0,12814000000.0,12814000000.0,12814000000.0,12814000000.0,13336000000.0,13336000000.0,13336000000.0,13336000000.0,14595000000.0,14595000000.0,14595000000.0
LiabilitiesCurrent / USD,10620000000.0,10620000000.0,10620000000.0,8261000000.0,10620000000.0,8261000000.0,8261000000.0,8261000000.0,8710000000.0,8261000000.0,8710000000.0,8710000000.0,8710000000.0,3815000000.0,3815000000.0,3815000000.0,3815000000.0,3815000000.0,3335000000.0,3335000000.0,3335000000.0,3335000000.0,3335000000.0,3220000000.0,3220000000.0,3336000000.0,3220000000.0,3220000000.0,2250000000.0,2250000000.0,2250000000.0,2250000000.0,2193000000.0,2193000000.0,2193000000.0,2193000000.0,2668000000.0,2668000000.0,2668000000.0,2668000000.0,2931000000.0,2931000000.0,2931000000.0,2931000000.0,3096000000.0,3096000000.0,3096000000.0,3096000000.0,3439000000.0,3439000000.0,3439000000.0,3439000000.0,3489000000.0,3489000000.0,3489000000.0,3489000000.0,4063000000.0,4063000000.0,4063000000.0,4063000000.0,4560000000.0,4560000000.0,4560000000.0,4560000000.0,5736000000.0,5736000000.0,5736000000.0,5736000000.0,5055000000.0,5055000000.0,5055000000.0
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,1586000000.0,1586000000.0,4800000000.0,4887000000.0,4800000000.0,4800000000.0,4800000000.0,12000000.0,12000000.0,,,,,,,,,,870000000.0,819000000.0,870000000.0,870000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1000000.0,1000000.0,1000000.0,1000000.0,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent / USD,,,,,,,107000000.0,107000000.0,737000000.0,711000000.0,737000000.0,737000000.0,737000000.0,,,,,,,,,,,,171000000.0,174000000.0,171000000.0,171000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8000000.0,8000000.0,8000000.0,8000000.0,,,
LitigationSettlementAmountAwardedFromOtherParty / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764600000.0,764600000.0,764600000.0,764600000.0,764600000.0,764600000.0,764600000.0,764600000.0,764600000.0,764600000.0,764600000.0,764600000.0,764600000.0,764600000.0,764600000.0,,764600000.0,764600000.0,764600000.0,,764600000.0,543700000.0,543700000.0
LongTermDebtCurrent / USD,,,,,,,,531000000.0,,531000000.0,,,605000000.0,,,,,405000000.0,,,,,4000000.0,,,4000000.0,,4000000.0,,,,4000000.0,,,,4000000.0,,,,4000000.0,,,,52000000.0,,31000000.0,31000000.0,31000000.0,16000000.0,,16000000.0,16000000.0,,12000000.0,12000000.0,12000000.0,,5000000.0,5000000.0,5000000.0,,,,1000000.0,1313000000.0,1313000000.0,1313000000.0,1313000000.0,,322000000.0,322000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,,,,,,,,605000000.0,,605000000.0,,,405000000.0,,,,,4000000.0,,,,,20000000.0,,,20000000.0,,4000000.0,,,,4000000.0,,,,4000000.0,,,,52000000.0,,,,31000000.0,,,,16000000.0,,,,12000000.0,,,,5000000.0,,,,1000000.0,,,,1300000000.0,,,,322000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,,,,,,,,4000000.0,,4000000.0,,,5000000.0,,,,,405000000.0,,,,,6000000.0,,,6000000.0,,11000000.0,,,,1000000000.0,,,,400000000.0,,,,770000000.0,,,,604000000.0,,,,1600000000.0,,,,322000000.0,,,,0.0,,,,0.0,,,,724000000.0,,,,1200000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,,,,,,,,4000000.0,,4000000.0,,,4000000.0,,,,,5000000.0,,,,,406000000.0,,,406000000.0,,6000000.0,,,,5000000.0,,,,1000000000.0,,,,417000000.0,,,,767000000.0,,,,603000000.0,,,,1600000000.0,,,,322000000.0,,,,0.0,,,,0.0,,,,724000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,,,,,,,,5000000.0,,5000000.0,,,4000000.0,,,,,4000000.0,,,,,6000000.0,,,6000000.0,,5000000.0,,,,5000000.0,,,,5000000.0,,,,1007000000.0,,,,810000000.0,,,,562000000.0,,,,326000000.0,,,,1600000000.0,,,,322000000.0,,,,0.0,,,,0.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,,,,,,,,405000000.0,,405000000.0,,,5000000.0,,,,,4000000.0,,,,,5000000.0,,,5000000.0,,5000000.0,,,,5000000.0,,,,5000000.0,,,,6000000.0,,,,801000000.0,,,,4000000.0,,,,4000000.0,,,,1000000.0,,,,1300000000.0,,,,322000000.0,,,,0.0,,,
LongTermDebtNoncurrent / USD,4092000000.0,4092000000.0,4092000000.0,3365000000.0,4092000000.0,3365000000.0,3365000000.0,3365000000.0,2098000000.0,3258000000.0,2098000000.0,2098000000.0,2098000000.0,1130000000.0,1130000000.0,1130000000.0,1130000000.0,1130000000.0,1859000000.0,1859000000.0,1859000000.0,1859000000.0,1859000000.0,2457000000.0,2457000000.0,1859000000.0,2457000000.0,2457000000.0,3396000000.0,3396000000.0,3396000000.0,3396000000.0,4345000000.0,4345000000.0,4345000000.0,4345000000.0,4392000000.0,4392000000.0,4392000000.0,4392000000.0,4419000000.0,4419000000.0,4419000000.0,4419000000.0,5289000000.0,5289000000.0,5289000000.0,5289000000.0,5113000000.0,5113000000.0,5113000000.0,5113000000.0,5163000000.0,5163000000.0,5163000000.0,5163000000.0,5688000000.0,5688000000.0,5688000000.0,5688000000.0,6013000000.0,6013000000.0,6013000000.0,6013000000.0,4705000000.0,4705000000.0,4705000000.0,4705000000.0,5675000000.0,5675000000.0,5675000000.0
LongTermInvestments / USD,517000000.0,517000000.0,517000000.0,459000000.0,517000000.0,459000000.0,456000000.0,456000000.0,172000000.0,398000000.0,172000000.0,172000000.0,172000000.0,166000000.0,166000000.0,166000000.0,166000000.0,166000000.0,144000000.0,144000000.0,144000000.0,240000000.0,240000000.0,251000000.0,232000000.0,224000000.0,232000000.0,232000000.0,316000000.0,316000000.0,316000000.0,316000000.0,231000000.0,231000000.0,231000000.0,231000000.0,238000000.0,238000000.0,238000000.0,238000000.0,247000000.0,247000000.0,247000000.0,247000000.0,169000000.0,169000000.0,169000000.0,169000000.0,159000000.0,159000000.0,159000000.0,159000000.0,158000000.0,158000000.0,158000000.0,158000000.0,209000000.0,209000000.0,209000000.0,209000000.0,147000000.0,147000000.0,147000000.0,147000000.0,143000000.0,143000000.0,143000000.0,143000000.0,135000000.0,135000000.0,135000000.0
MachineryAndEquipmentGross / USD,,,,,,5187000000.0,3496000000.0,3496000000.0,2094000000.0,1881000000.0,2094000000.0,2094000000.0,2094000000.0,2052000000.0,2052000000.0,2052000000.0,2052000000.0,2052000000.0,1932000000.0,1932000000.0,1932000000.0,1932000000.0,1932000000.0,1938000000.0,1760000000.0,1776000000.0,1760000000.0,1642000000.0,1672000000.0,1672000000.0,1672000000.0,1672000000.0,1585000000.0,1585000000.0,1585000000.0,1585000000.0,1921000000.0,1921000000.0,1921000000.0,,2122000000.0,2122000000.0,2122000000.0,,1886000000.0,1886000000.0,1886000000.0,,2051000000.0,2051000000.0,2051000000.0,,2276000000.0,2276000000.0,2276000000.0,,2439000000.0,2439000000.0,2439000000.0,,2303000000.0,2303000000.0,2303000000.0,,2396000000.0,2396000000.0,2396000000.0,,2243000000.0,2243000000.0,2243000000.0
MinorityInterest / USD,88000000.0,88000000.0,88000000.0,108000000.0,88000000.0,108000000.0,108000000.0,108000000.0,102000000.0,108000000.0,102000000.0,102000000.0,102000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,30000000.0,30000000.0,25000000.0,30000000.0,30000000.0,31000000.0,31000000.0,31000000.0,31000000.0,10000000.0,10000000.0,10000000.0,10000000.0,12000000.0,12000000.0,12000000.0,12000000.0,15000000.0,15000000.0,15000000.0,15000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,16000000.0,16000000.0,16000000.0
MoneyMarketFundsAtCarryingValue / USD,,,,,,431000000.0,580000000.0,1000000000.0,485000000.0,1000000000.0,1000000000.0,1000000000.0,437000000.0,437000000.0,437000000.0,437000000.0,437000000.0,422000000.0,422000000.0,422000000.0,422000000.0,422000000.0,422000000.0,2100000000.0,2100000000.0,422000000.0,2100000000.0,2100000000.0,3300000000.0,3300000000.0,3300000000.0,3300000000.0,1300000000.0,1300000000.0,1300000000.0,1300000000.0,309000000.0,309000000.0,309000000.0,309000000.0,633000000.0,633000000.0,633000000.0,633000000.0,734000000.0,734000000.0,734000000.0,734000000.0,322000000.0,322000000.0,322000000.0,322000000.0,448000000.0,448000000.0,448000000.0,448000000.0,685000000.0,685000000.0,685000000.0,685000000.0,490000000.0,490000000.0,490000000.0,490000000.0,863000000.0,863000000.0,863000000.0,863000000.0,1200000000.0,1200000000.0,1200000000.0
NetCashProvidedByUsedInFinancingActivities / USD,-485000000.0,-568000000.0,-3301000000.0,-218000000.0,-3301000000.0,-235000000.0,344000000.0,-150000000.0,456000000.0,-1393000000.0,113000000.0,307000000.0,-277000000.0,-2921000000.0,-2921000000.0,-3607000000.0,-4347000000.0,-40000000.0,-1411000000.0,-1411000000.0,-1606000000.0,-1962000000.0,-5528000000.0,212000000.0,-205000000.0,-5100000000.0,-612000000.0,-2077000000.0,-88000000.0,-438000000.0,-274000000.0,-842000000.0,-687000000.0,-1051000000.0,-2171000000.0,-1763000000.0,577000000.0,-51000000.0,-191000000.0,-2398000000.0,-234000000.0,-385000000.0,-537000000.0,-1042000000.0,1149000000.0,922000000.0,534000000.0,-722000000.0,-201000000.0,-311000000.0,-329000000.0,220000000.0,439000000.0,-17000000.0,-532000000.0,-1144000000.0,-256000000.0,30000000.0,-179000000.0,-966000000.0,-577000000.0,-564000000.0,-704000000.0,-429000000.0,-263000000.0,-629000000.0,-1043000000.0,-906000000.0,-512000000.0,-743000000.0,-1234000000.0
