taxonomy,fact_name,unit,value,start,end,fy,fp,form,filed,frame,decimals
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,1600000.0,2020-06-01,2020-11-29,2021,Q2,10-Q,2020-12-17,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,1600000.0,2020-06-01,2020-11-29,2022,Q2,10-Q,2021-12-21,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,7600000.0,2020-08-31,2020-11-29,2021,Q2,10-Q,2020-12-17,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,7600000.0,2020-08-31,2020-11-29,2022,Q2,10-Q,2021-12-21,CY2020Q4,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,10200000.0,2020-06-01,2021-02-28,2021,Q3,10-Q,2021-03-24,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,10200000.0,2020-06-01,2021-02-28,2022,Q3,10-Q,2022-03-23,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,8600000.0,2020-11-30,2021-02-28,2021,Q3,10-Q,2021-03-24,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,8600000.0,2020-11-30,2021-02-28,2022,Q3,10-Q,2022-03-23,CY2021Q1,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,9400000.0,2020-06-01,2021-05-30,2021,FY,10-K,2021-06-30,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,9400000.0,2020-06-01,2021-05-30,2022,FY,10-K,2022-06-30,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,9400000.0,2020-06-01,2021-05-30,2023,FY,10-K,2023-06-28,CY2020,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,28400000.0,2021-05-31,2021-08-29,2022,Q1,10-Q,2021-09-22,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,28400000.0,2021-05-31,2021-08-29,2023,Q1,10-Q,2022-09-21,CY2021Q3,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,59800000.0,2021-05-31,2021-11-28,2022,Q2,10-Q,2021-12-21,,
