fact_unit,2013-05-08,2013-07-30,2013-10-31,2014-02-21,2014-05-01,2014-07-31,2014-10-31,2015-02-27,2015-05-08,2015-08-07,2015-11-04,2016-02-29,2016-05-10,2016-08-09,2016-11-09,2017-02-27,2017-05-10,2017-08-09,2017-11-09,2018-02-27,2018-05-07,2018-08-09,2018-11-09,2019-02-27,2019-05-10,2019-08-08,2019-11-08,2020-02-27,2020-05-05,2020-05-15,2020-07-08,2020-08-10,2020-11-09,2021-02-26,2021-05-10,2021-08-09,2021-11-09,2022-02-08,2022-03-01,2022-05-10,2022-08-09,2022-11-08,2023-02-28,2023-05-05,2023-08-08,2023-11-08,2024-02-28,2024-05-07,2024-08-08,2024-11-07,2025-02-27,2025-05-05,2025-08-04,2025-11-04
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205000000.0,205000000.0,240000000.0,240000000.0,205000000.0,770000000.0,240000000.0,240000000.0,240000000.0,770000000.0,,,,240000000.0,,,
PropertyPlantAndEquipmentAdditions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68900000.0,,,,112500000.0,1000000000.0,,,538300000.0,1500000000.0,,,199700000.0,310600000.0,,1300000000.0,1400000000.0,2100000000.0
PropertyPlantAndEquipmentGross / USD,,,,6211626000.0,,,,7113783000.0,,,,10348860000.0,,,,11501990000.0,,,,12560587000.0,,,,13921511000.0,,,,15525164000.0,15525164000.0,,15525164000.0,,,17118949000.0,,,,,17837319000.0,,,,18593611000.0,,,,20280917000.0,,,,22967387000.0,,,
PropertyPlantAndEquipmentNet / USD,4960142000.0,4960142000.0,4960142000.0,4960142000.0,5647670000.0,5647670000.0,5647670000.0,5647670000.0,8623773000.0,8623773000.0,8623773000.0,8623773000.0,9458805000.0,9458805000.0,9458805000.0,9458805000.0,10117689000.0,10117689000.0,10117689000.0,10117689000.0,11040488000.0,11040488000.0,11040488000.0,11040488000.0,12119253000.0,12119253000.0,12119253000.0,12119253000.0,12119253000.0,13135337000.0,12119253000.0,13135337000.0,13135337000.0,13135337000.0,13411226000.0,13411226000.0,13411226000.0,,13411226000.0,13528806000.0,13528806000.0,13528806000.0,13528806000.0,14516366000.0,14516366000.0,14516366000.0,14516366000.0,16433292000.0,16433292000.0,16433292000.0,16433292000.0,16810650000.0,16810650000.0,16810650000.0
RepaymentsOfLongTermDebt / USD,277776000.0,591152000.0,718255000.0,439959000.0,1093009000.0,2081520000.0,2229821000.0,859422000.0,258125000.0,540237000.0,765948000.0,2393613000.0,477224000.0,791403000.0,908677000.0,1688720000.0,308248000.0,2386427000.0,2687621000.0,1569313000.0,465237000.0,921329000.0,1006620000.0,3744029000.0,252826000.0,906897000.0,1233499000.0,1916885000.0,1916885000.0,2345589000.0,1916885000.0,2808615000.0,2882354000.0,1716244000.0,181530000.0,207863000.0,888800000.0,,3806732000.0,870396000.0,879679000.0,889206000.0,892481000.0,935444000.0,1268888000.0,1465439000.0,2113063000.0,1821412000.0,2500777000.0,2629681000.0,1770172000.0,425339000.0,778109000.0,1268605000.0
RetainedEarningsAccumulatedDeficit / USD,-299185000.0,-299185000.0,-299185000.0,-299185000.0,-197471000.0,-197471000.0,-197471000.0,-197471000.0,140881000.0,140881000.0,140881000.0,140881000.0,568018000.0,568018000.0,568018000.0,568018000.0,1201103000.0,1201103000.0,1201103000.0,1201103000.0,1963128000.0,1963128000.0,1963128000.0,1963128000.0,2898840000.0,2898840000.0,2898840000.0,2898840000.0,2898840000.0,3829068000.0,2898840000.0,3829068000.0,3829068000.0,3829068000.0,-295449000.0,-295449000.0,-295449000.0,,-295449000.0,-4796406000.0,-4796406000.0,-4796406000.0,-4796406000.0,-7066315000.0,-7066315000.0,-7066315000.0,-7066315000.0,-6900137000.0,-6900137000.0,-6900137000.0,-6900137000.0,-5989880000.0,-5989880000.0,-5989880000.0
RevenueFromContractWithCustomerIncludingAssessedTax / USD,,,,,,,,,,,,,,,,,,,,,,2494884000.0,4146622000.0,4874340000.0,1293403000.0,2815577000.0,4673933000.0,5396175000.0,5396175000.0,1403630000.0,5396175000.0,3067907000.0,4981758000.0,6055126000.0,1246882000.0,1263811000.0,1270329000.0,,6462376000.0,3100000.0,7468000.0,160549000.0,1279908000.0,521940000.0,1709121000.0,3324631000.0,647986000.0,1821939000.0,4027431000.0,6563468000.0,4843760000.0,2191215000.0,4563707000.0,7370285000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,770000.0,6530000.0,6567000.0,24834000.0,24834000.0,,24834000.0,,,24834000.0,,,501400000.0,,24834000.0,,,35200000.0,823000.0,,,,506761000.0,,,,-76173000.0,,,
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceived / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43502000.0,,,,43500000.0,,,,40442000.0,,,,38817000.0,,,
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedFiveYears / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947000.0,,,,2481000.0,,,,2482000.0,,,,1839000.0,,,
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedFourYears / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4799000.0,,,,2481000.0,,,,2482000.0,,,,1839000.0,,,
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3916000.0,,,,3720000.0,,,,2482000.0,,,,1839000.0,,,
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedThereafter / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22595000.0,,,,29856000.0,,,,28032000.0,,,,29622000.0,,,
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedThreeYears / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4682000.0,,,,2481000.0,,,,2482000.0,,,,1839000.0,,,
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedTwoYears / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563000.0,,,,2481000.0,,,,2482000.0,,,,1839000.0,,,
SellingGeneralAndAdministrativeExpense / USD,71162000.0,132969000.0,190748000.0,251351000.0,85206000.0,159317000.0,236923000.0,251183000.0,83389000.0,166473000.0,263584000.0,301155000.0,154157000.0,261321000.0,411879000.0,403169000.0,180574000.0,329881000.0,504694000.0,554999000.0,192044000.0,385693000.0,587914000.0,666156000.0,227015000.0,453550000.0,688986000.0,773755000.0,773755000.0,248942000.0,773755000.0,489843000.0,744991000.0,897929000.0,270689000.0,402125000.0,558781000.0,,974850000.0,203195000.0,388678000.0,617820000.0,745345000.0,296207000.0,625287000.0,1000578000.0,891452000.0,336013000.0,688235000.0,1013600000.0,1379105000.0,362469000.0,716240000.0,1074241000.0
ShareBasedCompensation / USD,165000.0,330000.0,495000.0,1211000.0,18753000.0,19356000.0,21283000.0,5160000.0,1835000.0,5079000.0,9551000.0,23075000.0,12005000.0,14166000.0,27857000.0,14617000.0,15245000.0,31449000.0,48289000.0,42209000.0,18203000.0,42220000.0,63664000.0,66414000.0,28102000.0,59835000.0,88797000.0,87039000.0,87039000.0,26999000.0,87039000.0,56650000.0,82070000.0,115983000.0,32758000.0,55147000.0,81009000.0,,95055000.0,26601000.0,49052000.0,88974000.0,111297000.0,32792000.0,62840000.0,88923000.0,124077000.0,28155000.0,72691000.0,96254000.0,113563000.0,21948000.0,44932000.0,65570000.0
SharesIssuedPricePerShare / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.06,19.06
ShortTermLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,10076000.0,25481000.0,37958000.0,50832000.0,50832000.0,,50832000.0,,,50832000.0,,,,,50832000.0,,,,11076000.0,,,,6421000.0,,,,38476000.0,,,
StockIssuedDuringPeriodSharesNewIssues / shares,,,,,,10000.0,10000.0,10000.0,,,,10000.0,,,,10000.0,,,,,,,,,,,,,,,,,,,52577947.0,52577947.0,52577947.0,,52577947.0,,,,,,,,,,,,,,3358098.0,3358098.0
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146528000.0,10000.0,10000.0,,146528000.0,146528000.0
StockIssuedDuringPeriodValueEmployeeBenefitPlan / USD,,,,,,,,,,,,,,,,,,13213000.0,7215000.0,,9466000.0,13213000.0,28063000.0,9169000.0,5961000.0,19026000.0,26642000.0,30032000.0,30032000.0,7744000.0,30032000.0,11368000.0,18203000.0,28819000.0,4100000.0,4100000.0,5557000.0,,31937000.0,1089000.0,1089000.0,3141000.0,5557000.0,2557000.0,2557000.0,5267000.0,3141000.0,2618000.0,2618000.0,5307000.0,5267000.0,,,
StockIssuedDuringPeriodValueNewIssues / USD,473017000.0,473017000.0,473017000.0,473914000.0,473017000.0,473017000.0,473017000.0,473914000.0,,,,473914000.0,,,,,,,,,,,,,,,,,,,,440966000.0,717887000.0,1541708000.0,1558412000.0,440966000.0,717887000.0,,1541708000.0,1558412000.0,1558396000.0,1558396000.0,1541708000.0,,,10000.0,2665535000.0,,,,146528000.0,,63996000.0,144956000.0
StockholdersEquity / USD,2010318000.0,2010318000.0,2010318000.0,2010318000.0,2608908000.0,2608908000.0,2608908000.0,2608908000.0,2631266000.0,2631266000.0,2631266000.0,3518813000.0,3518813000.0,3518813000.0,3518813000.0,,3780880000.0,3780880000.0,3780880000.0,,4537726000.0,4537726000.0,4537726000.0,3780880000.0,5749766000.0,5749766000.0,5749766000.0,4537726000.0,4537726000.0,5963001000.0,4537726000.0,5963001000.0,5963001000.0,5749766000.0,6515579000.0,6515579000.0,6515579000.0,,5963001000.0,4354105000.0,4354105000.0,4354105000.0,6515579000.0,2432650000.0,2432650000.0,2432650000.0,4354105000.0,68591000.0,68591000.0,68591000.0,2432650000.0,300807000.0,300807000.0,300807000.0
UnrealizedGainLossOnDerivatives / USD,3766000.0,429000.0,2067000.0,2338000.0,-112000.0,270000.0,195000.0,-1945000.0,75000.0,62000.0,-129000.0,861000.0,-29027000.0,-27475000.0,-21893000.0,-7274000.0,11948000.0,-2866000.0,-1007000.0,-26525000.0,-406000.0,-375000.0,71000.0,-79000.0,10000.0,,,,,-4000.0,,-8294000.0,-12195000.0,8501000.0,-13619000.0,-8294000.0,-12195000.0,,8501000.0,18687000.0,22534000.0,23560000.0,8501000.0,19779000.0,-47000.0,151000.0,39842000.0,-4404000.0,-9423000.0,-9338000.0,-8618000.0,1125000.0,1129000.0,712000.0
VariableLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,2705000.0,4483000.0,7624000.0,14284000.0,14284000.0,,14284000.0,,,14284000.0,,,,,14284000.0,,,,9705000.0,,,,12414000.0,,,,29886000.0,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment / shares,814505.0,782637.0,787520.0,990259.0,5850558.0,5678785.0,6393619.0,790833.0,5850558.0,5678785.0,5548178.0,6245645.0,872502.0,4660750.0,4054999.0,5492816.0,872502.0,892166.0,757057.0,3448695.0,1087426.0,1123187.0,1265341.0,728411.0,1844051.0,1463290.0,1389229.0,1377501.0,1377501.0,1631799.0,1377501.0,1508062.0,1435957.0,1417466.0,,,,,1545099.0,,,,,,,,2975887.0,,,,2975887.0,,,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,178954960.0,178961249.0,178986504.0,178859720.0,198350433.0,201189562.0,208673608.0,179023683.0,211013814.0,210742655.0,209992647.0,209239484.0,224301117.0,229664210.0,229860900.0,212017784.0,228112035.0,227997970.0,227859617.0,230040132.0,228555952.0,228824296.0,229157257.0,227850286.0,229187628.0,226778106.0,225422385.0,229418326.0,229418326.0,218873272.0,229418326.0,217837005.0,217050055.0,224419205.0,213630798.0,226486772.0,241578995.0,,216475076.0,329377207.0,349767216.0,356591143.0,254728932.0,417734591.0,418424753.0,419224710.0,365449967.0,422655215.0,423421203.0,460819375.0,419773195.0,431019206.0,468078473.0,514002031.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,178140455.0,178178612.0,178198984.0,177869461.0,198350433.0,201189562.0,202279989.0,178232850.0,205163256.0,205063870.0,204444469.0,202993839.0,224301117.0,225003460.0,225805901.0,206524968.0,227239533.0,227105804.0,227102560.0,226591437.0,227468526.0,227701109.0,227891916.0,227121875.0,227343577.0,225314816.0,224033156.0,228040825.0,228040825.0,217241473.0,228040825.0,216328943.0,215614098.0,223001739.0,213630798.0,226486772.0,241578995.0,,214929977.0,329377207.0,349767216.0,356591143.0,254728932.0,417734591.0,418424753.0,419224710.0,365449967.0,422655215.0,423421203.0,424087517.0,419773195.0,426803519.0,430805477.0,433790997.0
