fact_unit,2013-05-14,2013-08-01,2013-10-31,2014-02-13,2014-05-01,2014-07-31,2014-10-30,2015-02-12,2015-04-29,2015-07-29,2015-10-28,2016-02-11,2016-05-03,2016-07-27,2016-11-03,2017-02-16,2017-05-08,2017-08-04,2017-10-27,2018-02-16,2018-05-04,2018-07-27,2018-10-25,2019-02-19,2019-05-02,2019-07-24,2019-11-01,2020-02-18,2020-04-30,2020-07-23,2020-10-22,2021-02-12,2021-04-23,2021-07-28,2021-10-22,2022-02-16,2022-04-28,2022-07-22,2022-10-27,2023-02-15,2023-04-28,2023-08-01,2023-11-01,2024-02-15,2024-05-02,2024-07-22,2024-10-31,2025-02-13,2025-05-06,2025-07-22,2025-10-28
PreferredStockSharesIssued / shares,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PreferredStockSharesOutstanding / shares,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PrepaidExpenseCurrent / USD,33354000.0,33354000.0,33354000.0,33354000.0,42801000.0,42801000.0,42801000.0,42801000.0,44628000.0,44628000.0,44628000.0,44628000.0,50624000.0,50624000.0,50624000.0,51000000.0,123000000.0,123000000.0,123000000.0,123000000.0,146000000.0,146000000.0,146000000.0,146000000.0,151000000.0,151000000.0,151000000.0,151000000.0,138000000.0,138000000.0,138000000.0,138000000.0,159000000.0,159000000.0,159000000.0,159000000.0,156000000.0,156000000.0,156000000.0,156000000.0,151000000.0,151000000.0,151000000.0,151000000.0,141000000.0,141000000.0,141000000.0,141000000.0,154000000.0,154000000.0,154000000.0
ProceedsFromIssuanceOfDebt / USD,287810000.0,287790000.0,287790000.0,1980000000.0,,,,2441017000.0,,2248500000.0,2248500000.0,2060755000.0,,2248500000.0,2248500000.0,275000000.0,3998000000.0,3998000000.0,5242000000.0,2249000000.0,3998000000.0,3998000000.0,5242000000.0,466000000.0,,1631000000.0,1631000000.0,5242000000.0,0.0,1100000000.0,1900000000.0,1631000000.0,800000000.0,1590000000.0,1591000000.0,1900000000.0,1751000000.0,1751000000.0,1951000000.0,1591000000.0,,1250000000.0,1250000000.0,1951000000.0,,1250000000.0,1250000000.0,1250000000.0,0.0,0.0,0.0
ProceedsFromLinesOfCredit / USD,,,,,,,,,,,,,,,,,490000000.0,853000000.0,1222000000.0,172000000.0,490000000.0,853000000.0,1222000000.0,172000000.0,405000000.0,1460000000.0,1800000000.0,1921000000.0,790000000.0,1100000000.0,1710000000.0,2445000000.0,990000000.0,1250000000.0,1250000000.0,2522000000.0,0.0,0.0,410000000.0,1250000000.0,950000000.0,1150000000.0,1500000000.0,810000000.0,475000000.0,1559000000.0,2009000000.0,2350000000.0,275000000.0,375000000.0,685000000.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
ProceedsFromSaleOfPropertyPlantAndEquipment / USD,906000.0,1501000.0,1876000.0,2976000.0,659000.0,1032000.0,,2729000.0,,,,2021000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,25000000.0,25000000.0
ProfitLoss / USD,42808000.0,89820000.0,141795000.0,240327000.0,48156000.0,86509000.0,153093000.0,176631000.0,90214000.0,175324000.0,268057000.0,226027000.0,86431000.0,171378000.0,280217000.0,357000000.0,109000000.0,200000000.0,304000000.0,388000000.0,102000000.0,168000000.0,261000000.0,87000000.0,73000000.0,73000000.0,73000000.0,1296000000.0,67000000.0,67000000.0,67000000.0,284000000.0,91000000.0,91000000.0,91000000.0,227000000.0,217000000.0,217000000.0,217000000.0,308000000.0,325000000.0,325000000.0,325000000.0,971000000.0,289000000.0,289000000.0,289000000.0,1091000000.0,288000000.0,288000000.0,288000000.0
PropertyPlantAndEquipmentGross / USD,,,,451465000.0,,,,481126000.0,,,,496225000.0,,,,510000000.0,,,,769000000.0,,,,923000000.0,,,,1001000000.0,,,,1055000000.0,,,,1155000000.0,,,,1262000000.0,,,,1372000000.0,,,,1326000000.0,,,
PropertyPlantAndEquipmentNet / USD,193999000.0,193999000.0,193999000.0,193999000.0,199578000.0,199578000.0,199578000.0,199578000.0,190297000.0,190297000.0,190297000.0,190297000.0,188393000.0,188393000.0,188393000.0,188000000.0,406000000.0,406000000.0,406000000.0,406000000.0,440000000.0,440000000.0,440000000.0,440000000.0,434000000.0,434000000.0,434000000.0,434000000.0,458000000.0,458000000.0,458000000.0,458000000.0,482000000.0,482000000.0,482000000.0,482000000.0,497000000.0,497000000.0,497000000.0,497000000.0,532000000.0,532000000.0,532000000.0,532000000.0,523000000.0,523000000.0,523000000.0,523000000.0,535000000.0,535000000.0,535000000.0
ReceivablesNetCurrent / USD,745373000.0,745373000.0,745373000.0,745373000.0,924205000.0,924205000.0,924205000.0,924205000.0,975255000.0,975255000.0,975255000.0,975255000.0,1165749000.0,1165749000.0,1165749000.0,1166000000.0,1707000000.0,1707000000.0,1707000000.0,1707000000.0,2097000000.0,2097000000.0,2097000000.0,2097000000.0,2394000000.0,2394000000.0,2394000000.0,2394000000.0,2582000000.0,2582000000.0,2582000000.0,2582000000.0,2410000000.0,2410000000.0,2410000000.0,2410000000.0,2551000000.0,2551000000.0,2551000000.0,2551000000.0,2917000000.0,2917000000.0,2917000000.0,2917000000.0,3381000000.0,3381000000.0,3381000000.0,3381000000.0,3204000000.0,3204000000.0,3204000000.0
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax / USD,,,-1126000.0,-8585000.0,-2712000.0,2340000.0,774000.0,-2911000.0,-3976000.0,,10379000.0,8744000.0,,,,-2000000.0,,,,-13000000.0,,,,-22000000.0,-1000000.0,-1000000.0,-1000000.0,11000000.0,1000000.0,1000000.0,1000000.0,11000000.0,-16000000.0,-16000000.0,-16000000.0,1000000.0,-1000000.0,-1000000.0,-1000000.0,-10000000.0,1000000.0,1000000.0,1000000.0,12000000.0,25000000.0,25000000.0,25000000.0,10000000.0,9000000.0,9000000.0,9000000.0
ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent / USD,,,,,,,,,,,,,,,-13878000.0,,-2000000.0,-2000000.0,,-13000000.0,-1000000.0,,,-22000000.0,1000000.0,4000000.0,2000000.0,11000000.0,,,,11000000.0,,,,1000000.0,1000000.0,-13000000.0,-14000000.0,-10000000.0,25000000.0,32000000.0,41000000.0,-12000000.0,9000000.0,20000000.0,28000000.0,-10000000.0,-1000000.0,1000000.0,4000000.0
ReclassificationFromAociCurrentPeriodTax / USD,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,,7000000.0,-1000000.0,-1000000.0,,1000000.0,,-1000000.0,-2000000.0,-1000000.0,-1000000.0,-1000000.0,-2000000.0,0.0,0.0,-4000000.0,-4000000.0,-3000000.0,8000000.0,11000000.0,14000000.0,-4000000.0,3000000.0,7000000.0,10000000.0,-2000000.0,0.0,1000000.0,1000000.0
RepaymentsOfDebt / USD,,,,1712673000.0,,,,1995472000.0,,,,2444600000.0,,,,30000000.0,,,,2057000000.0,,,,1949000000.0,,,,2883000000.0,,,,732000000.0,,,,899000000.0,,,,864000000.0,,,,2091000000.0,,,,634000000.0,,,
RepaymentsOfDebtAndCapitalLeaseObligations / USD,5892000.0,11512000.0,17304000.0,,34304000.0,384825000.0,385807000.0,,334000.0,466000.0,6729000.0,,1210000.0,2035051000.0,2048211000.0,,12000000.0,25000000.0,37000000.0,,2491000000.0,2515000000.0,2858000000.0,,26000000.0,682000000.0,707000000.0,,25000000.0,50000000.0,875000000.0,,25000000.0,755000000.0,792000000.0,,1758000000.0,1794000000.0,2068000000.0,,24000000.0,47000000.0,86000000.0,,39000000.0,77000000.0,118000000.0,,43000000.0,86000000.0,130000000.0
RepaymentsOfLinesOfCredit / USD,,,,,,,,,,,,,,,,,865000000.0,890000000.0,1497000000.0,1767000000.0,865000000.0,890000000.0,1497000000.0,1767000000.0,300000000.0,1779000000.0,2169000000.0,1767000000.0,385000000.0,1720000000.0,1930000000.0,2329000000.0,1250000000.0,1610000000.0,1610000000.0,2776000000.0,0.0,0.0,300000000.0,1635000000.0,300000000.0,1250000000.0,1600000000.0,600000000.0,100000000.0,1784000000.0,2184000000.0,2025000000.0,275000000.0,585000000.0,785000000.0
RestructuringCharges / USD,-310000.0,11953000.0,11519000.0,22116000.0,1859000.0,4696000.0,11897000.0,18741000.0,1008000.0,1956000.0,3749000.0,14071000.0,5324000.0,11558000.0,23542000.0,9000000.0,3000000.0,28000000.0,28000000.0,30000000.0,19000000.0,28000000.0,38000000.0,71000000.0,26000000.0,43000000.0,66000000.0,63000000.0,12000000.0,26000000.0,45000000.0,68000000.0,14000000.0,30000000.0,50000000.0,75000000.0,9000000.0,13000000.0,15000000.0,52000000.0,7000000.0,11000000.0,15000000.0,20000000.0,17000000.0,37000000.0,67000000.0,28000000.0,15000000.0,43000000.0,71000000.0
RestructuringReserveCurrent / USD,,,,,,,,,,,,6083000.0,,,,14000000.0,,,,102000000.0,,,,84000000.0,,,,74000000.0,,,,67000000.0,,,,53000000.0,,,,30000000.0,,,,26000000.0,,,,36000000.0,,,
RetainedEarningsAccumulatedDeficit / USD,-1371772000.0,-1371772000.0,-1371772000.0,-1371772000.0,-1145181000.0,-1145181000.0,-1145181000.0,-1145181000.0,-788798000.0,-788798000.0,-788798000.0,-788798000.0,-461635000.0,-461635000.0,-461635000.0,-462000000.0,-399000000.0,-399000000.0,-399000000.0,-399000000.0,538000000.0,538000000.0,538000000.0,538000000.0,807000000.0,807000000.0,807000000.0,807000000.0,998000000.0,998000000.0,998000000.0,998000000.0,1277000000.0,1277000000.0,1277000000.0,1277000000.0,2243000000.0,2243000000.0,2243000000.0,2243000000.0,3334000000.0,3334000000.0,3334000000.0,3334000000.0,4692000000.0,4692000000.0,4692000000.0,4692000000.0,6065000000.0,6065000000.0,6065000000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,,,,,,,,,,,,,,,,,,,2360000000.0,4715000000.0,7181000000.0,6815000000.0,2563000000.0,5130000000.0,7724000000.0,9702000000.0,2684000000.0,5424000000.0,8193000000.0,10412000000.0,2754000000.0,5275000000.0,8061000000.0,11088000000.0,3409000000.0,6847000000.0,10238000000.0,11359000000.0,3568000000.0,7109000000.0,10671000000.0,13874000000.0,3652000000.0,7380000000.0,11116000000.0,14410000000.0,3737000000.0,7551000000.0,11447000000.0
RevenueRemainingPerformanceObligation / USD,,,,,,,,,,,,,,,,,,,,,17600000000.0,17300000000.0,18300000000.0,18600000000.0,19700000000.0,20500000000.0,20000000000.0,20000000000.0,22000000000.0,22600000000.0,23600000000.0,25300000000.0,26100000000.0,26200000000.0,25500000000.0,27200000000.0,28100000000.0,28700000000.0,27900000000.0,29200000000.0,31400000000.0,31000000000.0,31300000000.0,31700000000.0,33000000000.0,32800000000.0,33300000000.0,33500000000.0,34900000000.0,34600000000.0,34400000000.0
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000000.0,0.0,0.0,0.0,,,,119000000.0,,,,119000000.0,,,,44000000.0,,,,54000000.0,,,
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,28000000.0,62000000.0,96000000.0,20000000.0,28000000.0,62000000.0,96000000.0,,,,96000000.0,,,,109000000.0,,,,81000000.0,,,,79000000.0,,,
SellingGeneralAndAdministrativeExpense / USD,205795000.0,409339000.0,602119000.0,762299000.0,199302000.0,428140000.0,627713000.0,817755000.0,219242000.0,438256000.0,657283000.0,860510000.0,219606000.0,445504000.0,676919000.0,781000000.0,200000000.0,416000000.0,623000000.0,815000000.0,381000000.0,759000000.0,1153000000.0,1016000000.0,420000000.0,844000000.0,1273000000.0,1622000000.0,419000000.0,855000000.0,1250000000.0,1716000000.0,407000000.0,838000000.0,1298000000.0,1734000000.0,442000000.0,924000000.0,1422000000.0,1789000000.0,488000000.0,971000000.0,1488000000.0,1964000000.0,513000000.0,995000000.0,1497000000.0,2071000000.0,508000000.0,1017000000.0,1539000000.0
ShareBasedCompensation / USD,7386000.0,10469000.0,13729000.0,14130000.0,4473000.0,11091000.0,16960000.0,25926000.0,7221000.0,15601000.0,22388000.0,22826000.0,9574000.0,20321000.0,28702000.0,30000000.0,9000000.0,19000000.0,34000000.0,38000000.0,26000000.0,53000000.0,82000000.0,80000000.0,21000000.0,47000000.0,78000000.0,106000000.0,26000000.0,60000000.0,87000000.0,113000000.0,0.0,36000000.0,69000000.0,146000000.0,32000000.0,80000000.0,128000000.0,95000000.0,30000000.0,75000000.0,136000000.0,170000000.0,75000000.0,125000000.0,172000000.0,194000000.0,56000000.0,104000000.0,158000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate / pure,,,,,0.0545,0.0,0.0,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum / pure,,,,,0.47,0.47,0.47,,0.43,0.43,0.43,0.47,0.41,0.41,0.41,0.43,0.3,0.3,0.3,0.41,,,,0.3,,,,0.25,,,,0.24,,,,0.24,,,,0.31,,,,0.31,,,,0.34,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum / pure,,,,,0.34,0.18,0.18,,0.32,0.31,0.31,0.18,0.3,0.28,0.26,0.26,0.26,0.26,0.26,0.26,,,,0.2,,,,0.22,,,,0.22,,,,0.23,,,,0.23,,,,0.27,,,,0.28,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum / pure,,,,,0.0119,0.018,0.0208,,0.0221,0.0221,0.0221,0.0224,0.0188,0.02,0.02,0.0221,0.0157,0.0157,0.0157,0.0204,,,,0.0219,,,,0.0232,,,,0.03,,,,0.0256,,,,0.0141,,,,0.014,,,,0.0422,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum / pure,,,,,0.0048,0.0004,0.0004,,0.0099,0.0099,0.0099,0.0004,0.0106,0.0106,0.0106,0.0028,0.0097,0.008,0.008,0.0106,,,,0.0032,,,,0.0116,,,,0.0205,,,,0.0155,,,,0.0017,,,,0.0028,,,,0.0184,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate / pure,0.42,0.43,0.43,0.42,0.42,0.4,0.4,0.4,0.38,0.37,0.37,0.4,0.35,0.35,0.35,0.36,0.28,0.28,0.28,0.34,,,,0.28,,,,0.24,,,,0.22,,,,0.23,,,,0.23,,,,0.29,,,,0.3,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.63,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue / USD,,,,142626000.0,,,,235729000.0,,,,271216000.0,,,,204000000.0,,,,299000000.0,,,,261000000.0,,,,211000000.0,,,,174000000.0,,,,70000000.0,,,,86000000.0,,,,48000000.0,,,,30000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,,,,11054690.0,10100160.0,10100160.0,10100160.0,10100160.0,9124954.0,9124954.0,9124954.0,9124954.0,6647999.0,6647999.0,6647999.0,6647999.0,7251339.0,7251339.0,7251339.0,7251339.0,,,,4080632.0,,,,2574224.0,,,,1458341.0,,,,532627.0,,,,371661.0,,,,320353.0,,,,174971.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice / USD/shares,,,,17.17,,,,23.0,,,,29.15,,,,38.04,,,,34.83,,,,33.97,,,,34.09,,,,34.9,,,,48.42,,,,51.69,,,,54.99,,,,62.35,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue / USD,,,,232100000.0,,,,267300000.0,,,,201000000.0,,,,298000000.0,,,,260000000.0,,,,211000000.0,,,,174000000.0,,,,70000000.0,,,,86000000.0,,,,48000000.0,,,,30000000.0,,,,11000000.0,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice / USD/shares,,,,13.68,,,,16.37,,,,19.41,,,,29.69,,,,34.43,,,,32.88,,,,32.56,,,,27.08,,,,40.88,,,,31.04,,,,46.13,,,,60.1,,,
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,,,,916620.0,,,,2022576.0,,,,3013190.0,,,,3385720.0,,,,2957816.0,,,,1462818.0,,,,1099428.0,,,,924839.0,,,,160966.0,,,,51308.0,,,,145382.0,,,,88006.0,,,
StockIssuedDuringPeriodValueNewIssues / USD,,,,1114000.0,,,,3466000.0,,,58634000.0,537539000.0,,,,35000000.0,,,,65000000.0,,,,10523000000.0,-5000000.0,-5000000.0,-5000000.0,11000000.0,5000000.0,5000000.0,5000000.0,11000000.0,-44000000.0,-44000000.0,-44000000.0,11000000.0,-57000000.0,-57000000.0,-57000000.0,-44000000.0,-67000000.0,67000000.0,67000000.0,59000000.0,58000000.0,58000000.0,58000000.0,71000000.0,61000000.0,-61000000.0,-61000000.0
StockholdersEquity / USD,-1359523000.0,-1359523000.0,-1359523000.0,-1359523000.0,-667413000.0,-667413000.0,-667413000.0,-667413000.0,-704061000.0,-704061000.0,-704061000.0,-704061000.0,-564217000.0,-564217000.0,-564217000.0,-564000000.0,8633000000.0,8633000000.0,8633000000.0,8633000000.0,7995000000.0,7995000000.0,7995000000.0,7995000000.0,6714000000.0,6714000000.0,6714000000.0,6714000000.0,6003000000.0,6003000000.0,6003000000.0,6003000000.0,6001000000.0,6001000000.0,6001000000.0,6001000000.0,6042000000.0,6042000000.0,6042000000.0,,5765000000.0,5765000000.0,5765000000.0,,6112000000.0,6112000000.0,6112000000.0,,6067000000.0,6067000000.0,6067000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,-1359044000.0,-1359044000.0,-1359044000.0,-900359000.0,-667485000.0,-667485000.0,-667485000.0,-969596000.0,-704012000.0,-704012000.0,-704012000.0,-1359044000.0,-335681000.0,-335681000.0,-335681000.0,-667000000.0,8860000000.0,8860000000.0,8860000000.0,-703000000.0,8244000000.0,8244000000.0,8244000000.0,-336000000.0,8244000000.0,8244000000.0,8244000000.0,8781000000.0,6954000000.0,6954000000.0,6954000000.0,8244000000.0,6263000000.0,6263000000.0,6263000000.0,6954000000.0,6280000000.0,6280000000.0,6280000000.0,6263000000.0,6042000000.0,6042000000.0,6042000000.0,6280000000.0,5932000000.0,5765000000.0,5765000000.0,6042000000.0,6112000000.0,6112000000.0,6112000000.0
TranslationAdjustmentForNetInvestmentHedgeNetOfTax / USD,,,,,,,,,,,,,,,,131000000.0,48000000.0,338000000.0,490000000.0,-557000000.0,-140000000.0,118000000.0,154000000.0,228000000.0,104000000.0,33000000.0,255000000.0,97000000.0,114000000.0,8000000.0,273000000.0,561000000.0,285000000.0,206000000.0,332000000.0,97000000.0,285000000.0,206000000.0,332000000.0,-561000000.0,119000000.0,466000000.0,807000000.0,475000000.0,,,,332000000.0,,,
TreasuryStockCommonShares / shares,,,,,,,,,,,,,,,,,,,,,,,,41400000.0,54000000.0,54000000.0,54000000.0,54000000.0,60700000.0,60700000.0,60700000.0,60700000.0,63500000.0,63500000.0,63500000.0,63500000.0,65200000.0,65200000.0,65200000.0,65200000.0,70700000.0,70700000.0,70700000.0,70700000.0,75700000.0,75700000.0,75700000.0,75700000.0,82100000.0,82100000.0,82100000.0
TreasuryStockCommonValue / USD,,,,,,,,,,,,,,,,,,,,,,,,3374000000.0,4770000000.0,4770000000.0,4770000000.0,4770000000.0,5733000000.0,5733000000.0,5733000000.0,5733000000.0,6166000000.0,6166000000.0,6166000000.0,6166000000.0,6572000000.0,6572000000.0,6572000000.0,6572000000.0,7740000000.0,7740000000.0,7740000000.0,7740000000.0,8741000000.0,8741000000.0,8741000000.0,8741000000.0,10103000000.0,10103000000.0,10103000000.0
TreasuryStockValueAcquiredCostMethod / USD,,,,,,,,,,,,,,,,1000000000.0,,,,1000000000.0,86000000.0,659000000.0,792000000.0,1000000000.0,86000000.0,86000000.0,86000000.0,2374000000.0,145000000.0,145000000.0,145000000.0,1396000000.0,332000000.0,332000000.0,332000000.0,963000000.0,62000000.0,62000000.0,62000000.0,433000000.0,403000000.0,403000000.0,403000000.0,406000000.0,129000000.0,129000000.0,129000000.0,1168000000.0,429000000.0,429000000.0,200000000.0
UnbilledContractsReceivable / USD,400610000.0,400610000.0,400610000.0,400610000.0,516942000.0,516942000.0,516942000.0,516942000.0,532312000.0,532312000.0,532312000.0,532312000.0,614381000.0,614381000.0,614381000.0,614000000.0,723000000.0,723000000.0,723000000.0,723000000.0,883000000.0,883000000.0,883000000.0,883000000.0,1130000000.0,1130000000.0,1130000000.0,1130000000.0,1286000000.0,1286000000.0,1286000000.0,1286000000.0,1263000000.0,1263000000.0,1263000000.0,1263000000.0,1309000000.0,1309000000.0,1309000000.0,1309000000.0,1624000000.0,1624000000.0,1624000000.0,1624000000.0,1942000000.0,1942000000.0,1942000000.0,1942000000.0,1856000000.0,1856000000.0,1856000000.0
UndistributedEarningsOfForeignSubsidiaries / USD,,,,44972000.0,,,,18393000.0,,,,862300000.0,,,,3564000000.0,,,,3134000000.0,,,,3548000000.0,,,,2997000000.0,,,,4075000000.0,,,,4260000000.0,,,,5001000000.0,,,,3575000000.0,,,,5117000000.0,,,
UnrecognizedTaxBenefits / USD,,,,49532000.0,,,,41371000.0,,,,43393000.0,,,,55000000.0,,,,41000000.0,,,,30000000.0,,,,64000000.0,,,,82000000.0,,,,94000000.0,,,,120000000.0,,,,118000000.0,,,,116000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,1052000.0,,,,63000.0,,,,3520000.0,,,,6000000.0,,,,2000000.0,,,,1000000.0,,,,2000000.0,,,,0.0,,,,6000000.0,,,,16000000.0,,,,11000000.0,,,,11000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,,165000.0,,,,179000.0,,,,1052000.0,,,,,,,,2000000.0,,,,2000000.0,,,,2000000.0,,,,2000000.0,,,,1000000.0,,,,2000000.0,,,,2000000.0,,,,4000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,,,,2800000.0,,,,3600000.0,,,,4800000.0,,,,3000000.0,,,,11000000.0,,,,18000000.0,,,,16000000.0,,,,18000000.0,,,,21000000.0,,,,19000000.0,,,,21000000.0,,,,20000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,,1416000.0,,,,891000.0,,,,4493000.0,,,,3000000.0,,,,2000000.0,,,,3000000.0,,,,11000000.0,,,,4000000.0,,,,5000000.0,,,,5000000.0,,,,7000000.0,,,,13000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,,2039000.0,,,,2230000.0,,,,12854000.0,,,,1000000.0,,,,9000000.0,,,,7000000.0,,,,13000000.0,,,,26000000.0,,,,33000000.0,,,,15000000.0,,,,16000000.0,,,,20000000.0,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,,,10113000.0,,,,975000.0,,,,1161000.0,,,,12000000.0,,,,19000000.0,,,,9000000.0,,,,6000000.0,,,,14000000.0,,,,5000000.0,,,,7000000.0,,,,9000000.0,,,,10000000.0,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,,,42300000.0,,,,40400000.0,,,,29300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132000000.0,,,
ValuationAllowancesAndReservesPeriodIncreaseDecrease / USD,,,,32300000.0,,,,29500000.0,,,,-24700000.0,,,,131000000.0,,,,47000000.0,,,,26000000.0,,,,40000000.0,,,,40000000.0,,,,-12000000.0,,,,-37000000.0,,,,-91000000.0,,,,30000000.0,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment / shares,,,,1704000.0,,,,2086000.0,,,,3715000.0,,,,3100000.0,,,,2600000.0,,,,2900000.0,,,,4800000.0,,,,4500000.0,,,,4500000.0,3400000.0,3300000.0,3500000.0,3700000.0,3400000.0,3000000.0,3000000.0,3600000.0,2800000.0,2500000.0,2500000.0,3000000.0,2400000.0,2300000.0,2200000.0
WeightedAverageNumberOfDilutedSharesOutstanding / shares,117551000.0,117606000.0,117679000.0,117936000.0,118740000.0,122659000.0,126195000.0,117796000.0,133040000.0,132541000.0,131903000.0,127862000.0,127454000.0,126995000.0,126443000.0,131100000.0,121400000.0,121500000.0,121400000.0,125600000.0,234900000.0,228600000.0,225400000.0,152000000.0,212000000.0,210900000.0,209600000.0,222600000.0,201700000.0,201200000.0,200500000.0,208200000.0,195700000.0,195000000.0,194900000.0,199600000.0,194900000.0,194900000.0,195000000.0,195000000.0,193400000.0,192200000.0,191300000.0,195000000.0,188600000.0,187600000.0,186900000.0,190600000.0,184300000.0,184300000.0,184300000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,115808000.0,115739000.0,115723000.0,116232000.0,115769000.0,119239000.0,122467000.0,115710000.0,129898000.0,129439000.0,128780000.0,124147000.0,124504000.0,124169000.0,123728000.0,128000000.0,119400000.0,119500000.0,119300000.0,123000000.0,230100000.0,223800000.0,220700000.0,149100000.0,207500000.0,206600000.0,205200000.0,217800000.0,197000000.0,196600000.0,195900000.0,203700000.0,191600000.0,191300000.0,191300000.0,195100000.0,191500000.0,191600000.0,191500000.0,191300000.0,190000000.0,189200000.0,188300000.0,191400000.0,185800000.0,185100000.0,184400000.0,187600000.0,181900000.0,182000000.0,182100000.0
