fact_unit,2017-07-28,2017-10-31,2018-02-23,2018-04-27,2018-07-30,2018-10-30,2018-11-13,2019-02-19,2019-04-30,2019-08-01,2019-10-30,2020-02-13,2020-04-24,2020-07-24,2020-10-23,2021-02-25,2021-04-23,2021-07-23,2021-10-22,2022-02-11,2022-04-20,2022-07-21,2022-10-20,2023-02-14,2023-04-19,2023-07-19,2023-10-26,2024-02-05,2024-04-24,2024-07-26,2024-10-23,2025-02-04,2025-04-23,2025-07-23,2025-10-24
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,5000000.0,,,,5000000.0,32000000.0,,,,101000000.0,,,,55000000.0,,,,35000000.0,,,,42000000.0,,,,100000000.0,,,,32000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,0.0,,,,0.0,14000000.0,,,,35000000.0,,,,6000000.0,,,,12000000.0,,,,95000000.0,,,,24000000.0,,,,26000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAccrued / USD,,,53000000.0,,,,53000000.0,34000000.0,,,,29000000.0,,,,23000000.0,,,,49000000.0,,,,42000000.0,,,,79000000.0,,,,66000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,4000000.0,,,,4000000.0,13000000.0,,,,21000000.0,,,,25000000.0,,,,71000000.0,,,,32000000.0,,,,19000000.0,,,,15000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,0.0,,,,0.0,19000000.0,,,,95000000.0,,,,27000000.0,,,,31000000.0,,,,166000000.0,,,,99000000.0,,,,50000000.0,,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued / USD,,,95000000.0,,,,95000000.0,91000000.0,,,,93000000.0,,,,95000000.0,,,,153000000.0,,,,127000000.0,,,,83000000.0,,,,81000000.0,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,,5000000.0,,,,5000000.0,11000000.0,,,,45000000.0,,,,12000000.0,,,,23000000.0,,,,13000000.0,,,,29000000.0,,,,36000000.0,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,,522000000.0,,,,522000000.0,516000000.0,,,,515000000.0,,,,523000000.0,,,,646000000.0,,,,584000000.0,,,,559000000.0,,,,534000000.0,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount / USD,,,2387000000.0,,,,2397000000.0,,,,,,,,,,,,,,,,,,,,,-81000000.0,,,,-81000000.0,,,
VariableLeaseCost / USD,,,,,,,,,11000000.0,24000000.0,37000000.0,48000000.0,11000000.0,24000000.0,37000000.0,48000000.0,11000000.0,20000000.0,23000000.0,48000000.0,9000000.0,16000000.0,24000000.0,25000000.0,9000000.0,22000000.0,36000000.0,32000000.0,15000000.0,34000000.0,53000000.0,48000000.0,24000000.0,45000000.0,62000000.0
