fact_unit,2009-10-29,2010-01-28,2010-01-29,2010-04-30,2010-08-13,2010-10-28,2011-01-28,2011-04-29,2011-08-10,2011-10-27,2012-01-27,2012-02-10,2012-04-27,2012-08-08,2012-10-25,2013-01-25,2013-04-24,2013-08-08,2013-10-25,2013-10-28,2014-01-24,2014-04-23,2014-08-08,2014-10-24,2015-01-27,2015-04-23,2015-08-07,2015-10-23,2015-10-26,2016-01-26,2016-04-26,2016-08-09,2016-10-25,2017-01-20,2017-04-26,2017-08-07,2017-10-20,2018-01-23,2018-04-19,2018-08-07,2018-10-19,2018-10-22,2019-01-23,2019-04-23,2019-08-06,2019-10-22,2020-01-23,2020-04-20,2020-08-06,2020-08-07,2020-10-20,2021-01-20,2021-04-20,2021-08-06,2021-10-19,2022-01-19,2022-04-20,2022-08-05,2022-10-19,2023-01-19,2023-04-21,2023-08-04,2023-10-18,2024-01-23,2024-04-19,2024-08-05,2024-10-18,2025-01-22,2025-04-24,2025-08-04,2025-10-24
PaymentsToAcquirePropertyPlantAndEquipment / USD,699000000.0,1421000000.0,2945000000.0,2158000000.0,3046000000.0,552000000.0,1274000000.0,1980000000.0,3238000000.0,519000000.0,1256000000.0,3238000000.0,2066000000.0,3067000000.0,833000000.0,1780000000.0,2663000000.0,3306000000.0,805000000.0,3306000000.0,1529000000.0,2426000000.0,3964000000.0,725000000.0,1663000000.0,2607000000.0,4008000000.0,810000000.0,4008000000.0,1642000000.0,2462000000.0,3848000000.0,532000000.0,1223000000.0,2023000000.0,3736000000.0,684000000.0,1429000000.0,2230000000.0,3314000000.0,1132000000.0,3314000000.0,1900000000.0,2810000000.0,3384000000.0,1080000000.0,1781000000.0,2533000000.0,3717000000.0,3717000000.0,1079000000.0,1684000000.0,2415000000.0,3347000000.0,850000000.0,1417000000.0,2073000000.0,3073000000.0,1091000000.0,1717000000.0,2464000000.0,2787000000.0,890000000.0,1598000000.0,2328000000.0,3156000000.0,925000000.0,1742000000.0,2539000000.0,3062000000.0,993000000.0
PreferredStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9407,1.8814,2.8221,3.6806,1.0065
PreferredStockValue / USD,1324000000.0,1324000000.0,,1324000000.0,,1277000000.0,1277000000.0,1277000000.0,,1234000000.0,1234000000.0,,1234000000.0,,1195000000.0,1195000000.0,1195000000.0,,1137000000.0,,1137000000.0,1137000000.0,,1111000000.0,1111000000.0,1111000000.0,,1077000000.0,,1077000000.0,1077000000.0,,1038000000.0,1038000000.0,1038000000.0,,1006000000.0,1006000000.0,1006000000.0,,967000000.0,,967000000.0,967000000.0,,928000000.0,928000000.0,928000000.0,,,897000000.0,897000000.0,897000000.0,,870000000.0,870000000.0,870000000.0,,843000000.0,843000000.0,843000000.0,,819000000.0,819000000.0,819000000.0,,798000000.0,798000000.0,798000000.0,,777000000.0
PrepaidExpenseAndOtherAssetsCurrent / USD,,,,,,,,,,,,,4408000000.0,4408000000.0,3684000000.0,3684000000.0,3684000000.0,3684000000.0,3678000000.0,3684000000.0,3678000000.0,3678000000.0,3678000000.0,3845000000.0,3845000000.0,3845000000.0,3845000000.0,2708000000.0,3664000000.0,2708000000.0,2708000000.0,2708000000.0,2653000000.0,2653000000.0,2653000000.0,2653000000.0,2139000000.0,2139000000.0,2139000000.0,2139000000.0,2046000000.0,2139000000.0,2046000000.0,2046000000.0,2046000000.0,2218000000.0,2218000000.0,2218000000.0,2218000000.0,2218000000.0,2130000000.0,2130000000.0,2130000000.0,2130000000.0,2095000000.0,2095000000.0,2095000000.0,2095000000.0,2372000000.0,2372000000.0,2372000000.0,2372000000.0,1858000000.0,1858000000.0,1858000000.0,1858000000.0,2095000000.0,2095000000.0,2095000000.0,2095000000.0,2100000000.0
ProceedsFromIssuanceOfLongTermDebt / USD,878000000.0,2912000000.0,4758000000.0,4926000000.0,7088000000.0,1496000000.0,1495000000.0,2752000000.0,4926000000.0,1000000.0,1536000000.0,4926000000.0,1536000000.0,3830000000.0,1988000000.0,1990000000.0,3985000000.0,1536000000.0,2225000000.0,1536000000.0,2239000000.0,2253000000.0,3985000000.0,1073000000.0,4271000000.0,4268000000.0,2331000000.0,,2331000000.0,,,4334000000.0,,,,2138000000.0,,,,3916000000.0,,3916000000.0,,,3603000000.0,,,,5072000000.0,5072000000.0,,,,2367000000.0,,,,4951000000.0,,,,4417000000.0,,0.0,2569000000.0,4385000000.0,,254000000.0,1598000000.0,3997000000.0,
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4246000000.0,-6083000000.0,-5814000000.0,958000000.0,512000000.0,-1124000000.0,-849000000.0,-3431000000.0,1727000000.0,-1759000000.0,-387000000.0,917000000.0,2172000000.0,3740000000.0,2331000000.0,-3319000000.0,-444000000.0
ProceedsFromSaleOfProductiveAssets / USD,545000000.0,1017000000.0,281000000.0,1096000000.0,928000000.0,209000000.0,3039000000.0,3047000000.0,1087000000.0,14000000.0,22000000.0,1087000000.0,89000000.0,3068000000.0,5000000.0,238000000.0,290000000.0,225000000.0,66000000.0,225000000.0,474000000.0,559000000.0,2893000000.0,2000000.0,15000000.0,67000000.0,584000000.0,2948000000.0,567000000.0,3648000000.0,3715000000.0,577000000.0,38000000.0,80000000.0,114000000.0,4498000000.0,183000000.0,280000000.0,411000000.0,432000000.0,120000000.0,432000000.0,201000000.0,246000000.0,571000000.0,9000000.0,18000000.0,22000000.0,269000000.0,269000000.0,6000000.0,15000000.0,28000000.0,394000000.0,21000000.0,39000000.0,40000000.0,30000000.0,85000000.0,97000000.0,99000000.0,42000000.0,5000000.0,8000000.0,9000000.0,110000000.0,3000000.0,8000000.0,77000000.0,46000000.0,45000000.0
ProceedsFromShortTermDebtMaturingInMoreThanThreeMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507000000.0,5267000000.0,6238000000.0,14371000000.0,1792000000.0,6747000000.0,10146000000.0,7675000000.0,2975000000.0,10447000000.0,13778000000.0,10411000000.0,2179000000.0,2798000000.0,2961000000.0,17168000000.0,4090000000.0
ProceedsFromStockOptionsExercised / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332000000.0,,2332000000.0,,,2630000000.0,,,,1245000000.0,1245000000.0,,,,3381000000.0,,,,2019000000.0,,,,1705000000.0,,,,1930000000.0,,,,1189000000.0,
ProfitLoss / USD,,,,,,,,,,,6482000000.0,13522000000.0,9388000000.0,12846000000.0,3057000000.0,4770000000.0,7237000000.0,11927000000.0,2853000000.0,11927000000.0,6929000000.0,9520000000.0,10904000000.0,3057000000.0,6529000000.0,9165000000.0,11402000000.0,2020000000.0,11402000000.0,4418000000.0,6606000000.0,11785000000.0,2635000000.0,5863000000.0,8646000000.0,7144000000.0,2757000000.0,10653000000.0,13209000000.0,10604000000.0,2870000000.0,10604000000.0,5431000000.0,7971000000.0,15411000000.0,3211000000.0,6427000000.0,9203000000.0,9861000000.0,9861000000.0,3617000000.0,7360000000.0,10317000000.0,3966000000.0,4308000000.0,8195000000.0,11444000000.0,13103000000.0,4126000000.0,8368000000.0,11735000000.0,14352000000.0,3963000000.0,7922000000.0,11346000000.0,14793000000.0,4556000000.0,8049000000.0,11830000000.0,14738000000.0,3987000000.0
PropertyPlantAndEquipmentGross / USD,36651000000.0,36651000000.0,38086000000.0,36651000000.0,36651000000.0,37012000000.0,37012000000.0,37012000000.0,37012000000.0,41507000000.0,41507000000.0,37012000000.0,41507000000.0,41507000000.0,40233000000.0,40233000000.0,40233000000.0,40233000000.0,21666000000.0,40233000000.0,21666000000.0,21666000000.0,43012000000.0,22304000000.0,,,44427000000.0,,42997000000.0,,,40063000000.0,,,,39866000000.0,,,,40148000000.0,,40148000000.0,,,41847000000.0,,,,43393000000.0,43393000000.0,,,,43771000000.0,,,,46698000000.0,,,,46697000000.0,,,,48645000000.0,,,,50063000000.0,
PropertyPlantAndEquipmentNet / USD,19462000000.0,19462000000.0,20640000000.0,19462000000.0,19462000000.0,19244000000.0,19244000000.0,19244000000.0,19244000000.0,21293000000.0,21293000000.0,19244000000.0,21293000000.0,21293000000.0,20377000000.0,20377000000.0,20377000000.0,20377000000.0,,20377000000.0,,,21666000000.0,,22304000000.0,22304000000.0,22304000000.0,19655000000.0,21607000000.0,19655000000.0,19655000000.0,19655000000.0,19385000000.0,19385000000.0,19385000000.0,19385000000.0,19893000000.0,19893000000.0,19893000000.0,19893000000.0,20600000000.0,19893000000.0,20600000000.0,20600000000.0,20600000000.0,21271000000.0,21271000000.0,21271000000.0,21271000000.0,21271000000.0,20692000000.0,20692000000.0,20692000000.0,20692000000.0,21686000000.0,21686000000.0,21686000000.0,21686000000.0,21195000000.0,21195000000.0,21195000000.0,21195000000.0,21909000000.0,21909000000.0,21909000000.0,21909000000.0,22152000000.0,22152000000.0,22152000000.0,22152000000.0,23897000000.0
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27000000.0,-738000000.0,-714000000.0,-690000000.0,-169000000.0,-13000000.0
RepaymentsOfLongTermDebt / USD,1287000000.0,2183000000.0,17929000000.0,2190000000.0,11747000000.0,4986000000.0,5169000000.0,5922000000.0,2587000000.0,18000000.0,160000000.0,2587000000.0,188000000.0,8546000000.0,1013000000.0,2514000000.0,2514000000.0,206000000.0,1251000000.0,206000000.0,3749000000.0,3749000000.0,2549000000.0,0.0,3000000.0,1992000000.0,3752000000.0,1902000000.0,3752000000.0,1911000000.0,2684000000.0,4095000000.0,537000000.0,2239000000.0,2210000000.0,3512000000.0,1001000000.0,5029000000.0,5020000000.0,2213000000.0,151000000.0,2213000000.0,1281000000.0,1402000000.0,4931000000.0,,978000000.0,1002000000.0,2873000000.0,2873000000.0,0.0,1546000000.0,1534000000.0,969000000.0,25000000.0,4220000000.0,4889000000.0,2447000000.0,26000000.0,1673000000.0,2776000000.0,4987000000.0,1877000000.0,1877000000.0,1877000000.0,2343000000.0,1004000000.0,2335000000.0,2335000000.0,1878000000.0,70000000.0
RepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829000000.0,2602000000.0,3805000000.0,12984000000.0,1422000000.0,1730000000.0,8163000000.0,7577000000.0,265000000.0,3260000000.0,9134000000.0,11478000000.0,1906000000.0,5862000000.0,7523000000.0,13031000000.0,571000000.0
ReportingUnitPercentageOfFairValueInExcessOfCarryingAmount / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,,0.1
ResearchAndDevelopmentExpense / USD,,,,,,,,,,,,,,,,,,2000000000.0,,2000000000.0,,,2000000000.0,,,,1900000000.0,,1900000000.0,,,1900000000.0,,,,2000000000.0,,,,1900000000.0,,1900000000.0,,,1900000000.0,,,,1900000000.0,1900000000.0,,,,1900000000.0,,,,1800000000.0,,,,1900000000.0,,,,2000000000.0,,,,2000000000.0,
RestructuringAndRelatedCostCostIncurredToDate1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000000.0,,,,
RestructuringAndRelatedCostIncurredCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3900000000.0,,3900000000.0,,,4900000000.0,,,,5600000000.0,,,,5600000000.0,,5600000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1200000000.0,1200000000.0,1200000000.0,
RestructuringCharges / USD,,,,,,,,,,,,,686000000.0,1052000000.0,1400000000.0,354000000.0,592000000.0,1052000000.0,2000000000.0,1052000000.0,2000000000.0,2000000000.0,956000000.0,2800000000.0,2800000000.0,2800000000.0,806000000.0,3900000000.0,806000000.0,3900000000.0,3900000000.0,1068000000.0,4900000000.0,4900000000.0,4900000000.0,1068000000.0,157000000.0,157000000.0,311000000.0,977000000.0,137000000.0,977000000.0,137000000.0,314000000.0,754000000.0,93000000.0,93000000.0,198000000.0,1070000000.0,1070000000.0,22000000.0,22000000.0,87000000.0,754000000.0,,,,782000000.0,,,,330000000.0,,92000000.0,181000000.0,253000000.0,886000000.0,886000000.0,933000000.0,329000000.0,215000000.0
RestructuringReserve / USD,,,,,,,,,,,,,151000000.0,151000000.0,343000000.0,343000000.0,343000000.0,151000000.0,323000000.0,151000000.0,323000000.0,323000000.0,343000000.0,381000000.0,381000000.0,381000000.0,323000000.0,389000000.0,323000000.0,389000000.0,389000000.0,381000000.0,315000000.0,315000000.0,315000000.0,389000000.0,277000000.0,277000000.0,277000000.0,315000000.0,513000000.0,315000000.0,513000000.0,513000000.0,277000000.0,468000000.0,468000000.0,468000000.0,513000000.0,513000000.0,472000000.0,472000000.0,472000000.0,468000000.0,,,,472000000.0,,,,278000000.0,,174000000.0,174000000.0,147000000.0,166000000.0,166000000.0,166000000.0,174000000.0,189000000.0
RestructuringReserveCurrent / USD,,,,,,,,,,,,,,151000000.0,,,,343000000.0,,343000000.0,,,323000000.0,,,,381000000.0,,381000000.0,,,389000000.0,,,,315000000.0,,,,277000000.0,,277000000.0,,,513000000.0,,,,468000000.0,468000000.0,,,,,,,,,,,,,,,,174000000.0,,,,166000000.0,
RestructuringReserveTranslationAdjustment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-216000000.0,-800000000.0,-800000000.0,-800000000.0,-801000000.0,-752000000.0
RetainedEarningsAccumulatedDeficit / USD,57309000000.0,57309000000.0,48986000000.0,57309000000.0,57309000000.0,64614000000.0,64614000000.0,64614000000.0,64614000000.0,70682000000.0,70682000000.0,64614000000.0,70682000000.0,70682000000.0,75349000000.0,75349000000.0,75349000000.0,75349000000.0,80197000000.0,75349000000.0,80197000000.0,80197000000.0,80197000000.0,84990000000.0,84990000000.0,84990000000.0,84990000000.0,84807000000.0,84990000000.0,84807000000.0,84807000000.0,84807000000.0,87953000000.0,87953000000.0,87953000000.0,87953000000.0,96124000000.0,96124000000.0,96124000000.0,96124000000.0,98641000000.0,96124000000.0,98641000000.0,98641000000.0,98641000000.0,94918000000.0,94918000000.0,94918000000.0,94918000000.0,94918000000.0,100239000000.0,100239000000.0,100239000000.0,100239000000.0,106374000000.0,106374000000.0,106374000000.0,106374000000.0,112429000000.0,112429000000.0,112429000000.0,112429000000.0,118170000000.0,118170000000.0,118170000000.0,118170000000.0,123811000000.0,123811000000.0,123811000000.0,123811000000.0,129973000000.0
Revenues / USD,,,,,,,,,,,,,,,,,,,,,,,28400000000.0,,,,,,,,,,,,,,,,,,16653000000.0,,34048000000.0,50329000000.0,65058000000.0,16690000000.0,34128000000.0,50590000000.0,66832000000.0,66832000000.0,17798000000.0,36038000000.0,53252000000.0,67684000000.0,19318000000.0,39063000000.0,57172000000.0,70950000000.0,20338000000.0,41291000000.0,60672000000.0,76118000000.0,20612000000.0,41385000000.0,61453000000.0,80187000000.0,21871000000.0,43312000000.0,63507000000.0,82006000000.0,21737000000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,28000000.0,70000000.0,126000000.0,126000000.0,,,,126000000.0,,,,163000000.0,,,,217000000.0,,,,213000000.0,,,,357000000.0,
SegmentExpenditureAdditionToLongLivedAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3156000000.0,,,,3062000000.0,993000000.0
SegmentReportingOtherItemAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000000.0,-657000000.0
SellingGeneralAndAdministrativeExpense / USD,6039000000.0,11948000000.0,22580000000.0,17142000000.0,24017000000.0,5961000000.0,12597000000.0,18582000000.0,22630000000.0,5932000000.0,12732000000.0,22630000000.0,19010000000.0,24793000000.0,6474000000.0,13132000000.0,19769000000.0,25750000000.0,6438000000.0,25750000000.0,13241000000.0,20090000000.0,25984000000.0,6136000000.0,12319000000.0,18614000000.0,26000000000.0,5404000000.0,22499000000.0,10762000000.0,15740000000.0,21461000000.0,4607000000.0,9209000000.0,13731000000.0,20616000000.0,4645000000.0,9328000000.0,13737000000.0,18949000000.0,4736000000.0,19017000000.0,9503000000.0,14191000000.0,18654000000.0,4652000000.0,9275000000.0,14081000000.0,19037000000.0,19037000000.0,4785000000.0,9674000000.0,14719000000.0,19084000000.0,4895000000.0,10007000000.0,15409000000.0,19994000000.0,4950000000.0,10071000000.0,15102000000.0,21024000000.0,4827000000.0,9918000000.0,15334000000.0,20217000000.0,5604000000.0,11127000000.0,17006000000.0,21112000000.0,5519000000.0
ShareBasedCompensation / USD,126000000.0,223000000.0,668000000.0,368000000.0,555000000.0,99000000.0,205000000.0,333000000.0,516000000.0,87000000.0,180000000.0,516000000.0,295000000.0,453000000.0,80000000.0,168000000.0,277000000.0,414000000.0,79000000.0,414000000.0,154000000.0,250000000.0,377000000.0,84000000.0,153000000.0,247000000.0,346000000.0,81000000.0,346000000.0,151000000.0,231000000.0,360000000.0,67000000.0,140000000.0,216000000.0,337000000.0,44000000.0,104000000.0,197000000.0,335000000.0,84000000.0,335000000.0,157000000.0,249000000.0,351000000.0,102000000.0,181000000.0,299000000.0,395000000.0,395000000.0,110000000.0,202000000.0,325000000.0,515000000.0,89000000.0,254000000.0,398000000.0,558000000.0,116000000.0,268000000.0,398000000.0,540000000.0,105000000.0,250000000.0,406000000.0,528000000.0,125000000.0,275000000.0,433000000.0,545000000.0,105000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue / USD,,,,,,,,,,,,,,,,,,30000000.0,,30000000.0,,,38000000.0,,,,51000000.0,,51000000.0,,,95000000.0,,,,79000000.0,,,,97000000.0,,97000000.0,,,163000000.0,,,,175000000.0,175000000.0,,,,205000000.0,,,,264000000.0,,,,266000000.0,,,,248000000.0,,,,220000000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate / pure,,,,,0.019,,,,0.02,,,0.02,,0.022,,,,0.024,,0.024,,,0.026,,,,0.029,,0.029,,,0.031,,,,0.031,,,,0.032,,0.032,,,0.032,,,,0.031,0.031,,,,0.03,,,,0.024,,,,0.024,,,,0.024,,,,0.026,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate / pure,,,,,0.034,,,,0.036,,,0.036,,,,,,,,,,,,,,,0.018,,0.018,,,0.025,,,,0.02,,,,0.018,,0.018,,,0.026,,,,0.028,0.028,,,,0.026,,,,0.013,,,,0.006,,,,0.015,,,,0.037,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum / pure,,,,,,,,,,,,,,,,,,,,,,,0.021,,,,0.02,,0.02,,,0.028,,,,0.021,,,,0.019,,0.019,,,0.026,,,,0.029,0.029,,,,0.027,,,,0.014,,,,0.007,,,,0.016,,,,0.041,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum / pure,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,0.002,,0.002,,,0.001,,,,0.001,,,,0.007,,0.007,,,0.008,,,,0.019,0.019,,,,0.025,,,,0.011,,,,0.001,,,,0.001,,,,0.037,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate / pure,,,,,0.2,,,,0.21,,,0.21,,0.18,,,,0.16,,0.16,,,0.15,,,,0.15,,0.15,,,0.16,,,,0.15,,,,0.16,,0.16,,,0.15,,,,0.18,0.18,,,,0.17,,,,0.17,,,,0.2,,,,0.19,,,,0.21,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized / shares,,,,,180000000.0,,,,180000000.0,,,180000000.0,,180000000.0,,,,180000000.0,,180000000.0,,,180000000.0,,,,185000000.0,,185000000.0,,,185000000.0,,,,185000000.0,,,,185000000.0,,185000000.0,,,185000000.0,,,,150000000.0,150000000.0,,,,150000000.0,,,,150000000.0,,,,150000000.0,,,,150000000.0,,,,150000000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant / shares,,,,,155000000.0,,,,122000000.0,,,122000000.0,,87000000.0,,,,56000000.0,,56000000.0,,,27000000.0,,,,156000000.0,,156000000.0,,,125000000.0,,,,95000000.0,,,,65000000.0,,65000000.0,,,41000000.0,,,,166000000.0,166000000.0,,,,144000000.0,,,,119000000.0,,,,96000000.0,,,,77000000.0,,,,58000000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber / shares,,,,,273279000.0,,,,271096000.0,,,271096000.0,,268131000.0,,,,223154000.0,,223154000.0,,,212502000.0,,,,188959000.0,,188959000.0,,,164578000.0,,,,140803000.0,,,,143169000.0,,143169000.0,,,110504000.0,,,,102702000.0,102702000.0,,,,99177000.0,,,,86992000.0,,,,86336000.0,,,,75692000.0,,,,70717000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice / USD/shares,,,,,47.3,,,,49.69,,,49.69,,50.52,,,,52.97,,52.97,,,54.67,,,,57.68,,57.68,,,62.63,,,,66.71,,,,69.96,,69.96,,,75.07,,,,79.54,79.54,,,,81.47,,,,84.89,,,,90.46,,,,99.51,,,,110.32,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue / USD,,,,,1129000000.0,,,,434000000.0,,,434000000.0,,342000000.0,,,,628000000.0,,628000000.0,,,820000000.0,,,,1759000000.0,,1759000000.0,,,1152000000.0,,,,1814000000.0,,,,1388000000.0,,1388000000.0,,,1334000000.0,,,,500000000.0,500000000.0,,,,1770000000.0,,,,1455000000.0,,,,1401000000.0,,,,1886000000.0,,,,979000000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod / shares,,,,,-1780000.0,,,,1873000.0,,,1873000.0,,1339000.0,,,,1739000.0,,1739000.0,,,2128000.0,,,,1106000.0,,1106000.0,,,1568000.0,,,,1267000.0,,,,1501000.0,,1501000.0,,,694000.0,,,,424000.0,424000.0,,,,631000.0,,,,886000.0,,,,515000.0,,,,391000.0,,,,282000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice / USD/shares,,,,,55.23,,,,57.81,,,57.81,,59.12,,,,60.97,,60.97,,,65.09,,,,70.46,,70.46,,,73.7,,,,69.76,,,,82.92,,82.92,,,81.58,,,,83.23,83.23,,,,106.72,,,,116.38,,,,128.4,,,,134.69,,,,150.86,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod / shares,,,,,26581000.0,,,,29141000.0,,,29141000.0,,30225000.0,,,,24818000.0,,24818000.0,,,25680000.0,,,,23066000.0,,23066000.0,,,21848000.0,,,,21425000.0,,,,20292000.0,,20292000.0,,,13451000.0,,,,14277000.0,14277000.0,,,,12133000.0,,,,14369000.0,,,,9672000.0,,,,8737000.0,,,,8347000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,,,,,15.91,,,,11.67,,,11.67,,13.47,,,,11.09,,11.09,,,8.05,,,,8.19,,8.19,,,10.01,,,,9.38,,,,8.48,,8.48,,,10.45,,,,11.89,11.89,,,,13.6,,,,15.6,,,,20.94,,,,21.55,,,,29.58,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue / USD,,,,,3999000000.0,,,,4398000000.0,,,4398000000.0,,3125000000.0,,,,6100000000.0,,6100000000.0,,,5626000000.0,,,,3971000000.0,,3971000000.0,,,3440000000.0,,,,3109000000.0,,,,1349000000.0,,1349000000.0,,,4951000000.0,,,,5241000000.0,5241000000.0,,,,6098000000.0,,,,5618000000.0,,,,5770000000.0,,,,5732000000.0,,,,3822000000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,,,,,357317000.0,,,,364971000.0,,,364971000.0,,363174000.0,,,,353093000.0,,353093000.0,,,306239000.0,,,,291626000.0,,291626000.0,,,260292000.0,,,,230397000.0,,,,206485000.0,,206485000.0,,,205654000.0,,,,164741000.0,164741000.0,,,,149872000.0,,,,138272000.0,,,,126715000.0,,,,121205000.0,,,,107362000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice / USD/shares,,,,,48.83,,,,50.16,,,50.16,,51.75,,,,53.83,,53.83,,,57.07,,,,59.74,,59.74,,,63.74,,,,68.02,,,,72.46,,72.46,,,74.21,,,,79.59,79.59,,,,84.71,,,,91.24,,,,99.59,,,,104.18,,,,111.59,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,,,,,,,44.53,,,,47.09,,47.09,,,50.79,,,,50.6,,50.6,,,49.4,,,,59.11,,,,63.44,,63.44,,,62.99,,,,70.34,70.34,,,,73.72,,,,77.07,,,,81.07,,,,85.08,,,,90.05,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,,,,,,,67.05,,,,75.41,,75.41,,,78.71,,,,84.97,,84.97,,,79.01,,,,90.7,,,,82.19,,82.19,,,95.78,,,,115.01,115.01,,,,139.05,,,,141.67,,,,131.26,,,,147.76,,,,173.33,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1 / USD,,,,,,,,,,,,,,3109000000.0,,,,5367000000.0,,5367000000.0,,,5172000000.0,,,,3895000000.0,,3895000000.0,,,3263000000.0,,,,2878000000.0,,,,1326000000.0,,1326000000.0,,,3822000000.0,,,,4111000000.0,4111000000.0,,,,5302000000.0,,,,5124000000.0,,,,5291000000.0,,,,4951000000.0,,,,3466000000.0,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,352000000.0,,352000000.0,,,319000000.0,,,,241000000.0,,,,200000000.0,,200000000.0,,,246000000.0,,,,209000000.0,209000000.0,,,,180000000.0,,,,217000000.0,,,,236000000.0,,,,177000000.0,,,,219000000.0,
ShortTermDebtWeightedAverageInterestRate / pure,,,,,0.02,,,,0.004,,,0.004,,0.009,,,,0.006,,0.006,,,0.005,,,,0.007,,0.007,,,0.003,,,,0.002,,,,0.005,,0.005,,,0.007,,,,0.005,0.005,,,,0.007,,,,0.002,,,,0.008,,,,0.042,,,,0.037,
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,,,,,,,,,,,,,,38967000.0,,,,69933000.0,,69933000.0,,,38165000.0,,,,53294000.0,,53294000.0,,,50175000.0,,,,44070000.0,,,,19622000.0,,19622000.0,,,53670000.0,,,,28722000.0,28722000.0,,,,23102000.0,,,,25040000.0,,,,14667000.0,,,,22190000.0,,,,18806000.0,
