fact_unit,2019-05-03,2019-07-25,2019-10-25,2020-02-07,2020-05-01,2020-07-24,2020-10-23,2021-02-05,2021-04-23,2021-07-23,2021-10-22,2022-02-04,2022-04-22,2022-07-22,2022-10-21,2023-02-01,2023-04-26,2023-07-26,2023-10-25,2024-01-31,2024-04-26,2024-07-26,2024-10-25,2025-02-04,2025-04-25,2025-07-25,2025-10-24
PaymentsOfDividendsCommonStock / USD,,,,,,,,0.0,518000000.0,1034000000.0,1552000000.0,1550000000.0,521000000.0,1043000000.0,1561000000.0,2071000000.0,513000000.0,1018000000.0,1511000000.0,2073000000.0,496000000.0,989000000.0,1481000000.0,2006000000.0,493000000.0,984000000.0,1474000000.0
PaymentsOfDividendsMinorityInterest / USD,24000000.0,146000000.0,41000000.0,101000000.0,2000000.0,7000000.0,16000000.0,135000000.0,1000000.0,19000000.0,19000000.0,77000000.0,8000000.0,28000000.0,35000000.0,62000000.0,1000000.0,22000000.0,42000000.0,73000000.0,13000000.0,36000000.0,51000000.0,83000000.0,14000000.0,47000000.0,49000000.0
PaymentsOfFinancingCosts / USD,,0.0,0.0,0.0,0.0,56000000.0,61000000.0,70000000.0,93000000.0,99000000.0,175000000.0,119000000.0,1000000.0,95000000.0,536000000.0,175000000.0,,7000000.0,8000000.0,537000000.0,0.0,1000000.0,1000000.0,24000000.0,11000000.0,11000000.0,13000000.0
PaymentsRelatedToTaxWithholdingForShareBasedCompensation / USD,77000000.0,58000000.0,76000000.0,81000000.0,45000000.0,50000000.0,54000000.0,77000000.0,26000000.0,26000000.0,26000000.0,60000000.0,10000000.0,11000000.0,11000000.0,27000000.0,35000000.0,34000000.0,34000000.0,12000000.0,41000000.0,41000000.0,41000000.0,35000000.0,37000000.0,38000000.0,38000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,163000000.0,20000000.0,-47000000.0,,,0.0,20000000.0,,0.0,130000000.0,0.0,,107000000.0,107000000.0,130000000.0,0.0,0.0,54000000.0,129000000.0,23000000.0,54000000.0,103000000.0,228000000.0,,,121000000.0
PaymentsToAcquireEquipmentOnLease / USD,,0.0,0.0,187000000.0,,9000000.0,9000000.0,26000000.0,0.0,2000000.0,4000000.0,9000000.0,2000000.0,3000000.0,5000000.0,5000000.0,2000000.0,3000000.0,5000000.0,694000000.0,2000000.0,3000000.0,5000000.0,7000000.0,,,
PaymentsToAcquireInvestments / USD,,577000000.0,1301000000.0,642000000.0,173000000.0,393000000.0,784000000.0,1530000000.0,128000000.0,462000000.0,582000000.0,899000000.0,150000000.0,560000000.0,1004000000.0,1203000000.0,148000000.0,278000000.0,445000000.0,1366000000.0,165000000.0,821000000.0,1291000000.0,1366000000.0,679000000.0,1072000000.0,1381000000.0
PaymentsToAcquireMachineryAndEquipment / USD,,,,,,,,2091000000.0,395000000.0,668000000.0,955000000.0,1961000000.0,289000000.0,622000000.0,1035000000.0,1252000000.0,315000000.0,772000000.0,1224000000.0,1501000000.0,440000000.0,1001000000.0,1598000000.0,1823000000.0,714000000.0,1437000000.0,2173000000.0
PaymentsToAcquireProductiveAssets / USD,423000000.0,3489000000.0,1445000000.0,2807000000.0,442000000.0,912000000.0,1384000000.0,2091000000.0,395000000.0,,,1961000000.0,,,,1252000000.0,,,,1501000000.0,,,,1823000000.0,714000000.0,1437000000.0,2173000000.0
PaymentsToExploreAndDevelopOilAndGasProperties / USD,28000000.0,113000000.0,82000000.0,121000000.0,25000000.0,48000000.0,71000000.0,114000000.0,5000000.0,5000000.0,5000000.0,76000000.0,9000000.0,24000000.0,44000000.0,5000000.0,37000000.0,80000000.0,134000000.0,92000000.0,55000000.0,124000000.0,175000000.0,190000000.0,52000000.0,96000000.0,157000000.0
PensionAndOtherPostretirementBenefitContributions / USD,308000000.0,624000000.0,1533000000.0,1672000000.0,99000000.0,152000000.0,206000000.0,1651000000.0,63000000.0,112000000.0,188000000.0,261000000.0,1061000000.0,1109000000.0,1166000000.0,299000000.0,55000000.0,89000000.0,156000000.0,1219000000.0,41000000.0,76000000.0,111000000.0,235000000.0,34000000.0,63000000.0,92000000.0
PensionAndOtherPostretirementBenefitExpense / USD,110000000.0,292000000.0,252000000.0,1032000000.0,41000000.0,57000000.0,101000000.0,279000000.0,64000000.0,129000000.0,195000000.0,144000000.0,23000000.0,29000000.0,34000000.0,266000000.0,7000000.0,14000000.0,19000000.0,39000000.0,-23000000.0,-46000000.0,-69000000.0,23000000.0,-48000000.0,-95000000.0,-143000000.0
PercentageOfFIFOInventory / pure,,0.59,,0.57,,,,0.58,,,,0.58,,,,0.65,,,,0.64,,,,0.6,,,
PercentageOfLIFOInventory / pure,,0.32,,0.34,,,,0.32,,,,0.3,,,,0.27,,,,0.27,,,,0.29,,,
PercentageOfWeightedAverageCostInventory / pure,,0.09,,0.09,,,,0.1,,,,0.12,,,,0.08,,,,0.09,,,,0.11,,,
PostemploymentBenefitsLiabilityNoncurrent / USD,,10494000000.0,,8926000000.0,,,,10083000000.0,11648000000.0,11648000000.0,11648000000.0,11648000000.0,7557000000.0,7557000000.0,7557000000.0,7557000000.0,3808000000.0,3808000000.0,3808000000.0,3808000000.0,4932000000.0,4932000000.0,4932000000.0,4932000000.0,4736000000.0,4736000000.0,4736000000.0
ProceedsFromAccountsReceivableSecuritization / USD,,,,,,,,,,,,,0.0,,,,141000000.0,,0.0,0.0,0.0,0.0,8000000.0,,4000000.0,21000000.0,
ProceedsFromIssuanceOfCommonStock / USD,63000000.0,0.0,106000000.0,66000000.0,28000000.0,34000000.0,39000000.0,112000000.0,16000000.0,30000000.0,53000000.0,93000000.0,127000000.0,200000000.0,212000000.0,108000000.0,35000000.0,97000000.0,99000000.0,320000000.0,55000000.0,55000000.0,63000000.0,212000000.0,42000000.0,51000000.0,51000000.0
ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet / USD,,30000000.0,0.0,0.0,0.0,2010000000.0,2146000000.0,1999000000.0,2449000000.0,2509000000.0,4649000000.0,2287000000.0,29000000.0,68000000.0,95000000.0,4672000000.0,16000000.0,49000000.0,82000000.0,109000000.0,13000000.0,55000000.0,76000000.0,1667000000.0,1381000000.0,1396000000.0,1443000000.0
ProceedsFromMinorityShareholders / USD,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
ProceedsFromRepaymentsOfAccountsReceivableSecuritization / USD,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,28000000.0
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess / USD,,,,,,,,-178000000.0,,181000000.0,-267000000.0,307000000.0,-47000000.0,-38000000.0,-44000000.0,-431000000.0,-21000000.0,180000000.0,72000000.0,-48000000.0,-91000000.0,-255000000.0,-122000000.0,253000000.0,-20000000.0,26000000.0,-61000000.0
ProceedsFromSaleAndMaturityOfOtherInvestments / USD,,733000000.0,1025000000.0,1165000000.0,176000000.0,735000000.0,973000000.0,1214000000.0,472000000.0,790000000.0,1009000000.0,1252000000.0,428000000.0,527000000.0,644000000.0,1122000000.0,141000000.0,418000000.0,596000000.0,759000000.0,512000000.0,1083000000.0,1244000000.0,747000000.0,1173000000.0,1824000000.0,2386000000.0
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt / USD,348000000.0,396000000.0,880000000.0,245000000.0,159000000.0,534000000.0,904000000.0,1053000000.0,248000000.0,542000000.0,742000000.0,1138000000.0,187000000.0,260000000.0,339000000.0,837000000.0,113000000.0,295000000.0,449000000.0,424000000.0,146000000.0,274000000.0,397000000.0,543000000.0,721000000.0,1291000000.0,1730000000.0
ProceedsFromSaleOfEquityMethodInvestments / USD,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,11000000.0,11000000.0,11000000.0,0.0,,63000000.0,63000000.0,11000000.0,,,0.0
ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets / USD,,235000000.0,15000000.0,522000000.0,0.0,9000000.0,47000000.0,47000000.0,11000000.0,14000000.0,295000000.0,84000000.0,9000000.0,10000000.0,15000000.0,929000000.0,4000000.0,5000000.0,16000000.0,68000000.0,57000000.0,59000000.0,66000000.0,32000000.0,2000000.0,8000000.0,36000000.0
ProceedsFromShortTermDebtMaturingInMoreThanThreeMonths / USD,,,,,,0.0,0.0,0.0,,163000000.0,163000000.0,0.0,,72000000.0,144000000.0,163000000.0,,,,144000000.0,0.0,0.0,0.0,0.0,7000000.0,40000000.0,114000000.0
ProfitLoss / USD,1377000000.0,4404000000.0,3852000000.0,595000000.0,601000000.0,691000000.0,1038000000.0,4775000000.0,258000000.0,41000000.0,40000000.0,-1272000000.0,1006000000.0,2938000000.0,4644000000.0,1294000000.0,1552000000.0,3233000000.0,3993000000.0,6405000000.0,-73000000.0,428000000.0,755000000.0,4640000000.0,538000000.0,996000000.0,1236000000.0
PropertyPlantAndEquipmentGross / USD,61437000000.0,52809000000.0,53984000000.0,53984000000.0,54910000000.0,54910000000.0,54910000000.0,54910000000.0,56325000000.0,56325000000.0,56325000000.0,56325000000.0,57604000000.0,57604000000.0,57604000000.0,57604000000.0,58055000000.0,58055000000.0,58055000000.0,58055000000.0,60203000000.0,60203000000.0,60203000000.0,60203000000.0,62121000000.0,62121000000.0,62121000000.0
PropertyPlantAndEquipmentNet / USD,23662000000.0,20161000000.0,21418000000.0,21584000000.0,20996000000.0,20996000000.0,20996000000.0,21418000000.0,20239000000.0,20239000000.0,20239000000.0,20996000000.0,20555000000.0,20555000000.0,20555000000.0,20239000000.0,20442000000.0,20442000000.0,20442000000.0,20555000000.0,21066000000.0,21066000000.0,21066000000.0,20442000000.0,22004000000.0,22004000000.0,22004000000.0
PurchaseCommitmentRemainingMinimumAmountCommitted / USD,,,,,,,,,,,,,,,,,,,,,,,1300000000.0,1300000000.0,,,
RepaymentsOfLongTermDebt / USD,,,,,,26000000.0,76000000.0,134000000.0,,26000000.0,76000000.0,134000000.0,,120000000.0,173000000.0,134000000.0,,,,81000000.0,63000000.0,69000000.0,77000000.0,121000000.0,,125000000.0,125000000.0
RepaymentsOfLongTermDebtAndCapitalSecurities / USD,54000000.0,584000000.0,859000000.0,617000000.0,81000000.0,4221000000.0,4271000000.0,3054000000.0,2275000000.0,2359000000.0,4347000000.0,5561000000.0,164000000.0,1425000000.0,2638000000.0,4653000000.0,25000000.0,927000000.0,957000000.0,2771000000.0,156000000.0,320000000.0,355000000.0,1006000000.0,93000000.0,183000000.0,224000000.0
RepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths / USD,,,,,,0.0,0.0,0.0,,100000000.0,163000000.0,0.0,0.0,0.0,0.0,163000000.0,14000000.0,14000000.0,14000000.0,130000000.0,,,0.0,14000000.0,0.0,0.0,6000000.0
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost / USD,,746000000.0,622000000.0,803000000.0,190000000.0,398000000.0,592000000.0,800000000.0,179000000.0,361000000.0,554000000.0,765000000.0,194000000.0,422000000.0,632000000.0,768000000.0,218000000.0,435000000.0,626000000.0,857000000.0,214000000.0,419000000.0,616000000.0,851000000.0,204000000.0,400000000.0,608000000.0
RestrictedCashAndCashEquivalents / USD,18000000.0,17000000.0,31000000.0,19000000.0,43000000.0,37000000.0,16000000.0,40000000.0,12000000.0,6000000.0,6000000.0,13000000.0,28000000.0,50000000.0,65000000.0,4000000.0,64000000.0,102000000.0,101000000.0,45000000.0,111000000.0,59000000.0,20000000.0,54000000.0,30000000.0,44000000.0,104000000.0
RestructuringCharges / USD,,2742000000.0,152000000.0,2742000000.0,156000000.0,221000000.0,368000000.0,198000000.0,96000000.0,102000000.0,719000000.0,3219000000.0,10000000.0,53000000.0,69000000.0,718000000.0,10000000.0,20000000.0,31000000.0,69000000.0,-551000000.0,-606000000.0,-688000000.0,,,,
RestructuringCostsAndAssetImpairmentCharges / USD,165000000.0,579000000.0,175000000.0,2739000000.0,156000000.0,221000000.0,368000000.0,221000000.0,96000000.0,102000000.0,719000000.0,3219000000.0,0.0,22000000.0,22000000.0,708000000.0,186000000.0,186000000.0,186000000.0,6000000.0,541000000.0,549000000.0,549000000.0,118000000.0,45000000.0,45000000.0,69000000.0
RestructuringSettlementAndImpairmentProvisions / USD,165000000.0,579000000.0,175000000.0,2739000000.0,156000000.0,221000000.0,368000000.0,221000000.0,96000000.0,102000000.0,719000000.0,3219000000.0,0.0,22000000.0,22000000.0,708000000.0,186000000.0,186000000.0,186000000.0,6000000.0,541000000.0,549000000.0,549000000.0,118000000.0,45000000.0,45000000.0,69000000.0
RetainedEarningsAccumulatedDeficit / USD,29808000000.0,33742000000.0,35460000000.0,35460000000.0,17045000000.0,17045000000.0,17045000000.0,17045000000.0,16361000000.0,16361000000.0,16361000000.0,16361000000.0,20623000000.0,20623000000.0,20623000000.0,20623000000.0,23180000000.0,23180000000.0,23180000000.0,23180000000.0,21774000000.0,21774000000.0,21774000000.0,21774000000.0,20909000000.0,20909000000.0,20909000000.0
RevenueFromContractWithCustomerIncludingAssessedTax / USD,,36264000000.0,37660000000.0,43730000000.0,10969000000.0,21983000000.0,32747000000.0,49604000000.0,9770000000.0,18124000000.0,27836000000.0,42951000000.0,11882000000.0,25767000000.0,40604000000.0,38542000000.0,15264000000.0,30928000000.0,45043000000.0,54968000000.0,11851000000.0,23271000000.0,34001000000.0,56902000000.0,10765000000.0,21680000000.0,32559000000.0
RevenueRemainingPerformanceObligation / USD,,,,,826000000.0,826000000.0,826000000.0,,977000000.0,977000000.0,977000000.0,,829000000.0,829000000.0,829000000.0,,840000000.0,840000000.0,840000000.0,,744000000.0,744000000.0,744000000.0,,759000000.0,759000000.0,759000000.0
Revenues / USD,14899000000.0,25026000000.0,37660000000.0,49604000000.0,10969000000.0,21983000000.0,32747000000.0,49604000000.0,9770000000.0,18124000000.0,27836000000.0,42951000000.0,11882000000.0,25767000000.0,40604000000.0,,15264000000.0,30928000000.0,45043000000.0,54968000000.0,11851000000.0,23271000000.0,34001000000.0,56902000000.0,10765000000.0,21680000000.0,32559000000.0
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability / USD,,60000000.0,99000000.0,89000000.0,89000000.0,89000000.0,89000000.0,89000000.0,178000000.0,178000000.0,142000000.0,89000000.0,57000000.0,72000000.0,73000000.0,178000000.0,17000000.0,27000000.0,44000000.0,512000000.0,6000000.0,10000000.0,43000000.0,62000000.0,70000000.0,168000000.0,183000000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,2714000000.0,2385000000.0,2482000000.0,2476000000.0,2476000000.0,2476000000.0,2476000000.0,2476000000.0,185000000.0,185000000.0,68000000.0,2476000000.0,35000000.0,57000000.0,133000000.0,185000000.0,16000000.0,37000000.0,93000000.0,25000000.0,99000000.0,199000000.0,283000000.0,151000000.0,100000000.0,119000000.0,186000000.0
SellingGeneralAndAdministrativeExpense / USD,751000000.0,1800000000.0,1376000000.0,1795000000.0,448000000.0,870000000.0,1258000000.0,1782000000.0,334000000.0,691000000.0,1063000000.0,1590000000.0,366000000.0,806000000.0,1209000000.0,1471000000.0,498000000.0,933000000.0,1289000000.0,1645000000.0,428000000.0,836000000.0,1216000000.0,1675000000.0,442000000.0,832000000.0,1228000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate / pure,,0.0413,,0.0301,,,,0.0213,,,,0.051,,,,0.058,,,,0.0486,,,,0.0459,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate / pure,,0.316,,0.2371,,,,0.2334,,,,0.261,,,,0.267,,,,0.334,,,,0.302,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate / pure,,0.0112,,0.0128,,,,0.0283,,,,0.0243,,,,0.0149,,,,0.0068,,,,0.02,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross / shares,,1600000.0,1600000.0,,2200000.0,2200000.0,2200000.0,,1300000.0,1300000.0,1300000.0,,1200000.0,1200000.0,1200000.0,,1100000.0,1100000.0,1100000.0,,1300000.0,1300000.0,1300000.0,,1800000.0,1800000.0,1800000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,,7.99,7.99,,5.89,5.89,5.89,,10.37,10.37,10.37,,11.08,11.08,11.08,,12.13,12.13,12.13,,10.94,10.94,10.94,,8.27,8.27,8.27
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice / USD/shares,,54.89,54.89,,48.3,48.3,48.3,,57.67,57.67,57.67,,60.95,60.95,60.95,,59.08,59.08,59.08,,55.17,55.17,55.17,,38.34,38.34,38.34
ShortTermBankLoansAndNotesPayable / USD,,,,,,,,586000000.0,156000000.0,156000000.0,156000000.0,156000000.0,161000000.0,161000000.0,161000000.0,161000000.0,362000000.0,362000000.0,362000000.0,362000000.0,62000000.0,62000000.0,62000000.0,62000000.0,135000000.0,135000000.0,135000000.0
ShortTermDebtWeightedAverageInterestRate / pure,0.0861,0.0437,0.0828,0.0828,0.063,0.063,0.063,0.063,0.0389,0.0389,0.0389,0.0389,0.0578,0.0578,0.0578,0.0578,,,,0.0655,0.3384,0.3384,0.3384,0.3384,0.3603,0.3603,0.3603
ShortTermLeaseCost / USD,55000000.0,100000000.0,151000000.0,204000000.0,50000000.0,100000000.0,151000000.0,204000000.0,54000000.0,107000000.0,161000000.0,204000000.0,49000000.0,120000000.0,177000000.0,213000000.0,59000000.0,125000000.0,194000000.0,238000000.0,66000000.0,132000000.0,194000000.0,255000000.0,74000000.0,162000000.0,242000000.0
StockIssuedDuringPeriodSharesNewIssues / shares,,,,100.0,,,,2457404.0,,,,2457404.0,,,,4764554.0,,,,8233684.0,,,,7451643.0,,,
StockIssuedDuringPeriodSharesTreasuryStockReissued / shares,,,,14194282.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,1499610.0,,,
StockRepurchaseProgramAuthorizedAmount1 / USD,,9500000000.0,3000000000.0,9500000000.0,,,,3000000000.0,,,,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,,,,3000000000.0,,,,3000000000.0,,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1 / USD,,2700000000.0,2600000000.0,2500000000.0,,,,2400000000.0,,,,1400000000.0,775000000.0,2975000000.0,2175000000.0,2000000000.0,,,,1425000000.0,,,,931000000.0,,,
StockholdersEquity / USD,26781000000.0,25987000000.0,32774000000.0,31515000000.0,32668000000.0,17911000000.0,17399000000.0,32483000000.0,12906000000.0,12537000000.0,12354000000.0,13541000000.0,14003000000.0,15573000000.0,16439000000.0,12435000000.0,18880000000.0,18973000000.0,18117000000.0,18165000000.0,20181000000.0,19997000000.0,19567000000.0,20718000000.0,18425000000.0,18318000000.0,18311000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,27971000000.0,27229000000.0,33955000000.0,32701000000.0,33848000000.0,18500000000.0,17986000000.0,33621000000.0,13461000000.0,13097000000.0,12932000000.0,14094000000.0,14563000000.0,16153000000.0,17028000000.0,13005000000.0,19425000000.0,19507000000.0,18629000000.0,18739000000.0,20715000000.0,20509000000.0,20080000000.0,21247000000.0,18917000000.0,18800000000.0,18841000000.0
SubleaseIncome / USD,1000000.0,2000000.0,2000000.0,4000000.0,1000000.0,2000000.0,2000000.0,4000000.0,1000000.0,2000000.0,4000000.0,4000000.0,2000000.0,3000000.0,5000000.0,5000000.0,3000000.0,6000000.0,8000000.0,6000000.0,2000000.0,4000000.0,6000000.0,10000000.0,2000000.0,5000000.0,7000000.0
SupplierFinanceProgramObligationDecreaseSettlement / USD,,,,,,,,,,,,,,,,,,,,1290000000.0,,,,1290000000.0,,,
SupplierFinanceProgramObligationIncrease / USD,,,,,,,,,,,,,,,,,,,,1308000000.0,,,,1308000000.0,,,
TransferOfFinancialAssetsAccountedForAsSalesAmountDerecognized / USD,,612000000.0,,,,,,,,,,,,,,,,,,,,152000000.0,152000000.0,152000000.0,278000000.0,278000000.0,278000000.0
TreasuryStockCommonShares / shares,,,,,,,,,,,,,,29011573.0,29011573.0,29011573.0,66798605.0,66798605.0,66798605.0,66798605.0,76302081.0,76302081.0,76302081.0,76302081.0,80859145.0,80859145.0,80859145.0
TreasuryStockValue / USD,,0.0,0.0,0.0,500000000.0,500000000.0,500000000.0,500000000.0,625000000.0,625000000.0,625000000.0,625000000.0,1625000000.0,1625000000.0,1625000000.0,1625000000.0,3871000000.0,3871000000.0,3871000000.0,3871000000.0,4374000000.0,4374000000.0,4374000000.0,4374000000.0,4655000000.0,4655000000.0,4655000000.0
UndistributedContinuingOperationEarningsLossAllocationToParticipatingSecuritiesBasic / USD,,-14000000.0,0.0,-8000000.0,0.0,2000000.0,4000000.0,0.0,,,,-6000000.0,,,,9000000.0,,,,32000000.0,,,,24000000.0,,,
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic / USD,,,,,,,,,2000000.0,4000000.0,7000000.0,,5000000.0,15000000.0,23000000.0,,8000000.0,17000000.0,21000000.0,,3000000.0,6000000.0,8000000.0,,3000000.0,6000000.0,9000000.0
UndistributedEarningsOfForeignSubsidiaries / USD,,6218000000.0,,6014000000.0,,,,6851000000.0,,,,7401000000.0,,,,7769000000.0,,,,6013000000.0,,,,7148000000.0,,,
UnrecognizedTaxBenefits / USD,,280000000.0,,231000000.0,,,,255000000.0,,,,314000000.0,,,,319000000.0,,,,373000000.0,,,,580000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation / USD,,0.0,,0.0,,,,2000000.0,,,,1000000.0,,,,0.0,,,,2000000.0,,,,1000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,12000000.0,,4000000.0,,,,8000000.0,,,,1000000.0,,,,1000000.0,,,,3000000.0,,,,47000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,325000000.0,,12000000.0,,,,0.0,,,,19000000.0,,,,14000000.0,,,,18000000.0,,,,111000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,,89000000.0,,110000000.0,,,,109000000.0,,,,100000000.0,,,,144000000.0,,,,502000000.0,,,,498000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense / USD,,-55000000.0,,2000000.0,,,,-12000000.0,,,,-11000000.0,,,,84000000.0,,,,359000000.0,,,,27000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,135000000.0,,12000000.0,,,,2000000.0,,,,10000000.0,,,,18000000.0,,,,44000000.0,,,,46000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromForeignCurrencyTranslation / USD,,,,,,,,,,,,,,,,,,,,5000000.0,,,,5000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,153000000.0,,37000000.0,,,,68000000.0,,,,16000000.0,,,,52000000.0,,,,187000000.0,,,,53000000.0,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,0.0,,9000000.0,,,,1000000.0,,,,0.0,,,,1000000.0,,,,1000000.0,,,,0.0,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,225000000.0,,245000000.0,,,,235000000.0,,,,234000000.0,,,,285000000.0,,,,501000000.0,,,,520000000.0,,,
VariableLeaseCost / USD,85000000.0,107000000.0,196000000.0,198000000.0,44000000.0,107000000.0,196000000.0,198000000.0,64000000.0,112000000.0,157000000.0,198000000.0,71000000.0,150000000.0,228000000.0,199000000.0,115000000.0,248000000.0,412000000.0,381000000.0,181000000.0,442000000.0,683000000.0,611000000.0,258000000.0,523000000.0,803000000.0
WeightedAverageNumberOfDilutedSharesOutstanding / shares,,690900000.0,747200000.0,744800000.0,747200000.0,747600000.0,746100000.0,747200000.0,742000000.0,741000000.0,740000000.0,742500000.0,749800000.0,751400000.0,750900000.0,742300000.0,739800000.0,735600000.0,729800000.0,749000000.0,708200000.0,710700000.0,709700000.0,725600000.0,705500000.0,705500000.0,704900000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,,681600000.0,747200000.0,744800000.0,747200000.0,745000000.0,743300000.0,747200000.0,740200000.0,739700000.0,740000000.0,742500000.0,744800000.0,745900000.0,745400000.0,740500000.0,734600000.0,730200000.0,724900000.0,743600000.0,708200000.0,707600000.0,706400000.0,721000000.0,704500000.0,704100000.0,703500000.0
