fact_unit,2015-02-27,2015-06-23,2015-09-09,2015-12-09,2016-03-09,2016-06-28,2016-09-07,2016-12-05,2017-03-03,2017-06-27,2017-09-01,2017-12-04,2018-03-02,2018-06-22,2018-08-31,2018-11-29,2019-03-01,2019-06-21,2019-08-30,2019-12-03,2020-02-28,2020-06-19,2020-09-03,2020-12-03,2021-03-05,2021-06-25,2021-09-02,2021-12-02,2022-03-03,2022-06-23,2022-09-01,2022-12-01,2023-03-01,2023-06-22,2023-08-31,2023-11-30,2024-02-27,2024-06-20,2024-08-27,2024-11-26,2025-02-25,2025-06-20,2025-08-26,2025-11-25
NetCashProvidedByUsedInOperatingActivities / USD,,,,1223000000.0,2990000000.0,4959000000.0,816000000.0,2095000000.0,3892000000.0,4902000000.0,1550000000.0,3022000000.0,5107000000.0,5218000000.0,737000000.0,1644000000.0,3646000000.0,6880000000.0,1702000000.0,2865000000.0,4920000000.0,4684000000.0,1510000000.0,3377000000.0,5784000000.0,7007000000.0,278000000.0,2139000000.0,4495000000.0,7234000000.0,1292000000.0,3061000000.0,5289000000.0,6240000000.0,1083000000.0,2005000000.0,3579000000.0,7346000000.0,875000000.0,1536000000.0,4010000000.0,6039000000.0,986000000.0,1944000000.0
NetIncomeLoss / USD,-37075000.0,3467000000.0,871000000.0,1699000000.0,2676000000.0,3065000000.0,820000000.0,1340000000.0,2435000000.0,2675000000.0,929000000.0,2044000000.0,2865000000.0,3538000000.0,1016000000.0,3033000000.0,1644000000.0,4028000000.0,1075000000.0,2190000000.0,3459000000.0,3104000000.0,864000000.0,2228000000.0,4143000000.0,4631000000.0,487000000.0,976000000.0,2246000000.0,4789000000.0,763000000.0,2074000000.0,3554000000.0,3606000000.0,929000000.0,1356000000.0,2579000000.0,5039000000.0,791000000.0,1700000000.0,3022000000.0,3758000000.0,1042000000.0,2312000000.0
NetIncomeLossAttributableToNoncontrollingInterest / USD,,,,,,,,0.0,0.0,0.0,0.0,-4000000.0,-5000000.0,0.0,-7000000.0,-11000000.0,-14000000.0,-4000000.0,2000000.0,7000000.0,9000000.0,-9000000.0,13000000.0,20000000.0,24000000.0,19000000.0,4000000.0,9000000.0,18000000.0,17000000.0,6000000.0,12000000.0,16000000.0,24000000.0,2000000.0,10000000.0,17000000.0,22000000.0,6000000.0,8000000.0,23000000.0,26000000.0,6000000.0,15000000.0
NumberOfReportableSegments / segment,,4.0,,,,4.0,,,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
OperatingIncomeLoss / USD,,4402000000.0,1088000000.0,2118000000.0,3393000000.0,3813000000.0,1131000000.0,2431000000.0,3786000000.0,3766000000.0,1167000000.0,2552000000.0,3699000000.0,5361000000.0,1382000000.0,3276000000.0,4712000000.0,5383000000.0,1236000000.0,2780000000.0,4322000000.0,6640000000.0,1485000000.0,2836000000.0,4475000000.0,6268000000.0,673000000.0,1603000000.0,2879000000.0,4791000000.0,859000000.0,2422000000.0,4081000000.0,4484000000.0,1125000000.0,2528000000.0,3920000000.0,5752000000.0,1268000000.0,2608000000.0,4091000000.0,5485000000.0,1278000000.0,2873000000.0
OperatingLeaseCost / USD,,,,,,,,,,,,,,,,,,,55000000.0,111000000.0,170000000.0,223000000.0,,,,223000000.0,,,,223000000.0,,,,216000000.0,,,,195000000.0,,,,211000000.0,,
OperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,978000000.0,1010000000.0,1020000000.0,945000000.0,,,,1015000000.0,,,,1000000000.0,,,,1049000000.0,,,,1024000000.0,,,,1109000000.0,,
OperatingLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,183000000.0,176000000.0,169000000.0,171000000.0,,,,171000000.0,,,,186000000.0,,,,167000000.0,,,,180000000.0,,,,183000000.0,,
OperatingLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,795000000.0,834000000.0,851000000.0,774000000.0,,,,774000000.0,,,,829000000.0,,,,703000000.0,,,,869000000.0,,,,840000000.0,,
OperatingLeasePayments / USD,,,,,,,,,,,,,,,,,,,57000000.0,110000000.0,167000000.0,221000000.0,,,,221000000.0,,,,221000000.0,,,,216000000.0,,,,174000000.0,,,,210000000.0,,
OperatingLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,948000000.0,989000000.0,995000000.0,927000000.0,,,,1000000000.0,,,,1000000000.0,,,,854000000.0,,,,1041000000.0,,,,1012000000.0,,
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,0.03,0.03,0.03,0.03,,,,0.03,,,,0.03,,,,0.023,,,,0.024,,,,0.034,,
OperatingLossCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000000.0,,,,5100000000.0,,,,4900000000.0,,
OtherAssetsCurrent / USD,,,,,,,1931000000.0,1931000000.0,1931000000.0,,1865000000.0,1865000000.0,1865000000.0,1865000000.0,2187000000.0,2187000000.0,2187000000.0,2187000000.0,2144000000.0,2144000000.0,2144000000.0,2144000000.0,2209000000.0,2209000000.0,2209000000.0,2209000000.0,1955000000.0,1955000000.0,1955000000.0,1955000000.0,2318000000.0,2318000000.0,2318000000.0,2318000000.0,2425000000.0,2425000000.0,2425000000.0,2425000000.0,2584000000.0,2584000000.0,2584000000.0,2584000000.0,2858000000.0,2858000000.0
OtherAssetsNoncurrent / USD,,1162000000.0,1737000000.0,1737000000.0,1737000000.0,1737000000.0,1421000000.0,1421000000.0,1421000000.0,1421000000.0,1232000000.0,1232000000.0,1232000000.0,1232000000.0,1078000000.0,1078000000.0,1078000000.0,1078000000.0,1014000000.0,1014000000.0,1014000000.0,1014000000.0,2094000000.0,2094000000.0,2094000000.0,2094000000.0,2443000000.0,2443000000.0,2443000000.0,2443000000.0,3008000000.0,3008000000.0,3008000000.0,3008000000.0,3959000000.0,3959000000.0,3959000000.0,3959000000.0,4047000000.0,4047000000.0,4047000000.0,4047000000.0,3584000000.0,3584000000.0
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax / USD,,-21000000.0,1000000.0,-129000000.0,-332000000.0,13000000.0,-26000000.0,-59000000.0,-1513000000.0,-495000000.0,-350000000.0,-686000000.0,-1239000000.0,-197000000.0,831000000.0,628000000.0,1525000000.0,-977000000.0,-824000000.0,-1255000000.0,-1127000000.0,1184000000.0,66000000.0,-148000000.0,-116000000.0,-1375000000.0,1117000000.0,1261000000.0,1951000000.0,-829000000.0,-355000000.0,-602000000.0,-963000000.0,1699000000.0,-884000000.0,-1709000000.0,-20000000.0,-2086000000.0,14000000.0,-911000000.0,-461000000.0,-240000000.0,102000000.0,218000000.0
OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax / USD,,-136000000.0,167000000.0,211000000.0,199000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-229000000.0,-214000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax / USD,,,,,,,,,,,,,,,,,,,-7000000.0,-2000000.0,-37000000.0,72000000.0,-7000000.0,-2000000.0,-37000000.0,72000000.0,-350000000.0,-395000000.0,-607000000.0,72000000.0,174000000.0,269000000.0,369000000.0,-519000000.0,220000000.0,378000000.0,-382000000.0,727000000.0,-30000000.0,294000000.0,74000000.0,-381000000.0,-66000000.0,-93000000.0
OtherComprehensiveIncomeLossNetOfTax / USD,0.0,-19000000.0,109000000.0,91000000.0,-64000000.0,-105000000.0,-172000000.0,-287000000.0,-1781000000.0,-587000000.0,-156000000.0,-460000000.0,-1011000000.0,-684000000.0,689000000.0,553000000.0,1231000000.0,-744000000.0,-584000000.0,-584000000.0,-584000000.0,1030000000.0,227000000.0,227000000.0,227000000.0,-975000000.0,-217000000.0,-217000000.0,-217000000.0,-851000000.0,274000000.0,274000000.0,274000000.0,83000000.0,324000000.0,324000000.0,324000000.0,1213000000.0,-175000000.0,-175000000.0,-175000000.0,-1234000000.0,-92000000.0,-92000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax / USD,,18000000.0,-17000000.0,-42000000.0,-63000000.0,-87000000.0,-13000000.0,-35000000.0,-62000000.0,366000000.0,-25000000.0,-44000000.0,-66000000.0,66000000.0,1000000.0,-14000000.0,-11000000.0,-68000000.0,-27000000.0,-48000000.0,-65000000.0,-167000000.0,-13000000.0,-25000000.0,-38000000.0,191000000.0,-3000000.0,-20000000.0,-28000000.0,544000000.0,-19000000.0,-37000000.0,-56000000.0,-505000000.0,-1000000.0,-4000000.0,-2000000.0,-574000000.0,-3000000.0,-4000000.0,-6000000.0,-32000000.0,-1000000.0,-1000000.0
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax / USD,,-33000000.0,54000000.0,20000000.0,-17000000.0,-103000000.0,-131000000.0,-207000000.0,-268000000.0,20000000.0,115000000.0,75000000.0,-40000000.0,-121000000.0,30000000.0,55000000.0,41000000.0,38000000.0,0.0,-9000000.0,23000000.0,-103000000.0,56000000.0,73000000.0,93000000.0,102000000.0,125000000.0,113000000.0,137000000.0,45000000.0,12000000.0,-44000000.0,-114000000.0,92000000.0,-16000000.0,-183000000.0,-76000000.0,-301000000.0,-19000000.0,-38000000.0,73000000.0,-49000000.0,76000000.0,111000000.0
OtherLiabilitiesCurrent / USD,,2006000000.0,2464000000.0,2464000000.0,2464000000.0,2464000000.0,2751000000.0,2751000000.0,2185000000.0,2185000000.0,2442000000.0,2442000000.0,2442000000.0,2618000000.0,3431000000.0,3431000000.0,3431000000.0,3431000000.0,2925000000.0,2925000000.0,2925000000.0,2925000000.0,2993000000.0,2993000000.0,2993000000.0,2993000000.0,3475000000.0,3475000000.0,3475000000.0,3475000000.0,3551000000.0,3551000000.0,3551000000.0,3551000000.0,3581000000.0,3581000000.0,3581000000.0,3581000000.0,3582000000.0,3582000000.0,3582000000.0,3582000000.0,3683000000.0,3683000000.0
OtherLiabilitiesNoncurrent / USD,,235000000.0,1819000000.0,1819000000.0,1819000000.0,1819000000.0,1916000000.0,1916000000.0,1916000000.0,1916000000.0,1515000000.0,1515000000.0,1515000000.0,1515000000.0,889000000.0,889000000.0,889000000.0,889000000.0,757000000.0,757000000.0,757000000.0,757000000.0,1664000000.0,1664000000.0,1664000000.0,1664000000.0,1756000000.0,1756000000.0,1756000000.0,1756000000.0,1410000000.0,1410000000.0,1410000000.0,1410000000.0,1727000000.0,1727000000.0,1727000000.0,1727000000.0,1365000000.0,1365000000.0,1365000000.0,1365000000.0,1769000000.0,1769000000.0
OtherNoncashIncomeExpense / USD,,0.0,9000000.0,8000000.0,96000000.0,28000000.0,39000000.0,85000000.0,117000000.0,134000000.0,85000000.0,105000000.0,113000000.0,181000000.0,5000000.0,41000000.0,-12000000.0,128000000.0,-3000000.0,-55000000.0,-111000000.0,-73000000.0,-58000000.0,-119000000.0,-140000000.0,-257000000.0,-68000000.0,-112000000.0,-161000000.0,-217000000.0,-116000000.0,-130000000.0,-92000000.0,-251000000.0,-121000000.0,-148000000.0,-182000000.0,-138000000.0,-135000000.0,-182000000.0,-265000000.0,-270000000.0,9000000.0,98000000.0
OtherNonoperatingIncomeExpense / USD,,,,,,,,,,,,,,,99000000.0,206000000.0,67000000.0,313000000.0,186000000.0,238000000.0,309000000.0,181000000.0,101000000.0,209000000.0,305000000.0,373000000.0,82000000.0,147000000.0,233000000.0,356000000.0,111000000.0,177000000.0,244000000.0,336000000.0,83000000.0,192000000.0,342000000.0,318000000.0,76000000.0,230000000.0,407000000.0,515000000.0,157000000.0,330000000.0
OtherOperatingIncomeExpenseNet / USD,,,,,,,,,,,,,,,-65000000.0,-232000000.0,-360000000.0,-239000000.0,-151000000.0,-221000000.0,-278000000.0,-535000000.0,22000000.0,-127000000.0,-88000000.0,-258000000.0,114000000.0,-35000000.0,-116000000.0,-71000000.0,-760000000.0,-781000000.0,-719000000.0,-315000000.0,-35000000.0,62000000.0,187000000.0,-862000000.0,-1000000.0,30000000.0,13000000.0,131000000.0,-1000000.0,33000000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,,14000000.0,4000000.0,6000000.0,-60000000.0,29000000.0,-2000000.0,13000000.0,11000000.0,-89000000.0,2000000.0,-32000000.0,-21000000.0,14000000.0,-5000000.0,2000000.0,5000000.0,-22000000.0,0.0,0.0,3000000.0,22000000.0,5000000.0,16000000.0,34000000.0,-36000000.0,16000000.0,4000000.0,136000000.0,37000000.0,76000000.0,79000000.0,71000000.0,54000000.0,-30000000.0,-19000000.0,-15000000.0,10000000.0,17000000.0,59000000.0,155000000.0,-4000000.0,17000000.0,-1000000.0
PaymentsForRepurchaseOfCommonStock / USD,,1247000000.0,1065000000.0,1620000000.0,1620000000.0,2553000000.0,750000000.0,1460000000.0,2170000000.0,1920000000.0,1763000000.0,2794000000.0,3409000000.0,2830000000.0,1233000000.0,1888000000.0,1964000000.0,3544000000.0,824000000.0,2047000000.0,2728000000.0,2171000000.0,333000000.0,962000000.0,1208000000.0,2877000000.0,0.0,68000000.0,77000000.0,1326000000.0,315000000.0,744000000.0,1138000000.0,652000000.0,336000000.0,477000000.0,548000000.0,2544000000.0,152000000.0,378000000.0,510000000.0,645000000.0,2492000000.0,2780000000.0
PaymentsForRestructuring / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427000000.0,103000000.0,220000000.0,,378000000.0,,,392000000.0,433000000.0,87000000.0,181000000.0,228000000.0,453000000.0,95000000.0,175000000.0
PaymentsOfDividendsCommonStock / USD,,1055000000.0,304000000.0,602000000.0,902000000.0,1116000000.0,538000000.0,1075000000.0,1608000000.0,1337000000.0,599000000.0,1192000000.0,1782000000.0,2139000000.0,625000000.0,1247000000.0,1870000000.0,2376000000.0,677000000.0,1351000000.0,2022000000.0,2494000000.0,724000000.0,1447000000.0,2170000000.0,2693000000.0,778000000.0,1558000000.0,2339000000.0,2894000000.0,846000000.0,1693000000.0,2540000000.0,3120000000.0,903000000.0,1807000000.0,2711000000.0,3383000000.0,918000000.0,1836000000.0,2753000000.0,3616000000.0,898000000.0,1795000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,820000000.0,146000000.0,578000000.0,611000000.0,385000000.0,179000000.0,997000000.0,1132000000.0,14884000000.0,12000000.0,1306000000.0,1328000000.0,1213000000.0,0.0,76000000.0,111000000.0,1324000000.0,104000000.0,119000000.0,1615000000.0,137000000.0,145000000.0,201000000.0,199000000.0,1827000000.0,,370000000.0,976000000.0,488000000.0,0.0,91000000.0,91000000.0,994000000.0,1191000000.0,1867000000.0,1867000000.0,91000000.0,,22000000.0,74000000.0,1867000000.0,,
PaymentsToAcquireInvestments / USD,,12321000000.0,1600000000.0,3024000000.0,5327000000.0,10895000000.0,1851000000.0,3370000000.0,4509000000.0,7582000000.0,1044000000.0,2110000000.0,3354000000.0,5406000000.0,615000000.0,1685000000.0,2479000000.0,4371000000.0,982000000.0,1444000000.0,1987000000.0,3200000000.0,1669000000.0,4226000000.0,8249000000.0,2532000000.0,2045000000.0,5360000000.0,9448000000.0,11039000000.0,2654000000.0,5311000000.0,7919000000.0,11808000000.0,1884000000.0,3743000000.0,5472000000.0,9882000000.0,1916000000.0,3403000000.0,5422000000.0,7514000000.0,1879000000.0,4019000000.0
PaymentsToAcquirePropertyPlantAndEquipment / USD,,457000000.0,109000000.0,210000000.0,316000000.0,396000000.0,224000000.0,446000000.0,693000000.0,571000000.0,330000000.0,598000000.0,924000000.0,1046000000.0,278000000.0,524000000.0,776000000.0,1254000000.0,291000000.0,497000000.0,799000000.0,1068000000.0,301000000.0,584000000.0,877000000.0,1134000000.0,334000000.0,615000000.0,978000000.0,1213000000.0,378000000.0,649000000.0,979000000.0,1355000000.0,426000000.0,749000000.0,1081000000.0,1368000000.0,354000000.0,815000000.0,1161000000.0,1459000000.0,520000000.0,924000000.0
PensionAndOtherPostretirementBenefitExpense / USD,,419000000.0,,,,419000000.0,,,,433000000.0,,,,584000000.0,,,,602000000.0,,,,552000000.0,,,,539000000.0,,,,467000000.0,,,,668000000.0,,,,459000000.0,,,,494000000.0,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent / USD,,662000000.0,1535000000.0,1535000000.0,1535000000.0,1535000000.0,1759000000.0,1759000000.0,1759000000.0,1759000000.0,1641000000.0,1641000000.0,1641000000.0,1724000000.0,1425000000.0,1425000000.0,1425000000.0,1425000000.0,1651000000.0,1651000000.0,1651000000.0,1651000000.0,1910000000.0,1910000000.0,1910000000.0,1910000000.0,1557000000.0,1557000000.0,1557000000.0,1557000000.0,1113000000.0,1113000000.0,1113000000.0,1113000000.0,1093000000.0,1093000000.0,1093000000.0,1093000000.0,1101000000.0,1101000000.0,1101000000.0,1101000000.0,1158000000.0,1158000000.0
PreferredStockParOrStatedValuePerShare / USD/shares,1.0,0.2,,,,0.2,,,,0.2,,,,0.2,,,,0.2,,,,0.2,,,,0.2,,,,0.2,,,,0.2,,,,0.2,,,,0.2,,
PreferredStockSharesAuthorized / shares,,128000000.0,,,,128000000.0,,,,127500000.0,,,,127500000.0,,,,127500000.0,,,,127500000.0,,,,127500000.0,,,,127500000.0,,,,127500000.0,,,,127500000.0,,,,127500000.0,,
PreferredStockSharesIssued / shares,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
PreferredStockSharesOutstanding / shares,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
PrepaidTaxes / USD,,320000000.0,,,,427000000.0,,,,365000000.0,,,,475000000.0,,,,406000000.0,,,,363000000.0,,,,449000000.0,,,,458000000.0,,,,474000000.0,,,,480000000.0,,,,520000000.0,,
ProceedsFromIssuanceOfLongTermDebt / USD,,2980000000.0,0.0,,16918000000.0,1994000000.0,0.0,0.0,0.0,19942000000.0,33000000.0,131000000.0,131000000.0,0.0,18000000.0,20000000.0,21000000.0,2140000000.0,0.0,1000000.0,3000000.0,21000000.0,5567000000.0,5568000000.0,5568000000.0,7794000000.0,,7172000000.0,7172000000.0,5568000000.0,,0.0,0.0,7172000000.0,,3430000000.0,3430000000.0,0.0,0.0,0.0,0.0,5409000000.0,3209000000.0,3209000000.0
ProceedsFromIssuanceOrSaleOfEquity / USD,46000.0,267000000.0,154000000.0,312000000.0,477000000.0,1307000000.0,98000000.0,263000000.0,360000000.0,649000000.0,214000000.0,260000000.0,309000000.0,491000000.0,143000000.0,230000000.0,333000000.0,428000000.0,450000000.0,800000000.0,891000000.0,403000000.0,210000000.0,432000000.0,585000000.0,992000000.0,26000000.0,119000000.0,314000000.0,662000000.0,111000000.0,274000000.0,344000000.0,474000000.0,43000000.0,153000000.0,209000000.0,429000000.0,77000000.0,149000000.0,206000000.0,308000000.0,89000000.0,232000000.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,,-22000000.0,6000000.0,34000000.0,-64000000.0,14000000.0,24000000.0,49000000.0,60000000.0,-31000000.0,57000000.0,74000000.0,80000000.0,82000000.0,-5000000.0,-41000000.0,-88000000.0,26000000.0,-5000000.0,11000000.0,10000000.0,-94000000.0,-47000000.0,-54000000.0,-74000000.0,14000000.0,-51000000.0,-70000000.0,-104000000.0,-81000000.0,-4000000.0,-46000000.0,-52000000.0,-268000000.0,273000000.0,443000000.0,-276000000.0,163000000.0,-8000000.0,153000000.0,-44000000.0,-409000000.0,-15000000.0,-64000000.0
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess / USD,,,862000000.0,1611000000.0,7000000.0,,429000000.0,1277000000.0,1223000000.0,,926000000.0,1154000000.0,1118000000.0,7000000.0,569000000.0,-190000000.0,-391000000.0,906000000.0,-505000000.0,-700000000.0,-696000000.0,-249000000.0,88000000.0,42000000.0,17000000.0,-713000000.0,-16000000.0,-57000000.0,-311000000.0,-17000000.0,,0.0,0.0,-311000000.0,0.0,349000000.0,625000000.0,0.0,500000000.0,1321000000.0,1010000000.0,0.0,-624000000.0,-67000000.0
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,3718000000.0,,,,9559000000.0,,,,10420000000.0,,,,9611000000.0,,,,7321000000.0,,
ProceedsFromSaleAndMaturityOfOtherInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28000000.0,308000000.0,,
ProceedsFromSaleMaturityAndCollectionsOfInvestments / USD,,10511000000.0,1853000000.0,2665000000.0,4351000000.0,8111000000.0,1266000000.0,2752000000.0,4017000000.0,5890000000.0,1104000000.0,3625000000.0,4286000000.0,9924000000.0,971000000.0,2354000000.0,3060000000.0,5356000000.0,2020000000.0,2824000000.0,4159000000.0,4227000000.0,1569000000.0,3260000000.0,5791000000.0,4683000000.0,2403000000.0,4337000000.0,6753000000.0,9574000000.0,2324000000.0,4637000000.0,7130000000.0,11345000000.0,1886000000.0,3609000000.0,5387000000.0,9692000000.0,1748000000.0,3336000000.0,5142000000.0,7343000000.0,2157000000.0,4338000000.0
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt / USD,,,,,,,,,,,,,,,971000000.0,1951000000.0,2618000000.0,3646000000.0,1112000000.0,1916000000.0,3217000000.0,3309000000.0,1567000000.0,3258000000.0,5789000000.0,,2403000000.0,4335000000.0,6740000000.0,,2272000000.0,4571000000.0,7052000000.0,,1864000000.0,3587000000.0,5365000000.0,,1747000000.0,3320000000.0,5114000000.0,,2200000000.0,4200000000.0
ProceedsFromShortTermDebt / USD,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2789000000.0,2789000000.0,2789000000.0,0.0,0.0,0.0,0.0,2789000000.0,2284000000.0,2284000000.0,2284000000.0,0.0,,,,2284000000.0,,
ProfitLoss / USD,,,,,,,,1340000000.0,2435000000.0,2675000000.0,929000000.0,2040000000.0,2860000000.0,3538000000.0,1009000000.0,3022000000.0,1630000000.0,4024000000.0,1077000000.0,1077000000.0,1077000000.0,3095000000.0,877000000.0,877000000.0,877000000.0,4650000000.0,491000000.0,491000000.0,491000000.0,4806000000.0,769000000.0,769000000.0,769000000.0,3630000000.0,931000000.0,931000000.0,931000000.0,5062000000.0,797000000.0,797000000.0,797000000.0,3784000000.0,1049000000.0,1049000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7479000000.0,,,,7952000000.0,,,,8493000000.0,,,,7922000000.0,,
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5221000000.0,,,,5413000000.0,,,,5569000000.0,,,,6131000000.0,,
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12700000000.0,,,,13365000000.0,,,,14062000000.0,,,,14052000000.0,,
PropertyPlantAndEquipmentNet / USD,,2490000000.0,4699000000.0,4699000000.0,4699000000.0,2392000000.0,4841000000.0,4841000000.0,4841000000.0,4841000000.0,4361000000.0,4361000000.0,4361000000.0,4361000000.0,4604000000.0,4604000000.0,4604000000.0,4604000000.0,4675000000.0,4675000000.0,4675000000.0,4675000000.0,4828000000.0,4828000000.0,4828000000.0,4828000000.0,5221000000.0,5221000000.0,5221000000.0,5221000000.0,5413000000.0,5413000000.0,5413000000.0,5413000000.0,5569000000.0,5569000000.0,5569000000.0,5569000000.0,6131000000.0,6131000000.0,6131000000.0,6131000000.0,6837000000.0,6837000000.0
ProvisionForDoubtfulAccounts / USD,,51000000.0,8000000.0,17000000.0,25000000.0,43000000.0,10000000.0,30000000.0,43000000.0,35000000.0,9000000.0,18000000.0,31000000.0,49000000.0,10000000.0,20000000.0,36000000.0,39000000.0,15000000.0,32000000.0,55000000.0,52000000.0,25000000.0,44000000.0,67000000.0,78000000.0,37000000.0,86000000.0,103000000.0,99000000.0,15000000.0,34000000.0,49000000.0,128000000.0,15000000.0,41000000.0,54000000.0,58000000.0,21000000.0,37000000.0,62000000.0,73000000.0,18000000.0,45000000.0
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax / USD,,15000000.0,-1000000.0,6000000.0,127000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000000.0,78000000.0
RepaymentsOfLongTermDebt / USD,,2214000000.0,3000000.0,7000000.0,13000000.0,565000000.0,1004000000.0,1608000000.0,1612000000.0,1268000000.0,17000000.0,252000000.0,361000000.0,5132000000.0,8000000.0,4161000000.0,4167000000.0,863000000.0,12000000.0,17000000.0,29000000.0,7370000000.0,5035000000.0,5594000000.0,5606000000.0,7948000000.0,11000000.0,6336000000.0,6451000000.0,6110000000.0,1000000.0,1000000.0,1000000.0,7367000000.0,2311000000.0,2311000000.0,3083000000.0,1000000.0,,,,6012000000.0,0.0,0.0
RepaymentsOfShortTermDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,2853000000.0,,,,0.0,,,,2279000000.0,,
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost / USD,,1557000000.0,365000000.0,739000000.0,1112000000.0,1477000000.0,558000000.0,1103000000.0,1649000000.0,1640000000.0,556000000.0,1110000000.0,1640000000.0,2224000000.0,549000000.0,1105000000.0,1664000000.0,2193000000.0,585000000.0,1175000000.0,1736000000.0,2256000000.0,587000000.0,1190000000.0,1763000000.0,2330000000.0,621000000.0,1260000000.0,1861000000.0,2331000000.0,750000000.0,1426000000.0,2094000000.0,2493000000.0,692000000.0,1368000000.0,2055000000.0,2746000000.0,668000000.0,1365000000.0,2060000000.0,2696000000.0,676000000.0,1373000000.0
RestructuringCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462000000.0,85000000.0,180000000.0,237000000.0,354000000.0,76000000.0,171000000.0,275000000.0,335000000.0,91000000.0,182000000.0,237000000.0,300000000.0,62000000.0,108000000.0
RestructuringCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647000000.0,,
RestructuringReserve / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122000000.0,110000000.0,110000000.0,,146000000.0,,,230000000.0,110000000.0,147000000.0,147000000.0,147000000.0,230000000.0,150000000.0,150000000.0
RestructuringReserveAccrualAdjustment1 / USD,,,,,,,,,,,,,,,,,-15000000.0,-34000000.0,,,,,,,,,,,,-21000000.0,-9000000.0,-9000000.0,,-13000000.0,,,-2000000.0,-12000000.0,-9000000.0,-10000000.0,-13000000.0,-8000000.0,-7000000.0,-13000000.0
RestructuringReserveSettledWithoutCash2 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000000.0,,,,,,,9000000.0,16000000.0,3000000.0,4000000.0,10000000.0,16000000.0,2000000.0,2000000.0
