fact_unit,2009-08-04,2009-10-29,2010-02-24,2010-04-28,2010-08-26,2010-10-28,2011-02-25,2011-04-28,2011-07-28,2011-10-27,2012-02-16,2012-04-26,2012-07-26,2012-10-30,2013-02-27,2013-04-25,2013-07-24,2013-10-24,2014-02-26,2014-04-24,2014-07-22,2014-10-30,2015-02-25,2015-04-23,2015-07-29,2015-10-29,2016-02-25,2016-04-28,2016-07-27,2016-10-27,2017-02-27,2017-05-02,2017-07-27,2017-10-26,2018-02-27,2018-04-26,2018-07-26,2018-10-25,2019-02-26,2019-04-25,2019-07-30,2019-10-31,2020-02-25,2020-04-30,2020-05-19,2020-07-30,2020-10-30,2021-02-26,2021-04-29,2021-05-26,2021-07-29,2021-10-28,2022-02-25,2022-04-28,2022-06-01,2022-07-28,2022-10-27,2023-02-27,2023-04-27,2023-06-01,2023-08-01,2023-10-26,2024-02-27,2024-04-25,2024-06-05,2024-07-31,2024-10-31,2025-02-26,2025-04-29,2025-06-04,2025-07-30,2025-10-30
ShortTermBorrowings / USD,0.0,,,200000000.0,200000000.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12704000000.0,12704000000.0,12704000000.0,12704000000.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
StockholdersEquity / USD,2828000000.0,2828000000.0,2828000000.0,4069000000.0,4069000000.0,4069000000.0,4069000000.0,5192000000.0,5192000000.0,5192000000.0,5192000000.0,3680000000.0,3680000000.0,3680000000.0,3680000000.0,3168000000.0,3168000000.0,3168000000.0,3168000000.0,4119000000.0,4119000000.0,4119000000.0,4119000000.0,3014000000.0,3014000000.0,3014000000.0,3014000000.0,2880000000.0,2880000000.0,2880000000.0,2880000000.0,12770000000.0,12770000000.0,12770000000.0,12770000000.0,15377000000.0,15377000000.0,15377000000.0,15377000000.0,14787000000.0,14787000000.0,14787000000.0,14787000000.0,6222000000.0,,6222000000.0,6222000000.0,6222000000.0,2839000000.0,,2839000000.0,2839000000.0,2839000000.0,,,,,-1606000000.0,-3973000000.0,,-3973000000.0,-3973000000.0,-3973000000.0,-3540000000.0,,-3540000000.0,-3540000000.0,-3540000000.0,-2238000000.0,,-2238000000.0,-2238000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,,19320000000.0,43317000000.0,2828000000.0,2828000000.0,2828000000.0,19320000000.0,4072000000.0,4072000000.0,4072000000.0,2828000000.0,5195000000.0,5195000000.0,5195000000.0,4072000000.0,3683000000.0,3683000000.0,3683000000.0,5195000000.0,3170000000.0,3170000000.0,3170000000.0,3683000000.0,4118000000.0,4118000000.0,4118000000.0,3170000000.0,3010000000.0,3010000000.0,3010000000.0,4118000000.0,2873000000.0,2873000000.0,2873000000.0,3010000000.0,12773000000.0,12773000000.0,12773000000.0,2873000000.0,15380000000.0,15380000000.0,15380000000.0,12773000000.0,14789000000.0,,14789000000.0,14789000000.0,15380000000.0,6319000000.0,,6319000000.0,6319000000.0,14789000000.0,2925000000.0,,2925000000.0,2925000000.0,6319000000.0,-1606000000.0,,-1606000000.0,-1606000000.0,2925000000.0,-3923000000.0,,-3923000000.0,-3923000000.0,-1606000000.0,-3490000000.0,,-3490000000.0,-3490000000.0
StockholdersEquityOther / USD,,-1000000.0,-2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,-1000000.0,-1000000.0,0.0,,1000000.0,1000000.0,1000000.0,,,-9000000.0,-5000000.0,1000000.0,,,-9000000.0,-9000000.0,-102000000.0,,,157000000.0,157000000.0,68000000.0,,,5000000.0,5000000.0,159000000.0,20000000.0,,5000000.0,5000000.0,-50000000.0,20000000.0,,24000000.0,31000000.0
SupplierFinanceProgramObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,119000000.0,,119000000.0,119000000.0,8000000.0,128000000.0,,128000000.0,128000000.0
SupplierFinanceProgramObligationDecreaseSettlement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133000000.0,,,,,133000000.0,,,,
SupplierFinanceProgramObligationIncrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244000000.0,,,,,244000000.0,,,,
TreasuryStockCommonShares / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947979763.0,,947542152.0,,947542152.0,947542152.0,,982785699.0,,982785699.0,982785699.0,,1020427195.0,,1020427195.0,1020427195.0,947542152.0,1042499542.0,,1042499542.0,1042499542.0,982785699.0,1115309450.0,,1115309450.0,1115309450.0
TreasuryStockSharesAcquired / shares,,,,,,,,,,,,21700000.0,23700000.0,31400000.0,49300000.0,,11900000.0,19600000.0,49324883.0,1700000.0,5400000.0,9900000.0,34860000.0,7500000.0,10800000.0,17200000.0,16652913.0,3600000.0,8800000.0,10000000.0,22452599.0,2800000.0,5500000.0,,10682419.0,8000000.0,22100000.0,33200000.0,16221001.0,8000000.0,15600000.0,21800000.0,41604141.0,,,,,27878324.0,,,,,16503317.0,,,,,35656116.0,,,,,35656116.0,,,,,38156312.0,,,,
TreasuryStockValue / USD,24407000000.0,24407000000.0,24407000000.0,23901000000.0,23901000000.0,23901000000.0,23901000000.0,23469000000.0,23469000000.0,23469000000.0,23469000000.0,24625000000.0,24625000000.0,24625000000.0,24625000000.0,25731000000.0,25731000000.0,25731000000.0,25731000000.0,26320000000.0,26320000000.0,26320000000.0,26320000000.0,27251000000.0,27251000000.0,27251000000.0,27251000000.0,27845000000.0,27845000000.0,27845000000.0,27845000000.0,28912000000.0,28912000000.0,28912000000.0,28912000000.0,31864000000.0,31864000000.0,31864000000.0,31864000000.0,33524000000.0,33524000000.0,33524000000.0,33524000000.0,34358000000.0,,34358000000.0,34358000000.0,34358000000.0,34344000000.0,,34344000000.0,34344000000.0,34344000000.0,36006000000.0,,36006000000.0,36006000000.0,36006000000.0,37816000000.0,,37816000000.0,37816000000.0,37816000000.0,38802000000.0,,38802000000.0,38802000000.0,38802000000.0,42194000000.0,,42194000000.0,42194000000.0
TreasuryStockValueAcquiredCostMethod / USD,1166000000.0,1166000000.0,1166000000.0,,,,1166000000.0,,616000000.0,1000000000.0,1327000000.0,1327000000.0,1327000000.0,1327000000.0,1327000000.0,1116000000.0,360000000.0,622000000.0,1327000000.0,57000000.0,192000000.0,348000000.0,1116000000.0,272000000.0,404000000.0,679000000.0,600000000.0,192000000.0,455000000.0,518000000.0,939000000.0,168000000.0,341000000.0,1030000000.0,554000000.0,2917000000.0,1600000000.0,2359000000.0,1030000000.0,513000000.0,950000000.0,1317000000.0,2917000000.0,151000000.0,,346000000.0,346000000.0,1673000000.0,325000000.0,,650000000.0,972000000.0,845000000.0,325000000.0,,650000000.0,972000000.0,1675000000.0,576000000.0,,1083000000.0,1451000000.0,1675000000.0,2400000000.0,,472000000.0,732000000.0,1825000000.0,2400000000.0,,2410000000.0,3090000000.0
UnrecognizedTaxBenefits / USD,,,,,,,615000000.0,,,,669000000.0,,,,601000000.0,,,,399000000.0,,,,381000000.0,,,258000000.0,262000000.0,,158000000.0,158000000.0,227000000.0,169000000.0,169000000.0,169000000.0,258000000.0,66000000.0,66000000.0,66000000.0,158000000.0,85000000.0,85000000.0,85000000.0,169000000.0,,,64000000.0,64000000.0,66000000.0,,,,,85000000.0,,,,,64000000.0,460000000.0,,842000000.0,1233000000.0,74000000.0,,,,,53000000.0,,,,573000000.0
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,,,,-10000000.0,,,,87000000.0,,,,-164000000.0,,,,67000000.0,,,,102000000.0,,,,0.0,,,,0.0,,,,86000000.0,,,,28000000.0,,,,208000000.0,,,,,1000000.0,,,,,16000000.0,,,,,2000000.0,,,,,23000000.0,,,,,0.0,,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,,,,,-2000000.0,,,,8000000.0,,,,-31000000.0,,,,5000000.0,,,,186000000.0,,,,84000000.0,,,,11000000.0,,,,82000000.0,,,,1000000.0,,,,20000000.0,,,,,2000000.0,,,,,37000000.0,,,,,0.0,,,,,33000000.0,,,,,1000000.0,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,,14000000.0,,,,-36000000.0,,,,9000000.0,,,,-13000000.0,,,,,5000000.0,,,,,6000000.0,,,,,4000000.0,,,,,-4000000.0,,,,,8000000.0,,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,,,,,50000000.0,,,,15000000.0,,,,21000000.0,,,,22000000.0,,,,15000000.0,,,,15000000.0,,,,15000000.0,,,,15000000.0,,,,15000000.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,1000000.0,,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,,,,,70000000.0,,,,34000000.0,,,,30000000.0,,,,71000000.0,,,,170000000.0,,,,35000000.0,,,,29000000.0,,,,57000000.0,,,,29000000.0,,,,129000000.0,,,,,22000000.0,,,,,32000000.0,,,,,12000000.0,,,,,40000000.0,,,,,16000000.0,,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,,,,,,-22000000.0,,,,22000000.0,,,,-58000000.0,,,,39000000.0,,,,16000000.0,,,,1000000.0,,,,2000000.0,,,,4000000.0,,,,4000000.0,,,,4000000.0,,,,,,,,,,0.0,,,,,0.0,,,,,5000000.0,,,,,0.0,,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,,,,,,548000000.0,,,,360000000.0,,,,350000000.0,,,,242000000.0,,,,212000000.0,,,207000000.0,207000000.0,,76000000.0,76000000.0,76000000.0,67000000.0,67000000.0,67000000.0,67000000.0,43000000.0,43000000.0,43000000.0,43000000.0,59000000.0,59000000.0,59000000.0,59000000.0,,,40000000.0,40000000.0,40000000.0,,,,,47000000.0,,,,,31000000.0,44000000.0,,44000000.0,44000000.0,44000000.0,,,,,35000000.0,,,,189000000.0
ValuationAllowanceDeferredTaxAssetChangeInAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-663000000.0,,-663000000.0,-663000000.0,0.0,,,,,0.0,,,,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,,,,,2068.0,2070000000.0,2084000000.0,2077000000.0,2078000000.0,2078000000.0,2071000000.0,,,,2079000000.0,,,,,,,,,,,,,,,,,,,,,,,,1952000000.0,,,,1921000000.0,,,1872000000.0,1871000000.0,1888000000.0,1858000000.0,,1859000000.0,1859000000.0,1869000000.0,1857000000.0,,1853000000.0,1849000000.0,1859000000.0,1818000000.0,,1813000000.0,1808000000.0,1845000000.0,1786000000.0,,1784000000.0,1780000000.0,1804000000.0,1758000000.0,,1738000000.0,1726000000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,,,,,2062.0,2064000000.0,2075000000.0,2074000000.0,2075000000.0,2076000000.0,2066000000.0,,,,2077000000.0,,,,,,,,,,,,,,,,,,,,,,,,1952000000.0,,,,1921000000.0,,,,,1887000000.0,1858000000.0,,1858000000.0,1858000000.0,1869000000.0,1857000000.0,,1853000000.0,1849000000.0,1858000000.0,1818000000.0,,1813000000.0,1808000000.0,1845000000.0,1786000000.0,,1784000000.0,1780000000.0,1804000000.0,1758000000.0,,1738000000.0,1726000000.0
