fact_unit,2009-07-31,2009-10-30,2010-02-16,2010-05-05,2010-05-17,2010-08-04,2010-11-05,2011-02-16,2011-05-05,2011-05-26,2011-08-04,2011-11-03,2012-02-16,2012-05-03,2012-08-02,2012-11-01,2013-02-14,2013-05-02,2013-05-16,2013-08-01,2013-10-31,2014-02-13,2014-05-01,2014-05-15,2014-07-31,2014-10-30,2015-02-12,2015-04-30,2015-07-30,2015-10-29,2016-02-11,2016-05-03,2016-05-17,2016-08-02,2016-11-01,2017-02-09,2017-05-03,2017-05-04,2017-08-01,2017-10-31,2018-02-08,2018-05-08,2018-07-26,2018-10-25,2019-02-07,2019-04-26,2019-07-26,2019-10-25,2020-02-06,2020-04-28,2020-07-28,2020-10-27,2021-02-04,2021-04-27,2021-07-27,2021-10-26,2022-02-09,2022-04-26,2022-07-27,2022-10-25,2023-02-08,2023-04-25,2023-07-25,2023-10-24,2024-02-07,2024-04-30,2024-07-26,2024-10-22,2025-02-05,2025-04-22,2025-07-18,2025-10-21
IncreaseDecreaseInAccruedIncomeTaxesPayable / USD,-42000000.0,-98000000.0,183000000.0,89000000.0,183000000.0,199000000.0,205000000.0,-143000000.0,317000000.0,-143000000.0,108000000.0,160000000.0,-147000000.0,137000000.0,128000000.0,212000000.0,255000000.0,221000000.0,255000000.0,226000000.0,-48000000.0,-45000000.0,99000000.0,-45000000.0,166000000.0,25000000.0,90000000.0,135000000.0,16000000.0,36000000.0,206000000.0,100000000.0,206000000.0,-421000000.0,-588000000.0,206000000.0,334000000.0,206000000.0,-102000000.0,155000000.0,-744000000.0,-744000000.0,257000000.0,249000000.0,101000000.0,212000000.0,234000000.0,122000000.0,967000000.0,68000000.0,-163000000.0,-53000000.0,134000000.0,68000000.0,273000000.0,146000000.0,205000000.0,205000000.0,-141000000.0,-41000000.0,132000000.0,179000000.0,-9000000.0,-11000000.0,-244000000.0,-37000000.0,-409000000.0,-369000000.0,-47000000.0,-21000000.0,-172000000.0,-152000000.0
IncreaseDecreaseInInventories / USD,171000000.0,179000000.0,54000000.0,-288000000.0,54000000.0,-447000000.0,-469000000.0,127000000.0,190000000.0,127000000.0,428000000.0,521000000.0,-453000000.0,180000000.0,376000000.0,364000000.0,404000000.0,96000000.0,404000000.0,268000000.0,368000000.0,196000000.0,28000000.0,196000000.0,167000000.0,155000000.0,251000000.0,131000000.0,242000000.0,232000000.0,86000000.0,131000000.0,86000000.0,269000000.0,139000000.0,113000000.0,37000000.0,113000000.0,42000000.0,15000000.0,-3000000.0,-3000000.0,347000000.0,436000000.0,-57000000.0,209000000.0,337000000.0,562000000.0,387000000.0,178000000.0,-75000000.0,-255000000.0,509000000.0,207000000.0,198000000.0,-43000000.0,-370000000.0,-370000000.0,644000000.0,823000000.0,91000000.0,319000000.0,837000000.0,1018000000.0,903000000.0,-91000000.0,-101000000.0,-236000000.0,629000000.0,141000000.0,270000000.0,172000000.0
IncreaseDecreaseInOtherOperatingCapitalNet / USD,-49000000.0,-176000000.0,189000000.0,381000000.0,189000000.0,133000000.0,-57000000.0,-70000000.0,183000000.0,-70000000.0,-44000000.0,-142000000.0,329000000.0,366000000.0,202000000.0,120000000.0,-279000000.0,326000000.0,-279000000.0,89000000.0,-89000000.0,139000000.0,402000000.0,139000000.0,187000000.0,137000000.0,-25000000.0,268000000.0,-9000000.0,-74000000.0,126000000.0,313000000.0,126000000.0,50000000.0,132000000.0,-177000000.0,419000000.0,-177000000.0,168000000.0,64000000.0,-175000000.0,-175000000.0,17000000.0,-48000000.0,-76000000.0,402000000.0,87000000.0,-280000000.0,-256000000.0,53000000.0,-101000000.0,282000000.0,-120000000.0,452000000.0,376000000.0,-4000000.0,127000000.0,127000000.0,80000000.0,-212000000.0,-411000000.0,770000000.0,-1000000000.0,-1342000000.0,-227000000.0,241000000.0,-10643000000.0,-14810000000.0,-854000000.0,757000000.0,1659000000.0,5469000000.0
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements / shares,,,,,,2900000.0,4600000.0,8000000.0,11700000.0,8000000.0,11500000.0,11400000.0,6200000.0,14900000.0,13900000.0,11900000.0,11800000.0,9300000.0,11800000.0,8900000.0,9200000.0,10500000.0,11000000.0,10500000.0,11000000.0,11300000.0,9400000.0,13000000.0,12900000.0,12800000.0,11700000.0,13000000.0,11700000.0,12300000.0,11800000.0,12800000.0,13900000.0,12800000.0,13900000.0,14100000.0,11600000.0,11600000.0,14300000.0,14600000.0,14000000.0,16500000.0,14700000.0,14000000.0,15200000.0,11000000.0,9700000.0,8700000.0,13500000.0,4700000.0,4300000.0,4400000.0,8100000.0,8100000.0,6700000.0,6800000.0,4600000.0,2700000.0,2200000.0,1900000.0,6300000.0,500000.0,0.0,0.0,1600000.0,900000.0,900000.0,1400000.0
IndefiniteLivedTradeNames / USD,,,,,,138000000.0,138000000.0,129000000.0,125000000.0,129000000.0,125000000.0,125000000.0,125000000.0,123000000.0,123000000.0,123000000.0,123000000.0,127000000.0,123000000.0,127000000.0,127000000.0,127000000.0,129000000.0,127000000.0,129000000.0,129000000.0,129000000.0,123000000.0,123000000.0,123000000.0,123000000.0,635000000.0,123000000.0,635000000.0,635000000.0,635000000.0,629000000.0,635000000.0,629000000.0,629000000.0,629000000.0,629000000.0,648000000.0,648000000.0,648000000.0,641000000.0,641000000.0,641000000.0,641000000.0,638000000.0,638000000.0,638000000.0,638000000.0,658000000.0,658000000.0,658000000.0,658000000.0,658000000.0,653000000.0,653000000.0,653000000.0,617000000.0,617000000.0,617000000.0,617000000.0,607000000.0,580000000.0,580000000.0,580000000.0,579000000.0,579000000.0,579000000.0
IntangibleAssetsNetExcludingGoodwill / USD,1398000000.0,1398000000.0,1398000000.0,1342000000.0,1398000000.0,1342000000.0,1342000000.0,1342000000.0,1820000000.0,1342000000.0,1820000000.0,1820000000.0,1820000000.0,1916000000.0,1916000000.0,1916000000.0,1916000000.0,1925000000.0,1916000000.0,1925000000.0,1925000000.0,1925000000.0,1688000000.0,1925000000.0,1688000000.0,1688000000.0,1688000000.0,1435000000.0,1435000000.0,1435000000.0,1435000000.0,2601000000.0,1435000000.0,2601000000.0,2601000000.0,2601000000.0,2320000000.0,2601000000.0,2320000000.0,2320000000.0,2320000000.0,2320000000.0,2936000000.0,2936000000.0,2936000000.0,2657000000.0,2657000000.0,2657000000.0,2657000000.0,6379000000.0,6379000000.0,6379000000.0,6379000000.0,5835000000.0,5835000000.0,5835000000.0,5835000000.0,5835000000.0,5288000000.0,5288000000.0,5288000000.0,4699000000.0,4699000000.0,4699000000.0,4699000000.0,4226000000.0,1323000000.0,1323000000.0,1323000000.0,1210000000.0,1210000000.0,1210000000.0
InterestAndOtherIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000.0,26000000.0,20000000.0,33000000.0,29000000.0,21000000.0,37000000.0,52000000.0,50000000.0,20000000.0,38000000.0,64000000.0,70000000.0,10000000.0,19000000.0,24000000.0,80000000.0,80000000.0,12000000.0,18000000.0,29000000.0,8000000.0,19000000.0,36000000.0,26000000.0,40000000.0,88000000.0,160000000.0,65000000.0,110000000.0,253000000.0,360000000.0
InterestExpenseDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488000000.0,123000000.0,,,462000000.0,137000000.0,257000000.0,371000000.0
InterestExpenseNonoperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571000000.0,462000000.0,341000000.0,663000000.0,939000000.0
InterestPaidNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134000000.0,134000000.0,,,194000000.0,,,,199000000.0,,,,314000000.0,,,,370000000.0,370000000.0,,,524000000.0,,,,472000000.0,,,,440000000.0,,,
InventoryFinishedGoods / USD,1505000000.0,1505000000.0,1505000000.0,1255000000.0,1505000000.0,1255000000.0,1255000000.0,1255000000.0,1476000000.0,1255000000.0,1476000000.0,1476000000.0,1476000000.0,1536000000.0,1536000000.0,1536000000.0,1536000000.0,1754000000.0,1536000000.0,1754000000.0,1754000000.0,1754000000.0,1790000000.0,1754000000.0,1790000000.0,1790000000.0,1790000000.0,1723000000.0,1723000000.0,1723000000.0,1723000000.0,1655000000.0,1723000000.0,1655000000.0,1655000000.0,1655000000.0,1629000000.0,1655000000.0,1629000000.0,1629000000.0,1629000000.0,1629000000.0,1915000000.0,1915000000.0,1915000000.0,2120000000.0,2120000000.0,2120000000.0,2120000000.0,2003000000.0,2003000000.0,2003000000.0,2003000000.0,2081000000.0,2081000000.0,2081000000.0,2081000000.0,2081000000.0,2196000000.0,2196000000.0,2196000000.0,2497000000.0,2497000000.0,2497000000.0,2497000000.0,2293000000.0,1842000000.0,1842000000.0,1842000000.0,1849000000.0,1849000000.0,1849000000.0
InventoryNet / USD,3013000000.0,3013000000.0,3013000000.0,2639000000.0,3013000000.0,2639000000.0,2639000000.0,2639000000.0,3155000000.0,2639000000.0,3155000000.0,3155000000.0,3155000000.0,3416000000.0,3416000000.0,3416000000.0,3416000000.0,3837000000.0,3416000000.0,3837000000.0,3837000000.0,3837000000.0,3864000000.0,3837000000.0,3864000000.0,3864000000.0,3864000000.0,3706000000.0,3706000000.0,3706000000.0,3706000000.0,3518000000.0,3706000000.0,3518000000.0,3518000000.0,3518000000.0,3385000000.0,3518000000.0,3385000000.0,3385000000.0,3385000000.0,3385000000.0,4034000000.0,4034000000.0,4034000000.0,4366000000.0,4366000000.0,4366000000.0,4366000000.0,4134000000.0,4134000000.0,4134000000.0,4134000000.0,4239000000.0,4239000000.0,4239000000.0,4239000000.0,4239000000.0,4985000000.0,4985000000.0,4985000000.0,5372000000.0,5372000000.0,5372000000.0,5372000000.0,4822000000.0,3944000000.0,3944000000.0,3944000000.0,3698000000.0,3698000000.0,3698000000.0
InventoryRawMaterialsAndSupplies / USD,657000000.0,657000000.0,657000000.0,569000000.0,657000000.0,569000000.0,569000000.0,569000000.0,729000000.0,569000000.0,729000000.0,729000000.0,729000000.0,819000000.0,819000000.0,819000000.0,819000000.0,897000000.0,819000000.0,897000000.0,897000000.0,897000000.0,935000000.0,897000000.0,935000000.0,935000000.0,935000000.0,902000000.0,902000000.0,902000000.0,902000000.0,855000000.0,902000000.0,855000000.0,855000000.0,855000000.0,717000000.0,855000000.0,717000000.0,717000000.0,717000000.0,717000000.0,901000000.0,901000000.0,901000000.0,954000000.0,954000000.0,954000000.0,954000000.0,937000000.0,937000000.0,937000000.0,937000000.0,932000000.0,932000000.0,932000000.0,932000000.0,932000000.0,1212000000.0,1212000000.0,1212000000.0,1269000000.0,1269000000.0,1269000000.0,1269000000.0,1105000000.0,860000000.0,860000000.0,860000000.0,798000000.0,798000000.0,798000000.0
InventoryWorkInProcess / USD,851000000.0,851000000.0,851000000.0,815000000.0,851000000.0,815000000.0,815000000.0,815000000.0,950000000.0,815000000.0,950000000.0,950000000.0,950000000.0,1061000000.0,1061000000.0,1061000000.0,1061000000.0,1186000000.0,1061000000.0,1186000000.0,1186000000.0,1186000000.0,1139000000.0,1186000000.0,1139000000.0,1139000000.0,1139000000.0,1081000000.0,1081000000.0,1081000000.0,1081000000.0,1008000000.0,1081000000.0,1008000000.0,1008000000.0,1008000000.0,1039000000.0,1008000000.0,1039000000.0,1039000000.0,1039000000.0,1039000000.0,1218000000.0,1218000000.0,1218000000.0,1292000000.0,1292000000.0,1292000000.0,1292000000.0,1194000000.0,1194000000.0,1194000000.0,1194000000.0,1226000000.0,1226000000.0,1226000000.0,1226000000.0,1226000000.0,1577000000.0,1577000000.0,1577000000.0,1606000000.0,1606000000.0,1606000000.0,1606000000.0,1424000000.0,1242000000.0,1242000000.0,1242000000.0,1051000000.0,1051000000.0,1051000000.0
LeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000000.0,204000000.0,313000000.0,423000000.0,,,,423000000.0,,,,423000000.0,423000000.0,,,471000000.0,,,,446000000.0,,,,382000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849000000.0,962000000.0,901000000.0,931000000.0,,,,930000000.0,,,,893000000.0,893000000.0,,,891000000.0,,,,818000000.0,,,,613000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173000000.0,,,,162000000.0,,,,151000000.0,151000000.0,,,162000000.0,,,,146000000.0,,,,106000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211000000.0,232000000.0,241000000.0,267000000.0,,,,273000000.0,,,,280000000.0,280000000.0,,,268000000.0,,,,247000000.0,,,,181000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000000.0,,,,60000000.0,,,,45000000.0,45000000.0,,,55000000.0,,,,53000000.0,,,,40000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71000000.0,84000000.0,85000000.0,97000000.0,,,,93000000.0,,,,80000000.0,80000000.0,,,83000000.0,,,,81000000.0,,,,63000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,120000000.0,123000000.0,138000000.0,,,,141000000.0,,,,134000000.0,134000000.0,,,131000000.0,,,,118000000.0,,,,91000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137000000.0,158000000.0,168000000.0,191000000.0,,,,201000000.0,,,,203000000.0,203000000.0,,,192000000.0,,,,173000000.0,,,,132000000.0,,,
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786000000.0,96000000.0,76000000.0,77000000.0,,,,65000000.0,,,,39000000.0,39000000.0,,,50000000.0,,,,59000000.0,,,,45000000.0,,,
Liabilities / USD,15489000000.0,15489000000.0,15489000000.0,13948000000.0,15489000000.0,13948000000.0,13948000000.0,13948000000.0,14139000000.0,13948000000.0,14139000000.0,14139000000.0,14139000000.0,15754000000.0,15754000000.0,15754000000.0,15754000000.0,15836000000.0,15754000000.0,15836000000.0,15836000000.0,15836000000.0,15602000000.0,15836000000.0,15602000000.0,15602000000.0,15602000000.0,18127000000.0,18127000000.0,18127000000.0,18067000000.0,20971000000.0,18067000000.0,20971000000.0,20971000000.0,21415000000.0,22563000000.0,21415000000.0,22563000000.0,22563000000.0,22563000000.0,22563000000.0,26365000000.0,26365000000.0,26365000000.0,26652000000.0,26652000000.0,26652000000.0,26652000000.0,34533000000.0,34533000000.0,34533000000.0,34533000000.0,34413000000.0,34413000000.0,34413000000.0,34413000000.0,34413000000.0,31955000000.0,31955000000.0,31955000000.0,31685000000.0,31685000000.0,31685000000.0,31685000000.0,45712000000.0,45712000000.0,45712000000.0,45712000000.0,35974000000.0,35974000000.0,35974000000.0
LiabilitiesAndStockholdersEquity / USD,25793000000.0,25793000000.0,25793000000.0,27250000000.0,25793000000.0,27250000000.0,27250000000.0,27250000000.0,30156000000.0,27250000000.0,30156000000.0,30156000000.0,30156000000.0,31616000000.0,31616000000.0,31616000000.0,31616000000.0,33876000000.0,31616000000.0,33876000000.0,33876000000.0,33876000000.0,33550000000.0,33876000000.0,33550000000.0,33550000000.0,33550000000.0,31269000000.0,31269000000.0,31269000000.0,31209000000.0,32718000000.0,31209000000.0,32718000000.0,32718000000.0,32883000000.0,32906000000.0,32883000000.0,32906000000.0,32906000000.0,32906000000.0,32906000000.0,37987000000.0,37987000000.0,37987000000.0,36500000000.0,36500000000.0,36500000000.0,36500000000.0,44659000000.0,44659000000.0,44659000000.0,44659000000.0,47344000000.0,47344000000.0,47344000000.0,47344000000.0,47344000000.0,47072000000.0,47072000000.0,47072000000.0,46455000000.0,46455000000.0,46455000000.0,46455000000.0,50580000000.0,50580000000.0,50580000000.0,50580000000.0,39868000000.0,39868000000.0,39868000000.0
LiabilitiesCurrent / USD,5839000000.0,5839000000.0,5839000000.0,4897000000.0,5839000000.0,4897000000.0,4897000000.0,4897000000.0,6089000000.0,4897000000.0,6089000000.0,6089000000.0,6089000000.0,5441000000.0,5441000000.0,5441000000.0,5441000000.0,6200000000.0,5441000000.0,6200000000.0,6200000000.0,6200000000.0,7498000000.0,6200000000.0,7498000000.0,7498000000.0,7498000000.0,5998000000.0,5998000000.0,5998000000.0,5964000000.0,7118000000.0,5964000000.0,7118000000.0,7118000000.0,7118000000.0,6219000000.0,7118000000.0,6219000000.0,6219000000.0,6219000000.0,6219000000.0,7687000000.0,7687000000.0,7687000000.0,7244000000.0,7244000000.0,7244000000.0,7244000000.0,9222000000.0,9222000000.0,9222000000.0,9222000000.0,7948000000.0,7948000000.0,7948000000.0,7948000000.0,7948000000.0,9035000000.0,9035000000.0,9035000000.0,9523000000.0,9523000000.0,9523000000.0,9523000000.0,15297000000.0,15297000000.0,15297000000.0,15297000000.0,11256000000.0,11256000000.0,11256000000.0
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723000000.0,1723000000.0,1723000000.0,,,0.0
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686000000.0,686000000.0,686000000.0,,,
LiabilityForAsbestosAndEnvironmentalClaimsGrossPeriodIncreaseDecrease / EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571000000.0,571000000.0,571000000.0,571000000.0,571000000.0,571000000.0,571000000.0,571000000.0,571000000.0,571000000.0,571000000.0,571000000.0,571000000.0
LiabilityForAsbestosAndEnvironmentalClaimsGrossPeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0
LongTermDebt / USD,,,,,,,,5619000000.0,,5619000000.0,,,5368000000.0,,,,5047000000.0,,5047000000.0,,,5902000000.0,,5902000000.0,,,,,,,6760000000.0,,6760000000.0,,,9878000000.0,,9878000000.0,,,11478000000.0,11478000000.0,,,13198000000.0,16328000000.0,15777000000.0,18794000000.0,14156000000.0,21072000000.0,19926000000.0,19582000000.0,19359000000.0,18169000000.0,18232000000.0,18149000000.0,18783000000.0,18783000000.0,15921000000.0,15705000000.0,17347000000.0,14848000000.0,14203000000.0,14125000000.0,15939000000.0,13092000000.0,13083000000.0,13189000000.0,14240000000.0,13476000000.0,13146000000.0,12603000000.0
LongTermDebtCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794000000.0,794000000.0,,,1291000000.0,,,,1938000000.0,,,,1152000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive / USD,,,,,,,,1096000000.0,,1096000000.0,,,1097000000.0,,,,1686000000.0,,1686000000.0,,,2501000000.0,,2501000000.0,,,3647000000.0,,,,5191000000.0,,5191000000.0,,,6591000000.0,,6591000000.0,,,7512000000.0,7512000000.0,,,7890000000.0,8557000000.0,8586000000.0,11225000000.0,11321000000.0,11265000000.0,11280000000.0,11362000000.0,11562000000.0,9798000000.0,9821000000.0,9797000000.0,9754000000.0,9754000000.0,8759000000.0,8647000000.0,8753000000.0,8054000000.0,8062000000.0,8030000000.0,7994000000.0,6171000000.0,6167000000.0,6234000000.0,6227000000.0,5682000000.0,5728000000.0,5704000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,,,,,,,,1185000000.0,,1185000000.0,,,563000000.0,,,,986000000.0,,986000000.0,,,1586000000.0,,1586000000.0,,,55000000.0,,,,1125000000.0,,1125000000.0,,,800000000.0,,800000000.0,,,1102000000.0,1102000000.0,,,745000000.0,1318000000.0,1332000000.0,1305000000.0,1841000000.0,1682000000.0,1685000000.0,1710000000.0,794000000.0,1256000000.0,1265000000.0,1253000000.0,1291000000.0,1291000000.0,1874000000.0,1828000000.0,1938000000.0,1100000000.0,1100000000.0,1100000000.0,1152000000.0,1868000000.0,1868000000.0,1869000000.0,1919000000.0,1552000000.0,1619000000.0,1620000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,,,,,,,,0.0,,0.0,,,995000000.0,,,,648000000.0,,648000000.0,,,0.0,,0.0,,,622000000.0,,,,1203000000.0,,1203000000.0,,,1246000000.0,,1246000000.0,,,1191000000.0,1191000000.0,,,1328000000.0,1102000000.0,1101000000.0,1101000000.0,1101000000.0,1788000000.0,1789000000.0,1789000000.0,1790000000.0,1516000000.0,1529000000.0,1511000000.0,1487000000.0,1487000000.0,845000000.0,845000000.0,845000000.0,731000000.0,722000000.0,701000000.0,818000000.0,1790000000.0,1790000000.0,1790000000.0,1791000000.0,1681000000.0,1725000000.0,1726000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,,,,,,,,1413000000.0,,1413000000.0,,,2000000.0,,,,994000000.0,,994000000.0,,,720000000.0,,720000000.0,,,608000000.0,,,,622000000.0,,622000000.0,,,1176000000.0,,1176000000.0,,,1333000000.0,1333000000.0,,,1165000000.0,1315000000.0,1324000000.0,1796000000.0,1811000000.0,1101000000.0,1101000000.0,1101000000.0,1100000000.0,1791000000.0,1791000000.0,1792000000.0,1792000000.0,1792000000.0,1426000000.0,1368000000.0,1438000000.0,846000000.0,846000000.0,846000000.0,846000000.0,818000000.0,818000000.0,821000000.0,740000000.0,1791000000.0,1792000000.0,1793000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,,,,,,,,922000000.0,,922000000.0,,,1463000000.0,,,,107000000.0,,107000000.0,,,996000000.0,,996000000.0,,,745000000.0,,,,993000000.0,,993000000.0,,,623000000.0,,623000000.0,,,1368000000.0,1368000000.0,,,1698000000.0,1603000000.0,1612000000.0,1591000000.0,1603000000.0,1809000000.0,1815000000.0,1842000000.0,1878000000.0,1100000000.0,1100000000.0,1100000000.0,1100000000.0,1100000000.0,1793000000.0,1794000000.0,1865000000.0,1452000000.0,1458000000.0,1433000000.0,1563000000.0,847000000.0,847000000.0,847000000.0,847000000.0,754000000.0,765000000.0,797000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,,,,,,,,752000000.0,,752000000.0,,,927000000.0,,,,1481000000.0,,1481000000.0,,,109000000.0,,109000000.0,,,1109000000.0,,,,744000000.0,,744000000.0,,,1042000000.0,,1042000000.0,,,692000000.0,692000000.0,,,1330000000.0,1686000000.0,1698000000.0,1671000000.0,1682000000.0,1602000000.0,1606000000.0,1629000000.0,1659000000.0,1945000000.0,1956000000.0,1942000000.0,1923000000.0,1923000000.0,1100000000.0,1100000000.0,1100000000.0,1865000000.0,1866000000.0,1866000000.0,1867000000.0,1545000000.0,1540000000.0,1575000000.0,1520000000.0,847000000.0,848000000.0,862000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747000000.0,124000000.0,105000000.0,,1825000000.0,650000000.0,149000000.0,,763000000.0,770000000.0,754000000.0,,723000000.0,124000000.0,123000000.0,,800000000.0,149000000.0,149000000.0,,53000000.0,53000000.0,53000000.0,,1169000000.0,669000000.0,101000000.0
LongTermDebtNoncurrent / USD,5166000000.0,5166000000.0,5166000000.0,5097000000.0,5166000000.0,5097000000.0,5097000000.0,5097000000.0,4183000000.0,5097000000.0,4183000000.0,4183000000.0,4183000000.0,4484000000.0,4484000000.0,4484000000.0,4484000000.0,4916000000.0,4484000000.0,4916000000.0,4916000000.0,4916000000.0,4326000000.0,4916000000.0,4326000000.0,4326000000.0,4326000000.0,6731000000.0,6731000000.0,6731000000.0,6705000000.0,8753000000.0,6705000000.0,8753000000.0,8753000000.0,8753000000.0,10678000000.0,8753000000.0,10678000000.0,10678000000.0,10678000000.0,10678000000.0,12096000000.0,12096000000.0,12096000000.0,13411000000.0,13411000000.0,13411000000.0,13411000000.0,17518000000.0,17518000000.0,17518000000.0,17518000000.0,17989000000.0,17989000000.0,17989000000.0,17989000000.0,17989000000.0,16056000000.0,16056000000.0,16056000000.0,14001000000.0,14001000000.0,14001000000.0,14001000000.0,13088000000.0,13088000000.0,13088000000.0,13088000000.0,11125000000.0,11125000000.0,11125000000.0
MinorityInterest / USD,424000000.0,424000000.0,424000000.0,538000000.0,424000000.0,538000000.0,538000000.0,538000000.0,354000000.0,538000000.0,354000000.0,354000000.0,354000000.0,442000000.0,442000000.0,442000000.0,442000000.0,465000000.0,442000000.0,465000000.0,465000000.0,465000000.0,446000000.0,465000000.0,446000000.0,446000000.0,446000000.0,33000000.0,33000000.0,33000000.0,33000000.0,39000000.0,33000000.0,39000000.0,39000000.0,39000000.0,45000000.0,39000000.0,45000000.0,45000000.0,45000000.0,45000000.0,59000000.0,59000000.0,59000000.0,52000000.0,52000000.0,52000000.0,52000000.0,63000000.0,63000000.0,63000000.0,63000000.0,64000000.0,64000000.0,64000000.0,64000000.0,64000000.0,71000000.0,71000000.0,71000000.0,48000000.0,48000000.0,48000000.0,48000000.0,61000000.0,61000000.0,61000000.0,61000000.0,52000000.0,52000000.0,52000000.0
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,29000000.0,,,3000000.0,29000000.0,,,3000000.0,29000000.0,,,23000000.0
NetCashProvidedByUsedInFinancingActivities / USD,-1117000000.0,-903000000.0,-2518000000.0,-907000000.0,-2518000000.0,-1127000000.0,-1417000000.0,-1766000000.0,-275000000.0,-1766000000.0,-761000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2028000000.0,-2780000000.0,-3648000000.0,-3648000000.0,-2856000000.0,-3699000000.0,-4626000000.0,46000000.0,-3096000000.0,-4549000000.0,-2655000000.0,258000000.0,-1477000000.0,1327000000.0,-6701000000.0,1108000000.0,-1401000000.0,-3498000000.0,-1124000000.0,-1124000000.0,-2434000000.0,-3733000000.0,-5300000000.0,-2054000000.0,-3102000000.0,-4035000000.0,-6145000000.0,-716000000.0,-1519000000.0,-2223000000.0,-5350000000.0,4621000000.0,3263000000.0,2178000000.0
