fact_unit,2017-05-12,2017-08-10,2017-11-09,2018-03-29,2018-05-15,2018-08-10,2018-11-05,2019-02-28,2019-05-07,2019-07-31,2019-10-30,2020-02-19,2020-05-07,2020-08-04,2020-10-29,2021-02-19,2021-04-29,2021-07-29,2021-10-28,2022-02-22,2022-04-28,2022-07-28,2022-10-27,2023-02-22,2023-05-02,2023-07-27,2023-10-26,2024-02-21,2024-05-01,2024-07-25,2024-10-31,2025-02-27,2025-05-01,2025-07-31,2025-10-30
OperatingLeasePayments / USD,,,,,,,,,1326000.0,2581000.0,4056000.0,5365000.0,1326000.0,2581000.0,4056000.0,5365000.0,1398000.0,2760000.0,4117000.0,5365000.0,1515000.0,2965000.0,4524000.0,5560000.0,1557000.0,3075000.0,4561000.0,5911000.0,1523000.0,3103000.0,4597000.0,6025000.0,1738000.0,3287000.0,4814000.0
OperatingLeaseRightOfUseAsset / USD,,,,,,,,20000000.0,14118000.0,14118000.0,14118000.0,14118000.0,12552000.0,12552000.0,12552000.0,12552000.0,12942000.0,12942000.0,12942000.0,12942000.0,10959000.0,10959000.0,10959000.0,10959000.0,12862000.0,12862000.0,12862000.0,12862000.0,9236000.0,9236000.0,9236000.0,9236000.0,19772000.0,19772000.0,19772000.0
OperatingLeaseVariableLeaseIncome / USD,,,,,,,,,21330000.0,44583000.0,68865000.0,92759000.0,21330000.0,44583000.0,68865000.0,92759000.0,25047000.0,44660000.0,68422000.0,92759000.0,24394000.0,52647000.0,82890000.0,91573000.0,33048000.0,67126000.0,102960000.0,118016000.0,35511000.0,72574000.0,113875000.0,139829000.0,41845000.0,81922000.0,125269000.0
OtherAssets / USD,309625000.0,309625000.0,309625000.0,309625000.0,696605000.0,696605000.0,696605000.0,696605000.0,759170000.0,759170000.0,759170000.0,759170000.0,605266000.0,605266000.0,605266000.0,550488000.0,478287000.0,478287000.0,478287000.0,478287000.0,395064000.0,395064000.0,395064000.0,395064000.0,513629000.0,513629000.0,513629000.0,513629000.0,528896000.0,528896000.0,528896000.0,528896000.0,569320000.0,569320000.0,569320000.0
OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAdjustmentsAfterTax / USD,,,,,,-8770000.0,-12963000.0,0.0,-271000.0,3325000.0,9307000.0,-16708000.0,10863000.0,18754000.0,23026000.0,18627000.0,-8567000.0,-36609000.0,-74166000.0,20763000.0,-37643000.0,-75899000.0,-112973000.0,-116549000.0,-31228000.0,-54246000.0,-63837000.0,-148742000.0,12981000.0,30942000.0,52023000.0,-59103000.0,21564000.0,43029000.0,64251000.0
OtherComprehensiveIncomeLossNetOfTax / USD,,,,0.0,13272000.0,4572000.0,8167000.0,0.0,60171000.0,72401000.0,105907000.0,48344000.0,-98731000.0,-255221000.0,-331222000.0,-61838000.0,-332871000.0,-357646000.0,-324260000.0,-264889000.0,117702000.0,134768000.0,170256000.0,-271917000.0,207293000.0,267785000.0,380316000.0,262136000.0,-31736000.0,15066000.0,21830000.0,386426000.0,11173000.0,292000.0,-42517000.0
OtherLiabilities / USD,30084000.0,30084000.0,30084000.0,30084000.0,41999000.0,41999000.0,41999000.0,41999000.0,125829000.0,125829000.0,125829000.0,125829000.0,325450000.0,325450000.0,325450000.0,325450000.0,611410000.0,611410000.0,611410000.0,611410000.0,341583000.0,341583000.0,341583000.0,341583000.0,70025000.0,70025000.0,70025000.0,70025000.0,103435000.0,103435000.0,103435000.0,103435000.0,277565000.0,277565000.0,277565000.0
OtherNoncashIncomeExpense / USD,673000.0,789000.0,1128000.0,-2687000.0,337000.0,922000.0,1907000.0,682000.0,1153000.0,1638000.0,-3932000.0,2940000.0,-419000.0,-785000.0,-883000.0,-6342000.0,151000.0,315000.0,-1848000.0,89000.0,-1103000.0,-2145000.0,-3136000.0,-15021000.0,-2656000.0,-4675000.0,-6049000.0,-14744000.0,-1056000.0,-2108000.0,-4236000.0,-30963000.0,-1169000.0,-11353000.0,-23472000.0
OtherNonoperatingIncomeExpense / USD,,32000.0,-1025000.0,-3121000.0,-226000.0,-1095000.0,-482000.0,-1558000.0,1736000.0,3367000.0,6697000.0,-959000.0,3125000.0,3735000.0,8470000.0,6958000.0,3680000.0,5050000.0,2001000.0,5120000.0,230000.0,-1673000.0,-3181000.0,-86000.0,594000.0,-3233000.0,-11605000.0,-5835000.0,-1494000.0,-5435000.0,-7968000.0,-11261000.0,5973000.0,-48039000.0,-57384000.0
PaymentsForCapitalImprovements / USD,19952000.0,34464000.0,47621000.0,111260000.0,6855000.0,13026000.0,21500000.0,56802000.0,16820000.0,25750000.0,35783000.0,42625000.0,9644000.0,18749000.0,35017000.0,45733000.0,31042000.0,61623000.0,71666000.0,57437000.0,22489000.0,37457000.0,52576000.0,98769000.0,36319000.0,72797000.0,104943000.0,77408000.0,5319000.0,9500000.0,18980000.0,122371000.0,8469000.0,14441000.0,22830000.0
PaymentsForProceedsFromOtherDeposits / USD,-709000.0,-2207000.0,-2559000.0,-10275000.0,-484000.0,-89000.0,2146000.0,-5718000.0,1557000.0,-9273000.0,-8034000.0,-2513000.0,1173000.0,966000.0,5572000.0,-9074000.0,773000.0,-733000.0,4046000.0,395000.0,3330000.0,11185000.0,33658000.0,906000.0,16822000.0,26961000.0,33471000.0,60135000.0,1076000.0,31410000.0,-5212000.0,35460000.0,-4504000.0,2013000.0,510000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,,,,0.0,0.0,0.0,0.0,0.0,9289000.0,10146000.0,11701000.0,1846000.0,209000.0,-3163000.0,-4325000.0,9266000.0,93000.0,203000.0,165000.0,-4834000.0,143000.0,3846000.0,15083000.0,2188000.0,1672000.0,3752000.0,8291000.0,12366000.0,13163000.0,18484000.0,18182000.0,22707000.0,1336000.0,25490000.0,39557000.0
PaymentsOfDebtIssuanceCosts / USD,164000.0,8669000.0,8774000.0,47942000.0,24456000.0,42065000.0,42065000.0,11194000.0,11770000.0,42489000.0,42492000.0,54576000.0,,2613000.0,2613000.0,55681000.0,,,0.0,2613000.0,,1666000.0,8002000.0,41411000.0,,13046000.0,13043000.0,16990000.0,,453000.0,7741000.0,13043000.0,0.0,0.0,54270000.0
PaymentsOfDividends / USD,0.0,0.0,0.0,682470000.0,0.0,18816000.0,43906000.0,0.0,57432000.0,114991000.0,172554000.0,68997000.0,67965000.0,136299000.0,206764000.0,230072000.0,81774000.0,163456000.0,247651000.0,276681000.0,97230000.0,193827000.0,292110000.0,332151000.0,134825000.0,269808000.0,404377000.0,393812000.0,160287000.0,319552000.0,478841000.0,539033000.0,173235000.0,344938000.0,516649000.0
PaymentsOfDividendsCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158453000.0,158453000.0,171721000.0,171721000.0,171721000.0
PaymentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,0.0,0.0,0.0,0.0,9906000.0,0.0,6598000.0,7421000.0,8410000.0,15884000.0,6723000.0,8108000.0,8164000.0,9245000.0,3171000.0,3361000.0,3373000.0,8164000.0,7413000.0,9403000.0,9403000.0,4427000.0,10972000.0,12850000.0,12850000.0,9411000.0,7530000.0,8127000.0,8149000.0,12869000.0,9931000.0,10630000.0,10894000.0
PaymentsToAcquireEquityMethodInvestments / USD,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5000000.0,9000000.0,25000000.0,16345000.0,34700000.0,121588000.0,166588000.0,65000000.0,250000.0,250000.0,442000.0,167728000.0,747000.0,38928000.0,39546000.0
PaymentsToAcquireEquitySecuritiesFvNi / USD,,,,,,,,,,,,,,,,,,,,,,,,,10887000.0,12457000.0,14340000.0,8477000.0,31131000.0,32282000.0,32610000.0,15832000.0,388000.0,511000.0,3448000.0
PaymentsToAcquireOtherProductiveAssets / USD,10056000.0,21308000.0,35454000.0,49773000.0,10800000.0,21133000.0,34010000.0,45936000.0,31233000.0,60916000.0,104800000.0,58456000.0,29492000.0,70161000.0,118423000.0,141688000.0,40220000.0,84025000.0,127702000.0,164244000.0,34855000.0,72060000.0,117324000.0,172284000.0,40850000.0,91271000.0,151962000.0,162832000.0,50012000.0,102804000.0,162398000.0,208070000.0,44486000.0,99132000.0,167677000.0
PaymentsToAcquireResidentialRealEstate / USD,112733000.0,205932000.0,257108000.0,790583000.0,27813000.0,84632000.0,154154000.0,284224000.0,48486000.0,120149000.0,184485000.0,228499000.0,55458000.0,246306000.0,405142000.0,252391000.0,137471000.0,179901000.0,337415000.0,586075000.0,127467000.0,305976000.0,743797000.0,621697000.0,202534000.0,416288000.0,509163000.0,1126826000.0,59869000.0,119019000.0,906845000.0,564706000.0,109988000.0,244337000.0,543039000.0
PaymentsToMinorityShareholders / USD,,,,0.0,0.0,0.0,0.0,0.0,1037000.0,2033000.0,3025000.0,61000.0,1175000.0,1886000.0,2610000.0,4020000.0,534000.0,1068000.0,1603000.0,3074000.0,605000.0,1211000.0,1659000.0,2137000.0,580000.0,1495000.0,1983000.0,2107000.0,491000.0,1346000.0,1860000.0,2397000.0,553000.0,1564000.0,2144000.0
PreferredStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
PreferredStockSharesAuthorized / shares,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0
PreferredStockSharesOutstanding / shares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PreferredStockValueOutstanding / USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PrepaidExpenseCurrentAndNoncurrent / USD,21883000.0,21883000.0,21883000.0,21883000.0,37869000.0,37869000.0,37869000.0,37869000.0,30970000.0,30970000.0,30970000.0,30970000.0,32106000.0,32106000.0,32106000.0,32106000.0,41347000.0,41347000.0,41347000.0,41347000.0,41490000.0,41490000.0,41490000.0,41490000.0,41972000.0,41972000.0,41972000.0,41972000.0,47770000.0,47770000.0,47770000.0,47770000.0,49877000.0,49877000.0,49877000.0
ProceedsFromIncomeTaxRefunds / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000.0,,,,52000.0,,
ProceedsFromIssuanceOfCommonStock / USD,,,,,,,,,,,0.0,0.0,0.0,0.0,17737000.0,0.0,55921000.0,503798000.0,503798000.0,55263000.0,0.0,0.0,693445000.0,686723000.0,83959000.0,98367000.0,98367000.0,933790000.0,,,,98367000.0,,,
ProceedsFromIssuanceOfSeniorLongTermDebt / USD,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,300000000.0,939574000.0,0.0,,598434000.0,598434000.0,1938036000.0,,,790144000.0,598434000.0,,,494275000.0
ProceedsFromIssuanceOfUnsecuredDebt / USD,0.0,0.0,0.0,0.0,1500000000.0,1500000000.0,1500000000.0,0.0,,,,1500000000.0,,,,0.0,,,,0.0,,,,2500000000.0,,150000000.0,150000000.0,0.0,,,0.0,725000000.0,,,1750000000.0
ProceedsFromLinesOfCredit / USD,,,,0.0,,0.0,0.0,0.0,0.0,100000000.0,210000000.0,135000000.0,20000000.0,135000000.0,215000000.0,285000000.0,320000000.0,320000000.0,320000000.0,485000000.0,,300000000.0,400000000.0,320000000.0,,130000000.0,130000000.0,400000000.0,,,150000000.0,130000000.0,0.0,0.0,750000000.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,,,,,0.0,0.0,0.0,814000.0,-361000.0,-1258000.0,-1371000.0,-1153000.0,-108000.0,-244000.0,-490000.0,-1676000.0,-484000.0,-1198000.0,-1913000.0,-8876000.0,-709000.0,-1388000.0,-2149000.0,-17903000.0,-14264000.0,-15012000.0,-15655000.0,-23653000.0,-664000.0,-1353000.0,-2107000.0,-16315000.0,-1249000.0,-1825000.0,-3773000.0
ProceedsFromPaymentsForTradingSecurities / USD,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2607000.0,22267000.0,0.0,5762000.0,5762000.0,5762000.0,31504000.0,,,,5762000.0,,,
ProceedsFromRealEstateAndRealEstateJointVentures / USD,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,671000.0,880000.0,1385000.0,0.0,230000.0,1642000.0,2934000.0,1890000.0,2966000.0,5687000.0,9613000.0,6119000.0,3843000.0,5460000.0,17421000.0
ProceedsFromSaleOfHeldToMaturitySecurities / USD,,0.0,0.0,0.0,0.0,30916000.0,30916000.0,0.0,114000.0,59213000.0,149668000.0,79292000.0,8441000.0,35687000.0,40034000.0,224035000.0,5539000.0,6787000.0,8133000.0,49960000.0,728000.0,16211000.0,48246000.0,72106000.0,202000.0,42170000.0,42404000.0,88416000.0,158000.0,335000.0,627000.0,70546000.0,226000.0,441000.0,640000.0
ProceedsFromSaleOfRealEstateHeldforinvestment / USD,72701000.0,83940000.0,107147000.0,135570000.0,73652000.0,129239000.0,152713000.0,143090000.0,51105000.0,122820000.0,201752000.0,205980000.0,142562000.0,336523000.0,493224000.0,490699000.0,123318000.0,228728000.0,338486000.0,855583000.0,69329000.0,136951000.0,187230000.0,414927000.0,48364000.0,114856000.0,181569000.0,231676000.0,87855000.0,215742000.0,354409000.0,240034000.0,131945000.0,218751000.0,305849000.0
ProfitLoss / USD,,,,-160208000.0,16879000.0,16879000.0,16879000.0,-78239000.0,-17580000.0,-31768000.0,-30727000.0,-16879000.0,21169000.0,60574000.0,94557000.0,-5013000.0,50276000.0,93454000.0,126319000.0,147111000.0,57722000.0,118410000.0,187905000.0,197449000.0,93003000.0,204508000.0,283937000.0,262776000.0,120584000.0,258866000.0,391087000.0,384799000.0,142786000.0,216217000.0,311795000.0
PropertyManagementFeeRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,4870000.0,8154000.0,4893000.0,3375000.0,6823000.0,10227000.0,11480000.0,13942000.0,29918000.0,48898000.0
PropertyPlantAndEquipmentNet / USD,6247000.0,6247000.0,6247000.0,6247000.0,16595000.0,16595000.0,16595000.0,16595000.0,11792000.0,11792000.0,11792000.0,11792000.0,9825000.0,9825000.0,9825000.0,9825000.0,9995000.0,9995000.0,9995000.0,9995000.0,16595000.0,16595000.0,16595000.0,16595000.0,24484000.0,24484000.0,24484000.0,24484000.0,31474000.0,31474000.0,31474000.0,31474000.0,42704000.0,42704000.0,42704000.0
RealEstateAccumulatedDepreciation / USD,,,,308155000.0,,,,543698000.0,,,,792330000.0,,,,1075634000.0,,,,1543914000.0,,,,2003972000.0,,,,2513057000.0,,,,3073059000.0,,,
RealEstateAccumulatedDepreciationRealEstateSold / USD,,,,9522000.0,,,,9664000.0,,,,16264000.0,,,,32429000.0,,,,70382000.0,,,,44974000.0,,,,27633000.0,,,,28475000.0,,,
RealEstateAndAccumulatedDepreciationAmountOfEncumbrances / USD,,,,7601998000.0,,,,7239623000.0,,,,6646951000.0,,,,5228409000.0,,,,3467131000.0,,,,2056273000.0,,,,2035986000.0,,,,1392197000.0,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements / USD,,,,13740981000.0,,,,13668533000.0,,,,13747818000.0,,,,14261954000.0,,,,15270443000.0,,,,15900825000.0,,,,16670006000.0,,,,17180308000.0,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLand / USD,,,,4646917000.0,,,,4561441000.0,,,,4499346000.0,,,,4539796000.0,,,,4737938000.0,,,,4800110000.0,,,,4881890000.0,,,,4901192000.0,,,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements / USD,,,,12301547000.0,,,,12106432000.0,,,,12024649000.0,,,,12315568000.0,,,,13096223000.0,,,,13432652000.0,,,,14001973000.0,,,,14313542000.0,,,
RealEstateAndAccumulatedDepreciationInitialCostOfLand / USD,,,,4646917000.0,,,,4561441000.0,,,,4499346000.0,,,,4539796000.0,,,,4737938000.0,,,,4800110000.0,,,,4881890000.0,,,,4901192000.0,,,
RealEstateCostOfRealEstateSold / USD,,,,143802000.0,,,,136956000.0,,,,189351000.0,,,,472168000.0,,,,839873000.0,,,,407762000.0,,,,197225000.0,,,,176768000.0,,,
RealEstateFederalIncomeTaxBasis / USD,,,,17026896000.0,,,,16260930000.0,,,,16410719000.0,,,,17003597000.0,,,,18200000000.0,,,,18900000000.0,,,,19800000000.0,,,,20300000000.0,,,
RealEstateGrossAtCarryingValue / USD,,,,8796708000.0,,,,9596399000.0,,,,9794845000.0,,,,18387898000.0,,,,18229974000.0,,,,18247164000.0,,,,18801750000.0,,,,20008381000.0,,,
RealEstateHeldforsale / USD,45062000.0,45062000.0,45062000.0,45062000.0,46814000.0,46814000.0,46814000.0,46814000.0,154077000.0,154077000.0,154077000.0,154077000.0,116529000.0,116529000.0,116529000.0,116529000.0,44163000.0,44163000.0,44163000.0,44163000.0,20022000.0,20022000.0,20022000.0,20022000.0,29842000.0,29842000.0,29842000.0,29842000.0,46203000.0,46203000.0,46203000.0,46203000.0,49434000.0,49434000.0,49434000.0
RealEstateImprovements / USD,,,,103765000.0,,,,53182000.0,,,,44371000.0,,,,44207000.0,,,,63630000.0,,,,93096000.0,,,,83099000.0,,,,111243000.0,,,
RealEstateInventoryCapitalizedInterestCosts / USD,62169000.0,62169000.0,62169000.0,62169000.0,62938000.0,62938000.0,62938000.0,62938000.0,66449000.0,66449000.0,66449000.0,66449000.0,65747000.0,65747000.0,65747000.0,65747000.0,68197000.0,68197000.0,68197000.0,68197000.0,70145000.0,70145000.0,70145000.0,70145000.0,76408000.0,76408000.0,76408000.0,76408000.0,78073000.0,78073000.0,78073000.0,78073000.0,78776000.0,78776000.0,78776000.0
RealEstateInvestmentPropertyAccumulatedDepreciation / USD,792330000.0,792330000.0,792330000.0,792330000.0,1075634000.0,1075634000.0,1075634000.0,1075634000.0,1543914000.0,1543914000.0,1543914000.0,1543914000.0,2003972000.0,2003972000.0,2003972000.0,2003972000.0,2513057000.0,2513057000.0,2513057000.0,2513057000.0,3073059000.0,3073059000.0,3073059000.0,3073059000.0,3670561000.0,3670561000.0,3670561000.0,3670561000.0,4262682000.0,4262682000.0,4262682000.0,4262682000.0,4869374000.0,4869374000.0,4869374000.0
RealEstateInvestmentPropertyAtCost / USD,9794845000.0,9794845000.0,9794845000.0,9794845000.0,18387898000.0,18387898000.0,18387898000.0,18387898000.0,18229974000.0,18229974000.0,18229974000.0,18229974000.0,18247164000.0,18247164000.0,18247164000.0,18247164000.0,18801750000.0,18801750000.0,18801750000.0,18801750000.0,20008381000.0,20008381000.0,20008381000.0,20008381000.0,20700935000.0,20700935000.0,20700935000.0,20700935000.0,21551896000.0,21551896000.0,21551896000.0,21551896000.0,22081500000.0,22081500000.0,22081500000.0
RealEstateInvestmentPropertyNet / USD,9002515000.0,9002515000.0,9002515000.0,9002515000.0,17312264000.0,17312264000.0,17312264000.0,17312264000.0,16686060000.0,16686060000.0,16686060000.0,16686060000.0,16243192000.0,16243192000.0,16243192000.0,16243192000.0,16288693000.0,16288693000.0,16288693000.0,16288693000.0,16935322000.0,16935322000.0,16935322000.0,16935322000.0,17030374000.0,17030374000.0,17030374000.0,17030374000.0,17289214000.0,17289214000.0,17289214000.0,17289214000.0,17212126000.0,17212126000.0,17212126000.0
RealEstateInvestmentsOther / USD,229890000.0,229890000.0,229890000.0,229890000.0,536297000.0,536297000.0,536297000.0,536297000.0,525670000.0,525670000.0,525670000.0,525670000.0,513269000.0,513269000.0,513269000.0,513269000.0,515479000.0,515479000.0,515479000.0,515479000.0,540252000.0,540252000.0,540252000.0,540252000.0,548700000.0,548700000.0,548700000.0,548700000.0,565214000.0,565214000.0,565214000.0,565214000.0,575982000.0,575982000.0,575982000.0
RealEstateInvestmentsUnconsolidatedRealEstateAndOtherJointVentures / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176950000.0,166950000.0,164019000.0,143649000.0
RealEstateOtherAcquisitions / USD,,,,790467000.0,,,,284202000.0,,,,228499000.0,,,,252391000.0,,,,586075000.0,,,,621697000.0,,,,1126826000.0,,,,564706000.0,,,
RealEstateOtherAdditions / USD,,,,49261000.0,,,,47877000.0,,,,59111000.0,,,,141595000.0,,,,168575000.0,,,,167549000.0,,,,167256000.0,,,,206517000.0,,,
RepaymentsOfLinesOfCredit / USD,,,,0.0,0.0,0.0,0.0,0.0,20000000.0,135000000.0,245000000.0,100000000.0,20000000.0,135000000.0,215000000.0,320000000.0,50000000.0,320000000.0,320000000.0,485000000.0,,300000000.0,400000000.0,320000000.0,,130000000.0,130000000.0,400000000.0,,,150000000.0,130000000.0,0.0,0.0,0.0
RepaymentsOfNotesPayable / USD,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,101000.0,101000.0,0.0,0.0,0.0,0.0,101000.0,0.0,0.0,0.0,0.0,234000.0,234000.0,234000.0,0.0,,,
RepaymentsOfSecuredDebt / USD,29598000.0,30738000.0,33452000.0,17964000.0,1030471000.0,2083012000.0,2086622000.0,46817000.0,873269000.0,3198588000.0,3416296000.0,2951008000.0,180812000.0,709383000.0,798415000.0,4579594000.0,107387000.0,131677000.0,157791000.0,997421000.0,13022000.0,323355000.0,964318000.0,1412249000.0,4835000.0,845225000.0,849712000.0,1766865000.0,4375000.0,10085000.0,15196000.0,1412249000.0,5799000.0,10531000.0,14857000.0
RepaymentsOfUnsecuredDebt / USD,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,1500000000.0,,,,,,,0.0,0.0,,,2500000000.0
RestrictedCashAndCashEquivalents / USD,222092000.0,222092000.0,222092000.0,222092000.0,222092000.0,222092000.0,222092000.0,236684000.0,236684000.0,236684000.0,236684000.0,215051000.0,193987000.0,193987000.0,193987000.0,193987000.0,198346000.0,198346000.0,198346000.0,198346000.0,208692000.0,208692000.0,208692000.0,208692000.0,191057000.0,191057000.0,191057000.0,191057000.0,196866000.0,196866000.0,196866000.0,196866000.0,245202000.0,245202000.0,245202000.0
RetainedEarningsAccumulatedDeficit / USD,-25512000.0,-38799000.0,-86450000.0,-157595000.0,-157595000.0,-157595000.0,-157595000.0,-157595000.0,-392594000.0,-392594000.0,-392594000.0,-392594000.0,-524588000.0,-524588000.0,-524588000.0,-524588000.0,-661162000.0,-661162000.0,-661162000.0,-661162000.0,-794869000.0,-794869000.0,-794869000.0,-794869000.0,-951220000.0,-951220000.0,-951220000.0,-951220000.0,-1070586000.0,-1070586000.0,-1070586000.0,-1070586000.0,-1480928000.0,-1480928000.0,-1480928000.0
Revenues / USD,,,,,,480966000.0,724502000.0,922587000.0,,,,423669000.0,,,,,449789000.0,899544000.0,1358728000.0,1764685000.0,475225000.0,966858000.0,1476390000.0,1822828000.0,532310000.0,1089610000.0,1658285000.0,1996615000.0,589890000.0,1190262000.0,1807957000.0,2238121000.0,646039000.0,1299490000.0,1959812000.0
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability / USD,,,,,,,,,,,,,0.0,0.0,0.0,0.0,7285000.0,9235000.0,9484000.0,1721000.0,0.0,0.0,115000.0,9561000.0,190000.0,295000.0,295000.0,115000.0,646000.0,1175000.0,2057000.0,340000.0,3058000.0,4002000.0,8508000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,,,,1721000.0,1721000.0,1721000.0,1721000.0,1721000.0,1721000.0,1721000.0,1721000.0,518000.0,2961000.0,4617000.0,0.0,557000.0,1452000.0,1452000.0,6427000.0,485000.0,1592000.0,1940000.0,1452000.0,31000.0,59000.0,72000.0,5798000.0,161000.0,14408000.0,14408000.0
SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense / USD,,,,245065000.0,,,,263093000.0,,,,297627000.0,,,,511988000.0,,,,529205000.0,,,,546419000.0,,,,585101000.0,,,,629301000.0,,,
SECScheduleIIIRealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionBuildingsAndImprovements / USD,,,,1439434000.0,,,,1562101000.0,,,,1723169000.0,,,,1946386000.0,,,,2174220000.0,,,,2468173000.0,,,,2668033000.0,,,,2866766000.0,,,
SECScheduleIIIRealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionLand / USD,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
SECScheduleIIIRealEstateNumberOfUnits / property,,,,82334.0,,,,80069.0,,,,79027.0,,,,79998.0,,,,82301.0,,,,82982.0,,,,84378.0,,,,84901.0,,,
SecuredDebt / USD,5254738000.0,5254738000.0,5254738000.0,5254738000.0,7580153000.0,7580153000.0,7580153000.0,7580153000.0,7201654000.0,7201654000.0,7201654000.0,7201654000.0,6238461000.0,6238461000.0,6238461000.0,6238461000.0,4820098000.0,4820098000.0,4820098000.0,4820098000.0,3055853000.0,3055853000.0,3055853000.0,3055853000.0,1645795000.0,1645795000.0,1645795000.0,1645795000.0,1627256000.0,1627256000.0,1627256000.0,1627256000.0,1385573000.0,1385573000.0,1385573000.0
SecurityDepositLiability / USD,86513000.0,86513000.0,86513000.0,86513000.0,146689000.0,146689000.0,146689000.0,146689000.0,148995000.0,148995000.0,148995000.0,148995000.0,147787000.0,147787000.0,147787000.0,147787000.0,157936000.0,157936000.0,157936000.0,157936000.0,165167000.0,165167000.0,165167000.0,165167000.0,175552000.0,175552000.0,175552000.0,175552000.0,180455000.0,180455000.0,180455000.0,180455000.0,180866000.0,180866000.0,180866000.0
SeniorNotes / USD,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1921974000.0,1921974000.0,1921974000.0,1921974000.0,2518185000.0,2518185000.0,2518185000.0,2518185000.0,3305467000.0,3305467000.0,3305467000.0,3305467000.0,3800688000.0,3800688000.0,3800688000.0
ShareBasedCompensation / USD,4206000.0,8312000.0,13023000.0,27924000.0,44244000.0,52460000.0,64464000.0,10210000.0,9498000.0,17514000.0,23582000.0,81203000.0,5607000.0,9222000.0,13847000.0,29499000.0,4101000.0,6207000.0,12293000.0,18158000.0,5814000.0,15020000.0,21072000.0,17090000.0,6646000.0,14635000.0,22565000.0,27170000.0,6498000.0,12564000.0,21493000.0,28962000.0,7900000.0,15392000.0,20809000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum / pure,,,,,0.173,0.173,0.173,0.173,,0.174,0.174,0.173,0.173,0.173,0.173,0.173,,,,0.174,,,,,,,0.3,0.336,0.246,0.246,0.246,0.336,0.245,0.245,0.245
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum / pure,,,,,0.145,0.145,0.145,0.145,0.174,0.172,0.172,0.145,0.172,0.172,0.172,0.145,,,,0.172,,,,,,,0.205,0.289,0.207,0.207,0.207,0.289,0.201,0.201,0.201
