fact_unit,2009-08-06,2009-11-05,2010-02-25,2010-05-06,2010-08-05,2010-09-14,2010-11-04,2011-02-24,2011-05-05,2011-05-23,2011-08-05,2011-11-04,2011-11-10,2012-02-24,2012-05-03,2012-06-13,2012-08-02,2012-11-01,2013-02-21,2013-05-09,2013-06-17,2013-08-08,2013-11-07,2014-02-27,2014-05-08,2014-08-07,2014-11-06,2015-02-26,2015-05-06,2015-08-06,2015-11-05,2016-02-25,2016-05-05,2016-08-04,2016-11-02,2017-02-23,2017-05-04,2017-08-04,2017-11-01,2018-02-22,2018-05-03,2018-08-02,2018-10-30,2019-02-21,2019-05-06,2019-08-02,2019-10-30,2020-02-20,2020-05-07,2020-08-03,2020-10-30,2021-02-18,2021-04-30,2021-07-30,2021-10-29,2022-02-17,2022-04-29,2022-07-29,2022-10-28,2023-02-16,2023-04-28,2023-08-02,2023-11-02,2024-02-15,2024-05-02,2024-08-01,2024-11-04,2025-02-13,2025-04-30,2025-08-06,2025-10-30
ProceedsFromSaleOfRealEstateHeldforinvestment / USD,,829125000.0,2012939000.0,133154000.0,347519000.0,2012939000.0,729153000.0,887576000.0,105071000.0,887576000.0,105072000.0,134603000.0,887576000.0,887055000.0,258212000.0,887055000.0,1194005000.0,1402475000.0,672700000.0,204272000.0,672700000.0,333015000.0,610127000.0,1500583000.0,2955398000.0,3764000000.0,4434708000.0,1049219000.0,0.0,48359000.0,224538000.0,4551454000.0,142931000.0,379863000.0,457499000.0,522647000.0,6303904000.0,6415181000.0,6584126000.0,504748000.0,80064000.0,297298000.0,350000000.0,6824659000.0,284670000.0,287173000.0,691526000.0,384583000.0,368364000.0,393439000.0,692649000.0,691526000.0,368364000.0,747600000.0,747600000.0,1064619000.0,,406922000.0,1014328000.0,1113972000.0,133916000.0,255922000.0,720302000.0,1707747000.0,133916000.0,133916000.0,191718000.0,720302000.0,247334000.0,330128000.0,360850000.0
ProceedsFromSecuredNotesPayable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96935000.0,288120000.0,295620000.0,295713000.0,96935000.0,288120000.0,295620000.0,295713000.0,96935000.0,78000.0,495145000.0,505375000.0,295771000.0,37492000.0,47759000.0,51298000.0,519204000.0,2689000.0,14586000.0,37429000.0,58428000.0,14090000.0,22896000.0,572896000.0,48054000.0,,,
ProceedsFromStockOptionsExercised / USD,6939000.0,16772000.0,28760000.0,105000.0,128000.0,28760000.0,7420000.0,24634000.0,19215000.0,24634000.0,43809000.0,57933000.0,24634000.0,9136000.0,32719000.0,9136000.0,83534000.0,94373000.0,71596000.0,18938000.0,71596000.0,31281000.0,46781000.0,95322000.0,7174000.0,13885000.0,16044000.0,49039000.0,15785000.0,25685000.0,56554000.0,17252000.0,32213000.0,33984000.0,37047000.0,82573000.0,20687000.0,26141000.0,26939000.0,59508000.0,3142000.0,8143000.0,12967000.0,35833000.0,1600000.0,2617000.0,6000000.0,31596000.0,29860000.0,48487000.0,67066000.0,30655000.0,11151000.0,11322000.0,11426000.0,77785000.0,22882000.0,39623000.0,68807000.0,12275000.0,14344000.0,18928000.0,21021000.0,85445000.0,8112000.0,11358000.0,11474000.0,25069000.0,4401000.0,6480000.0,17315000.0
ProceedsFromUnsecuredNotesPayable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497010000.0,692466000.0,,597480000.0,1194468000.0,896294000.0,,,497470000.0,1194468000.0,,,497470000.0,497470000.0,,,,497470000.0,,,597954000.0,597954000.0,,498580000.0,597954000.0
ProfitLoss / USD,,474646000.0,1047356000.0,85421000.0,191353000.0,1047356000.0,334718000.0,436413000.0,57856000.0,436413000.0,67945000.0,97771000.0,436413000.0,382029000.0,133066000.0,382029000.0,714819000.0,827796000.0,295983000.0,152167000.0,295983000.0,260482000.0,496805000.0,935197000.0,1061034000.0,1397766000.0,1789483000.0,881204000.0,82732000.0,200452000.0,431642000.0,1905353000.0,190224000.0,488842000.0,694298000.0,658683000.0,3731831000.0,3960231000.0,4177723000.0,908018000.0,149941000.0,354101000.0,498297000.0,4480104000.0,220548000.0,338958000.0,562804000.0,628381000.0,109257000.0,430556000.0,708402000.0,685192000.0,332671000.0,604152000.0,699517000.0,1009708000.0,60364000.0,388404000.0,835736000.0,962501000.0,73798000.0,306476000.0,641641000.0,1396714000.0,220071000.0,364933000.0,546219000.0,806995000.0,305032000.0,488587000.0,637104000.0
RealEstateAccumulatedDepreciation / USD,,,,,,,,3170125000.0,,3170125000.0,,,3170125000.0,3561300000.0,,3561300000.0,,,3877564000.0,,3877564000.0,,,4337357000.0,,,,4539583000.0,,,,4912221000.0,,,,4807709000.0,,,,5432805000.0,,,,6084616000.0,,,,5360389000.0,,,,6040378000.0,,,,6696281000.0,,,,7276786000.0,,,,7859657000.0,,,,8354282000.0,,,
RealEstateGrossAtCarryingValue / USD,,,,,,,,18333350000.0,,18333350000.0,,,18333350000.0,18690239000.0,,18690239000.0,,,18465144000.0,,18465144000.0,,,19702371000.0,,,,20407946000.0,,,,21008429000.0,,,,26800948000.0,,,,27675383000.0,,,,28542697000.0,,,,25386425000.0,,,,26026896000.0,,,,26511022000.0,,,,27533607000.0,,,,27203325000.0,,,,28272906000.0,,,
RealEstateImprovements / USD,,,,,,,,172165000.0,,172165000.0,,,172165000.0,125965000.0,,125965000.0,,,141199000.0,,141199000.0,,,151476000.0,,,,161460000.0,,,,139950000.0,,,,191243000.0,,,,186104000.0,,,,174981000.0,,,,204113000.0,,,,192661000.0,,,,180944000.0,,,,154433000.0,,,,152715000.0,,,,225136000.0,,,
RealEstateInvestmentPropertyAccumulatedDepreciation / USD,3561300000.0,3561300000.0,3561300000.0,3877564000.0,3877564000.0,3561300000.0,3877564000.0,3877564000.0,4337357000.0,3877564000.0,4337357000.0,4337357000.0,3877564000.0,4337357000.0,4539583000.0,4337357000.0,4539583000.0,4539583000.0,4539583000.0,4912221000.0,4539583000.0,4912221000.0,4912221000.0,4912221000.0,4807709000.0,4807709000.0,4807709000.0,4807709000.0,5432805000.0,5432805000.0,5432805000.0,5432805000.0,4905406000.0,4905406000.0,4905406000.0,4905406000.0,5360389000.0,5360389000.0,5360389000.0,5360389000.0,6040378000.0,6040378000.0,6040378000.0,6040378000.0,6696281000.0,6696281000.0,6696281000.0,6696281000.0,7276786000.0,7276786000.0,7276786000.0,7276786000.0,7859657000.0,7859657000.0,7859657000.0,7859657000.0,8354282000.0,8354282000.0,8354282000.0,8354282000.0,9027850000.0,9027850000.0,9027850000.0,9027850000.0,9810337000.0,9810337000.0,9810337000.0,9810337000.0,10412463000.0,10412463000.0,10412463000.0
RealEstateInvestmentPropertyAtCost / USD,18690239000.0,18690239000.0,18690239000.0,18465144000.0,18465144000.0,18690239000.0,18465144000.0,18465144000.0,19702371000.0,18465144000.0,19702371000.0,19702371000.0,18465144000.0,19702371000.0,20407946000.0,19702371000.0,20407946000.0,20407946000.0,20407946000.0,21008429000.0,20407946000.0,21008429000.0,21008429000.0,21008429000.0,26800948000.0,26800948000.0,26800948000.0,26800948000.0,27675383000.0,27675383000.0,27675383000.0,27675383000.0,25182352000.0,25182352000.0,25182352000.0,25182352000.0,25386425000.0,25386425000.0,25386425000.0,25386425000.0,26026896000.0,26026896000.0,26026896000.0,26026896000.0,26511022000.0,26511022000.0,26511022000.0,26511022000.0,27533607000.0,27533607000.0,27533607000.0,27533607000.0,27203325000.0,27203325000.0,27203325000.0,27203325000.0,28272906000.0,28272906000.0,28272906000.0,28272906000.0,28088754000.0,28088754000.0,28088754000.0,28088754000.0,28712638000.0,28712638000.0,28712638000.0,28712638000.0,29970791000.0,29970791000.0,29970791000.0
RealEstateInvestmentPropertyNet / USD,15128939000.0,15128939000.0,15128939000.0,14587580000.0,14587580000.0,15128939000.0,14587580000.0,14587580000.0,15365014000.0,14587580000.0,15365014000.0,15365014000.0,14587580000.0,15365014000.0,15868363000.0,15365014000.0,15868363000.0,15868363000.0,15868363000.0,16096208000.0,15868363000.0,16096208000.0,16096208000.0,16096208000.0,21993239000.0,21993239000.0,21993239000.0,21993239000.0,22242578000.0,22242578000.0,22242578000.0,22242578000.0,20276946000.0,20276946000.0,20276946000.0,20276946000.0,20026036000.0,20026036000.0,20026036000.0,20026036000.0,19986518000.0,19986518000.0,19986518000.0,19986518000.0,19814741000.0,19814741000.0,19814741000.0,19814741000.0,20256821000.0,20256821000.0,20256821000.0,20256821000.0,19343668000.0,19343668000.0,19343668000.0,19343668000.0,19918624000.0,19918624000.0,19918624000.0,19918624000.0,19060904000.0,19060904000.0,19060904000.0,19060904000.0,18902301000.0,18902301000.0,18902301000.0,18902301000.0,19558328000.0,19558328000.0,19558328000.0
RealEstateInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36900000.0,37900000.0,38800000.0,40000000.0,40500000.0,41600000.0,42700000.0,44200000.0,47000000.0,48000000.0
RealEstateTaxesAndInsurance / USD,103884000.0,153317000.0,181887000.0,52539000.0,103845000.0,179827000.0,158306000.0,194671000.0,55575000.0,191781000.0,105496000.0,160307000.0,179545000.0,190374000.0,52139000.0,187895000.0,106610000.0,162430000.0,200779000.0,52440000.0,172531000.0,104268000.0,154633000.0,178406000.0,65095000.0,141837000.0,217753000.0,206723000.0,82094000.0,165149000.0,245717000.0,293999000.0,86432000.0,169551000.0,254513000.0,325401000.0,80196000.0,157611000.0,238954000.0,339802000.0,81728000.0,169231000.0,253318000.0,317387000.0,91914000.0,181396000.0,268784000.0,335495000.0,91442000.0,182888000.0,270434000.0,357814000.0,97732000.0,192770000.0,288043000.0,366139000.0,103470000.0,200871000.0,297780000.0,381562000.0,100688000.0,202538000.0,302899000.0,397105000.0,106669000.0,209749000.0,312607000.0,388412000.0,108927000.0,214498000.0,320452000.0
RealizedInvestmentGainsLosses / USD,,,0.0,,4943000.0,4943000.0,4943000.0,0.0,,0.0,,,4943000.0,4943000.0,,4943000.0,,,,,,,,,,,,,,,,-2122000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,23400000.0,,-1300000.0,-1300000.0,1600000.0,,,
RedeemableNoncontrollingInterestEquityCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442092000.0,442092000.0,442092000.0,366955000.0,366955000.0,366955000.0,366955000.0,379106000.0,379106000.0,379106000.0,379106000.0,463400000.0,463400000.0,463400000.0,463400000.0,338951000.0,338951000.0,338951000.0,338951000.0,498977000.0,498977000.0,498977000.0,498977000.0,318273000.0,318273000.0,318273000.0,318273000.0,289248000.0,289248000.0,289248000.0,289248000.0,338563000.0,338563000.0,338563000.0
RepaymentsOfCommercialPaper / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,814600000.0,2267500000.0,2462500000.0,0.0,1712472000.0,1712472000.0,1712472000.0,3545028000.0,1015500000.0,2131500000.0,3681750000.0,2127472000.0,1173000000.0,4720000000.0,9425000000.0,4786750000.0,4140000000.0,8275000000.0,13486000000.0,13831500000.0,2291000000.0,7724000000.0,7724000000.0,15446150000.0,1170000000.0,2603000000.0,4690000000.0,8034000000.0,1609121000.0,2966121000.0,5266158000.0,7690000000.0,1453100000.0,2328100000.0,4025887000.0,6221158000.0,1370000000.0,3771000000.0,8233000000.0
RepaymentsOfLinesOfCredit / USD,980000000.0,980000000.0,17857000000.0,1378125000.0,3359125000.0,17857000000.0,4229125000.0,980000000.0,1378125000.0,980000000.0,3359125000.0,4229125000.0,980000000.0,0.0,,0.0,0.0,187000000.0,5513125000.0,0.0,5513125000.0,70000000.0,385000000.0,1455000000.0,5455000000.0,8413000000.0,8413000000.0,5876000000.0,1568000000.0,3489000000.0,4993000000.0,9717000000.0,2200000000.0,3886000000.0,3902000000.0,6949000000.0,246000000.0,246000000.0,246000000.0,4103000000.0,415000000.0,625000000.0,1845000000.0,426000000.0,415000000.0,415000000.0,1635000000.0,1845000000.0,1995000000.0,1995000000.0,5850000000.0,3805000000.0,740000000.0,1890000000.0,1890000000.0,5990000000.0,,,,1890000000.0,,,,10000000.0,,,198000000.0,392000000.0,,,198000000.0
RepaymentsOfLongTermDebt / USD,,,,,,,,,,,,12800000.0,,,,,,,,,,,,,,9100000.0,72700000.0,100700000.0,124100000.0,126500000.0,184700000.0,100700000.0,,,,,,,,,,,,,,,,6629000.0,1941000.0,3873000.0,5821000.0,6808000.0,1871000.0,3713000.0,5570000.0,7759000.0,1933000.0,2985000.0,3186000.0,7465000.0,40000.0,54000.0,554000.0,3392000.0,0.0,0.0,2400000.0,3354000.0,,,2800000.0
RepaymentsOfUnsecuredDebt / USD,,,4286000.0,,,4286000.0,,,93100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000000.0,497975000.0,,,450000000.0,1050000000.0,,,,1050000000.0,,,500000000.0,750000000.0,,,500000000.0,500000000.0,,,,500000000.0,,450000000.0,450000000.0
ReplacementReserveEscrow / USD,,,,,,,,,,,,,,,,,,,,,,,,,,4229000.0,4229000.0,4229000.0,3431000.0,3431000.0,3431000.0,3431000.0,3962000.0,3962000.0,3962000.0,3962000.0,3428000.0,3428000.0,3428000.0,3428000.0,8347000.0,8347000.0,8347000.0,8347000.0,8641000.0,8641000.0,8641000.0,8641000.0,8543000.0,8543000.0,8543000.0,8543000.0,9877000.0,9877000.0,9877000.0,9877000.0,11156000.0,11156000.0,11156000.0,11156000.0,12549000.0,12549000.0,12549000.0,12549000.0,15571000.0,15571000.0,15571000.0,15571000.0,17914000.0,17914000.0,17914000.0
RestrictedCash / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76946000.0,36904000.0,36904000.0,36904000.0,36904000.0,48748000.0,48748000.0,48748000.0,48748000.0,53014000.0,53014000.0,53014000.0,53014000.0,33092000.0,33092000.0,33092000.0,33092000.0,206144000.0,206144000.0,206144000.0,206144000.0,45450000.0,45450000.0,45450000.0,57999000.0,59675000.0,59675000.0,59675000.0,59675000.0,66439000.0,66439000.0,66439000.0
RestrictedCashAndCashEquivalents / USD,,152732000.0,152732000.0,352008000.0,352008000.0,152732000.0,352008000.0,352008000.0,180987000.0,352008000.0,180987000.0,180987000.0,352008000.0,180987000.0,152237000.0,180987000.0,152237000.0,152237000.0,152237000.0,250442000.0,152237000.0,250442000.0,250442000.0,250442000.0,103567000.0,103567000.0,103567000.0,103567000.0,72303000.0,72303000.0,72303000.0,72303000.0,55893000.0,55893000.0,55893000.0,55893000.0,76946000.0,76946000.0,76946000.0,112839000.0,144084000.0,275394000.0,47611000.0,141881000.0,50258000.0,54370000.0,55755000.0,50115000.0,64115000.0,58195000.0,55819000.0,68871000.0,58435000.0,58117000.0,56881000.0,71246000.0,62383000.0,353009000.0,187042000.0,57137000.0,70560000.0,73641000.0,76679000.0,236404000.0,85625000.0,88941000.0,87477000.0,83303000.0,152025000.0,100123000.0,97949000.0
RetainedEarningsAccumulatedDeficit / USD,456152000.0,456152000.0,456152000.0,353659000.0,353659000.0,456152000.0,353659000.0,353659000.0,203581000.0,353659000.0,203581000.0,203581000.0,353659000.0,203581000.0,615572000.0,203581000.0,615572000.0,615572000.0,615572000.0,887355000.0,615572000.0,887355000.0,887355000.0,887355000.0,2047258000.0,2047258000.0,2047258000.0,2047258000.0,1950639000.0,1950639000.0,1950639000.0,1950639000.0,2009091000.0,2009091000.0,2009091000.0,2009091000.0,1543626000.0,1543626000.0,1543626000.0,1543626000.0,1403530000.0,1403530000.0,1403530000.0,1403530000.0,1261763000.0,1261763000.0,1261763000.0,1261763000.0,1386495000.0,1386495000.0,1386495000.0,1386495000.0,1399715000.0,1399715000.0,1399715000.0,1399715000.0,1827063000.0,1827063000.0,1827063000.0,1827063000.0,1658837000.0,1658837000.0,1658837000.0,1658837000.0,1437185000.0,1437185000.0,1437185000.0,1437185000.0,1407570000.0,1407570000.0,1407570000.0
SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,663616000.0,,,,684992000.0,,,,1013353000.0,,,,758861000.0,,,,765895000.0,,,,705649000.0,,,,743749000.0,,,,785725000.0,,,,831083000.0,,,,820832000.0,,,,838272000.0,,,,882168000.0,,,
SecuredDebt / USD,5036930000.0,5036930000.0,5036930000.0,4783446000.0,4783446000.0,5036930000.0,4783446000.0,4783446000.0,4762896000.0,4783446000.0,4762896000.0,4762896000.0,4783446000.0,4762896000.0,4111487000.0,4762896000.0,4111487000.0,4111487000.0,4111487000.0,3898369000.0,4111487000.0,3898369000.0,3898369000.0,3898369000.0,5174166000.0,5174166000.0,5174166000.0,5174166000.0,5086515000.0,5086515000.0,5086515000.0,5086515000.0,4685134000.0,4685134000.0,4685134000.0,4685134000.0,4119181000.0,4119181000.0,4119181000.0,4119181000.0,3618722000.0,3618722000.0,3618722000.0,3618722000.0,2385470000.0,2385470000.0,2385470000.0,3618722000.0,1941610000.0,1941610000.0,1941610000.0,2385470000.0,2293890000.0,2293890000.0,2293890000.0,1941610000.0,2191201000.0,2191201000.0,2191201000.0,2293890000.0,1953438000.0,1953438000.0,1953438000.0,2191201000.0,1632902000.0,1632902000.0,1632902000.0,1953438000.0,1630690000.0,1630690000.0,1630690000.0
SecurityDepositLiability / USD,64355000.0,64355000.0,64355000.0,59264000.0,59264000.0,64355000.0,59264000.0,59264000.0,60812000.0,59264000.0,60812000.0,60812000.0,59264000.0,60812000.0,65286000.0,60812000.0,65286000.0,65286000.0,65286000.0,66988000.0,65286000.0,66988000.0,66988000.0,66988000.0,71592000.0,71592000.0,71592000.0,71592000.0,75633000.0,75633000.0,75633000.0,75633000.0,77582000.0,77582000.0,77582000.0,77582000.0,62624000.0,62624000.0,62624000.0,62624000.0,65009000.0,65009000.0,65009000.0,65009000.0,67258000.0,67258000.0,67258000.0,67258000.0,70062000.0,70062000.0,70062000.0,70062000.0,60480000.0,60480000.0,60480000.0,60480000.0,66141000.0,66141000.0,66141000.0,66141000.0,68940000.0,68940000.0,68940000.0,68940000.0,69178000.0,69178000.0,69178000.0,69178000.0,75611000.0,75611000.0,75611000.0
ShareBasedCompensation / USD,11677000.0,16753000.0,21631000.0,4920000.0,9533000.0,21631000.0,13975000.0,22311000.0,5757000.0,22311000.0,10926000.0,14716000.0,22311000.0,17843000.0,6524000.0,17843000.0,12389000.0,16722000.0,18875000.0,8968000.0,18875000.0,16878000.0,20836000.0,21177000.0,10236000.0,22089000.0,29019000.0,24832000.0,12981000.0,21905000.0,24647000.0,35474000.0,13610000.0,24017000.0,29269000.0,27543000.0,9967000.0,20729000.0,25540000.0,34607000.0,7873000.0,15027000.0,19999000.0,30530000.0,10278000.0,17032000.0,22270000.0,24997000.0,9806000.0,16782000.0,20777000.0,27132000.0,7844000.0,13475000.0,18275000.0,24449000.0,8678000.0,16077000.0,21919000.0,23174000.0,9203000.0,18600000.0,24559000.0,27810000.0,9044000.0,20845000.0,26948000.0,29513000.0,9469000.0,21350000.0,26781000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPricePurchaseDate / pure,,,,,,,,,,,,,,0.85,,0.85,,,0.85,,0.85,,,0.85,,,,0.85,,,,0.85,,,,0.85,,,,0.85,,,,0.85,,,,0.85,,,,0.85,,,,0.85,,,,0.85,,,,0.85,,,,0.85,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.02,,,,83.08,,,,67.48,,,,91.59,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate / pure,,,,,,,,0.0495,,0.0495,,,0.0495,0.0468,,0.0468,,,0.0485,,0.0485,,,0.0456,,,,0.0435,,,,0.0412,,,,0.0378,,,,0.0313,,,,0.0304,,,,0.0308,,,,0.0309,,,,0.031,,,,0.0304,,,,0.0323,,,,0.0326,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate / pure,,,,,,,,0.203,,0.203,,,0.203,0.268,,0.268,,,0.324,,0.324,,,0.271,,,,0.274,,,,0.269,,,,0.27,,,,0.266,,,,0.263,,,,0.153,,,,0.148,,,,0.163,,,,0.152,,,,0.213,,,,0.217,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate / pure,,,,,,,,0.0267,,0.0267,,,0.0267,0.0189,,0.0189,,,0.0229,,0.0229,,,0.0227,,,,0.0071,,,,0.0084,,,,0.015,,,,0.0129,,,,0.0127,,,,0.0193,,,,0.0252,,,,0.0243,,,,0.0132,,,,0.005,,,,0.0166,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant / shares,,,,,,,,5395739.0,,5395739.0,,,5395739.0,12473580.0,,12473580.0,,,11097881.0,,11097881.0,,,9562775.0,,,,8516934.0,,,,7952498.0,,,,8595553.0,,,,6913246.0,,,,4835914.0,,,,11328266.0,,,,10512390.0,,,,9539478.0,,,,8920638.0,,,,8213508.0,,,,7554970.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber / shares,,,,,,,,7522344.0,,7522344.0,,,7522344.0,7974815.0,,7974815.0,,,6786651.0,,6786651.0,,,5415550.0,,,,5385907.0,,,,6046489.0,,,,5011784.0,,,,4436990.0,,,,5610677.0,,,,5336043.0,,,,5328020.0,,,,4750481.0,,,,4985668.0,,,,3710888.0,,,,3549325.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice / USD/shares,,,,,,,,28.45,,28.45,,,31.58,33.55,,33.55,,,34.89,,34.89,,,34.64,,,,35.4,,,,38.76,,,,42.18,,,,45.11,,,,40.91,,,,43.24,,,,49.57,,,,54.13,,,,55.12,,,,58.7,,,,60.8,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,,,,,,,,4.08,,4.08,,,4.08,3.38,,3.38,,,6.18,,6.18,,,8.36,,,,8.54,,,,7.9,,,,9.12,,,,13.68,,,,13.02,,,,5.86,,,,6.15,,,,8.06,,,,7.23,,,,7.96,,,,12.57,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue / USD,,,,,,,,184300000.0,,184300000.0,,,184300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113379000.0,,,,97633000.0,,,,141395000.0,,,,26881000.0,,,,130999000.0,,,,6303000.0,,,,2889000.0,,,,31443000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue / USD,,,,,,,,184300000.0,,184300000.0,,,184300000.0,173200000.0,,173200000.0,,,128400000.0,,128400000.0,,,85600000.0,,,,180500000.0,,,,191600000.0,,,,135300000.0,,,,113201000.0,,,,97543000.0,,,,14005000.0,,,,77000.0,,,,12775000.0,,,,,,,,,,,,4294000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber / shares,,,,,,,,9718763.0,,9718763.0,,,9718763.0,8507188.0,,8507188.0,,,7801412.0,,7801412.0,,,8293422.0,,,,6590486.0,,,,5696241.0,,,,6003870.0,,,,6413817.0,,,,7096243.0,,,,808646.0,,,,648552.0,,,,666334.0,,,,506883.0,,,,611238.0,,,,572841.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice / USD/shares,,,,,,,,33.12,,33.12,,,33.12,36.68,,36.68,,,40.66,,40.66,,,43.42,,,,45.5,,,,47.96,,,,41.97,,,,34.39,,,,52.33,,,,63.6,,,,70.4,,,,71.33,,,,75.07,,,,69.8,,,,65.34,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod / shares,,,,,,,,195961.0,,195961.0,,,195961.0,324394.0,,324394.0,,,157363.0,,157363.0,,,113107.0,,,,110054.0,,,,73468.0,,,,68807.0,,,,68462.0,,,,63909.0,,,,68286.0,,,,75414.0,,,,48131.0,,,,90196.0,,,,70702.0,,,,66835.0,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions / shares,,,,,,,,,,,,,,5415550.0,,5415550.0,,,5385907.0,,5385907.0,,,6046489.0,,,,5011784.0,,,,4436990.0,,,,5610677.0,,,,5336043.0,,,,5328020.0,,,,4750481.0,,,,4985668.0,,,,3710888.0,,,,3549325.0,,,,3342785.0,,,,3296824.0,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions / shares,,,,,,,,,,,,,,8594020.0,,8594020.0,,,8115255.0,,8115255.0,,,8470532.0,,,,7030620.0,,,,5734365.0,,,,6023101.0,,,,6483832.0,,,,7112235.0,,,,5567544.0,,,,5642752.0,,,,4387833.0,,,,4061360.0,,,,3958252.0,,,,3873648.0,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1 / USD,,,,,,,,,,,,,,121300000.0,,121300000.0,,,114700000.0,,114700000.0,,,85500000.0,,,,148700000.0,,,,161900000.0,,,,132000000.0,,,,110332000.0,,,,88031000.0,,,,127277000.0,,,,26804000.0,,,,118015000.0,,,,6303000.0,,,,2889000.0,,,,27115000.0,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1 / USD/shares,,,,,,,,,,,,,,34.64,,34.64,,,35.4,,35.4,,,38.76,,,,42.18,,,,45.11,,,,40.91,,,,43.24,,,,49.57,,,,54.13,,,,55.12,,,,58.7,,,,60.8,,,,63.83,,,,64.84,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1 / USD/shares,,,,,,,,,,,,,,36.81,,36.81,,,41.31,,41.31,,,43.67,,,,46.16,,,,48.04,,,,42.05,,,,46.06,,,,52.35,,,,55.52,,,,56.91,,,,60.65,,,,62.6,,,,64.76,,,,64.91,,,
StockIssuedDuringPeriodSharesConversionOfUnits / shares,,,,,582462.0,,622321.0,1759560.0,23901.0,1759560.0,284691.0,324649.0,1759560.0,2676002.0,31361.0,2676002.0,135823.0,244785.0,884472.0,23964.0,884472.0,36262.0,47939.0,341594.0,18043.0,56536.0,68296.0,675817.0,154050.0,171353.0,181753.0,67939.0,5577.0,9840.0,87168.0,94671.0,1087684.0,1101589.0,1107735.0,208307.0,5000.0,11494.0,12510.0,88838.0,5000.0,11494.0,12510.0,1149284.0,184878.0,188406.0,294400.0,131477.0,41945.0,97363.0,99737.0,313940.0,6756.0,1084023.0,1153963.0,122505.0,6756.0,31089.0,37661.0,1354208.0,144567.0,180629.0,862596.0,452532.0,7967.0,90131.0,191019.0
StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans / shares,,,,,117962.0,,136453.0,195961.0,62266.0,195961.0,78121.0,98766.0,195961.0,324394.0,85837.0,324394.0,91872.0,100222.0,157363.0,37704.0,157363.0,50148.0,63788.0,113107.0,37928.0,47457.0,56945.0,110054.0,30151.0,40873.0,52869.0,73468.0,15506.0,33065.0,46399.0,68807.0,29808.0,39760.0,54843.0,68462.0,35177.0,44858.0,61321.0,63909.0,35177.0,44858.0,61321.0,68286.0,18901.0,27131.0,37263.0,75414.0,13606.0,44110.0,69986.0,48131.0,32572.0,47761.0,59297.0,90196.0,13374.0,35669.0,49662.0,70702.0,27393.0,40346.0,48835.0,66835.0,32496.0,47466.0,54061.0
