fact_unit,2010-02-26,2011-03-09,2012-02-14,2013-02-13,2014-02-12,2015-02-11,2016-02-05,2017-02-08,2018-02-07,2019-02-06,2020-02-12,2021-02-10,2022-02-09,2023-02-15,2024-02-14,2025-03-05
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / EUR/shares,,6.77,,,,,,,,,114.1,166.9,199.5,270.7,462.9,548.0
SharesIssued / shares,,444480095.0,444480095.0,431294790.0,419852467.0,419852467.0,446822452.0,438073643.0,433332573.0,439199514.0,431464705.0,431465767.0,425659704.0,419497488.0,406475276.0,
StandardProductWarrantyAccrual / EUR,,35225000.0,23208000.0,37965000.0,43273000.0,21626000.0,27475000.0,41508000.0,18800000.0,36500000.0,59700000.0,59800000.0,128400000.0,119100000.0,145300000.0,143600000.0
StandardProductWarrantyAccrualForeignCurrencyTranslationGainLoss / EUR,,,,,,,,3071000.0,1600000.0,-1400000.0,-2000000.0,100000.0,-500000.0,400000.0,300000.0,-200000.0
StandardProductWarrantyAccrualPayments / EUR,,19360000.0,14325000.0,26968000.0,33746000.0,19924000.0,22749000.0,37006000.0,32500000.0,35400000.0,59800000.0,50000000.0,145900000.0,162800000.0,193500000.0,233300000.0
StandardProductWarrantyAccrualWarrantiesIssued / EUR,,15047000.0,46467000.0,61279000.0,35735000.0,37124000.0,42420000.0,23067000.0,51100000.0,74300000.0,61900000.0,118500000.0,137100000.0,188600000.0,191500000.0,232200000.0
StockIssuedDuringPeriodValueNewIssues / EUR,,,,3977368000.0,3977368000.0,3977368000.0,3977400000.0,3977400000.0,3977400000.0,3977400000.0,22000000.0,21800000.0,27200000.0,37900000.0,49000000.0,81800000.0
StockholdersEquity / EUR,2148003000.0,1891004000.0,1988769000.0,1774768000.0,2773908000.0,3444154000.0,4066893000.0,6922427000.0,7512500000.0,8454900000.0,9972400000.0,10691100000.0,11641000000.0,12592200000.0,13865400000.0,10140600000.0
SupplierFinanceProgramObligation / EUR,,,,,,,,,,,,,,,400000000.0,400000000.0
TangibleAssetImpairmentCharges / EUR,,24600000.0,15900000.0,8600000.0,12300000.0,13057000.0,10528000.0,2287000.0,3500000.0,8900000.0,15400000.0,4700000.0,2700000.0,11500000.0,17800000.0,17900000.0
TransferOfFinancialAssetsAccountedForAsSalesAmountDerecognized / EUR,,,,,,,,,,,1300000000.0,1300000000.0,2200000000.0,2300000000.0,0.0,993400000.0
TreasuryStockCommonShares / shares,,,,,,,,,,,,,,,3873663.0,8548631.0
TreasuryStockRetiredCostMethodAmount / EUR,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TreasuryStockShares / shares,,10841119.0,7887123.0,17625533.0,12687246.0,12687246.0,5970118.0,5138355.0,5345891.0,9258282.0,4071113.0,10368038.0,5848998.0,2983454.0,,
TreasuryStockSharesAcquired / shares,,,25674576.0,,,,,,,,3468737.0,4255817.0,3908429.0,14358838.0,8538787.0,1620128.0
TreasuryStockSharesRetired / shares,,,,,,,,,7736154.0,0.0,,5806366.0,6162395.0,13023016.0,3337825.0,3553815.0
TreasuryStockValue / EUR,253436000.0,218203000.0,151672000.0,416417000.0,464574000.0,364702000.0,389443000.0,476922000.0,796200000.0,557900000.0,1621800000.0,1019600000.0,863200000.0,2422800000.0,4641300000.0,3306200000.0
TreasuryStockValueAcquiredCostMethod / EUR,,-87605000.0,700452000.0,700452000.0,700452000.0,535373000.0,300000000.0,700000000.0,564900000.0,400000000.0,500000000.0,1146200000.0,410000000.0,1207500000.0,8560300000.0,4639700000.0
UnrecognizedTaxBenefits / EUR,,124200000.0,133270000.0,162066000.0,155432000.0,59967000.0,74069000.0,83738000.0,71500000.0,148800000.0,208700000.0,227100000.0,200400000.0,200400000.0,205900000.0,215500000.0
UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation / EUR,,,,,,,,,4800000.0,1400000.0,1000000.0,6600000.0,9300000.0,9300000.0,9300000.0,2900000.0
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / EUR,,-1840000.0,1075000.0,24566000.0,92521000.0,92500000.0,12743000.0,1987000.0,3100000.0,3400000.0,10300000.0,2200000.0,500000.0,500000.0,8900000.0,2000000.0
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / EUR,,-4300000.0,3393000.0,10403000.0,2964000.0,2964000.0,,,2100000.0,2100000.0,,106600000.0,106600000.0,106600000.0,2500000.0,6800000.0
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / EUR,,,,,,,,,,,68500000.0,76400000.0,62400000.0,62400000.0,61600000.0,55500000.0
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense / EUR,,,,,,,,,,,4200000.0,32600000.0,-9000000.0,14200000.0,-9700000.0,-5000000.0
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / EUR,,10600000.0,24690000.0,21258000.0,3255000.0,6796000.0,12227000.0,10690000.0,7800000.0,19800000.0,21900000.0,18900000.0,21600000.0,21600000.0,18800000.0,23100000.0
UnrecognizedTaxBenefitsIncreasesResultingFromForeignCurrencyTranslation / EUR,,,,,,,0.0,2120000.0,1500000.0,4800000.0,1400000.0,1000000.0,6600000.0,6600000.0,5500000.0,5500000.0
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / EUR,,6400000.0,8574000.0,11121000.0,4297000.0,6045000.0,10185000.0,8145000.0,0.0,1300000.0,27400000.0,21300000.0,66600000.0,66600000.0,21600000.0,11700000.0
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / EUR,,-1790000.0,4044000.0,4044000.0,10496000.0,264000.0,,6248000.0,14600000.0,2400000.0,13900000.0,28700000.0,14500000.0,14500000.0,32000000.0,13200000.0
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / EUR,,,,,,,,,,,,,151700000.0,190900000.0,139200000.0,176700000.0
ValueAddedTaxReceivableCurrent / EUR,,25211000.0,35065000.0,47543000.0,25215000.0,67381000.0,41121000.0,61332000.0,61600000.0,67300000.0,116000000.0,89500000.0,125600000.0,136700000.0,201200000.0,302200000.0
WeightedAverageNumberDilutedSharesOutstandingAdjustment / shares,,2585000.0,3828000.0,3828000.0,3435000.0,2890000.0,3676000.0,2551000.0,2000000.0,2100000.0,,1500000.0,900000.0,800000.0,600000.0,300000.0
WeightedAverageNumberOfDilutedSharesOutstanding / shares,485643000.0,434205000.0,432615000.0,438974000.0,429053000.0,426986000.0,433446000.0,439693000.0,432600000.0,427700000.0,431600000.0,426400000.0,421600000.0,419100000.0,410400000.0,398000000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,462406000.0,431620000.0,432615000.0,435146000.0,425618000.0,424096000.0,429770000.0,437142000.0,430600000.0,425600000.0,429800000.0,424900000.0,420800000.0,418300000.0,409800000.0,397700000.0
