fact_unit,2012-05-16,2012-08-03,2012-11-01,2013-02-22,2013-05-02,2013-08-01,2013-10-31,2014-02-21,2014-05-01,2014-07-31,2014-10-30,2015-02-20,2015-05-01,2015-07-31,2015-10-30,2016-02-19,2016-04-29,2016-07-29,2016-10-28,2017-02-17,2017-05-05,2017-08-01,2017-10-27,2018-02-23,2018-04-27,2018-07-27,2018-10-26,2019-02-22,2019-04-30,2019-07-26,2019-10-25,2020-02-21,2020-05-01,2020-07-31,2020-10-30,2021-02-24,2021-04-30,2021-08-03,2021-10-29,2022-02-18,2022-04-29,2022-07-29,2022-11-09,2023-02-22,2023-05-04,2023-08-04,2023-11-03,2024-02-21,2024-04-29,2024-07-31,2024-10-29,2025-02-21,2025-04-25,2025-07-28,2025-10-29
RepaymentsOfDebtAndCapitalLeaseObligations / USD,,,,,,,206000000.0,26000000.0,3000000.0,505000000.0,1015000000.0,1210000000.0,8000000.0,17000000.0,30000000.0,1020000000.0,895000000.0,904000000.0,918000000.0,49000000.0,100000000.0,166000000.0,418000000.0,926000000.0,773000000.0,2910000000.0,3161000000.0,833000000.0,7000000.0,260000000.0,374000000.0,3678000000.0,592000000.0,597000000.0,1004000000.0,1144000000.0,7000000.0,541000000.0,546000000.0,1307000000.0,925000000.0,979000000.0,1485000000.0,1051000000.0,24000000.0,1481000000.0,1957000000.0,2954000000.0,1223000000.0,2459000000.0,3625000000.0,2883000000.0,3013000000.0,3020000000.0,3428000000.0
ResearchAndDevelopmentExpense / USD,,,,56000000.0,,,,69000000.0,,,,70000000.0,,,,69000000.0,,,,62000000.0,,,,65000000.0,,,,60000000.0,,,,60000000.0,,,,55000000.0,,,,54000000.0,,,,48000000.0,,,,47000000.0,,,,42000000.0,,,
RestructuringCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,99000000.0,160000000.0,35000000.0,76000000.0,99000000.0,160000000.0,35000000.0,76000000.0,127000000.0,160000000.0,,,
RetainedEarningsAccumulatedDeficit / USD,,692000000.0,2164000000.0,0.0,2713000000.0,2713000000.0,2713000000.0,2713000000.0,5622000000.0,5622000000.0,5622000000.0,5622000000.0,9309000000.0,9309000000.0,9309000000.0,9309000000.0,12348000000.0,12348000000.0,12348000000.0,12348000000.0,12608000000.0,12608000000.0,12608000000.0,12608000000.0,16306000000.0,16306000000.0,16306000000.0,16306000000.0,20489000000.0,20489000000.0,20489000000.0,20489000000.0,22064000000.0,22064000000.0,22064000000.0,22064000000.0,16500000000.0,16500000000.0,16500000000.0,16500000000.0,16216000000.0,16216000000.0,16216000000.0,16216000000.0,25432000000.0,25432000000.0,25432000000.0,25432000000.0,30550000000.0,30550000000.0,30550000000.0,30550000000.0,30771000000.0,30771000000.0,30771000000.0
RetainedEarningsUndistributedEarningsFromEquityMethodInvestees / USD,,,,429000000.0,,,,878000000.0,,,,1488000000.0,,,,1444000000.0,,,,1945000000.0,,,,2320000000.0,,,,2285000000.0,,,,2360000000.0,,,,2400000000.0,,,,2500000000.0,,,,2900000000.0,,,,3300000000.0,,,,3700000000.0,,,
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,46981000000.0,72608000000.0,23595000000.0,23595000000.0,52575000000.0,82363000000.0,23595000000.0,23103000000.0,50950000000.0,78168000000.0,111461000000.0,20878000000.0,31791000000.0,47720000000.0,107293000000.0,21627000000.0,48629000000.0,78872000000.0,64129000000.0,36179000000.0,84756000000.0,129711000000.0,111476000000.0,34396000000.0,69486000000.0,109129000000.0,169990000000.0,35811000000.0,73940000000.0,109468000000.0
RevenueRemainingPerformanceObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,65000000.0,,,,,,,,,,,,,,,,,,472000000.0,445000000.0,446000000.0,416000000.0,391000000.0,365000000.0,326000000.0,394000000.0,341000000.0,566000000.0,579000000.0,927000000.0,894000000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000000.0,110000000.0,259000000.0,342000000.0,,,,342000000.0,,,,342000000.0,,,,363000000.0,,,,260000000.0,,,,269000000.0,,,
SegmentReportingOtherItemAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0,16000000.0,27000000.0,36000000.0
SellingGeneralAndAdministrativeExpense / USD,323000000.0,670000000.0,1042000000.0,1384000000.0,349000000.0,829000000.0,1261000000.0,1394000000.0,327000000.0,695000000.0,1044000000.0,1703000000.0,402000000.0,814000000.0,1215000000.0,1478000000.0,394000000.0,800000000.0,1237000000.0,1663000000.0,386000000.0,807000000.0,1218000000.0,1670000000.0,384000000.0,823000000.0,1258000000.0,1638000000.0,386000000.0,818000000.0,1258000000.0,1695000000.0,366000000.0,774000000.0,1190000000.0,1677000000.0,319000000.0,728000000.0,1112000000.0,1681000000.0,408000000.0,841000000.0,1265000000.0,1544000000.0,433000000.0,921000000.0,1538000000.0,1744000000.0,605000000.0,1198000000.0,1867000000.0,2168000000.0,557000000.0,1109000000.0,2303000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue / USD,,,,123000000.0,,,,81000000.0,,,,81000000.0,,,,89000000.0,,,,89000000.0,,,,60000000.0,,,,58000000.0,,,,62000000.0,,,,37000000.0,,,,51000000.0,,,,21000000.0,,,,24000000.0,,,,42000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod / shares,,140086000000.0,,140086.0,,,,4900.0,,,,13967.0,,,,15692.0,,,,24465.0,,,,32500.0,,,,49027.0,,,,553.0,,,,37958.0,,,,31670.0,,,,28123.0,,,,33372.0,,,,10201.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross / shares,,,,,,,,546900.0,,,,570100.0,,,,675300.0,,,,818100.0,,,,864100.0,,,,650000.0,,,,830900.0,,,,1015000.0,,,,1475100.0,,,,1043300.0,,,,792000.0,,,,0.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,,,,,,,,16.77,,,,16.77,,,,18.95,,,,18.95,,,,18.84,,,,16.94,,,,16.95,,,,20.69,,,,17.58,,,,15.8,,,,12.06,,,,17.02,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,,12597240000000.0,,12597240.0,,,,8350641.0,,,,6890066.0,,,,5843555.0,,,,5431739.0,,,,5103130.0,,,,4838855.0,,,,4752808.0,,,,4779404.0,,,,5433988.0,,,,6264206.0,,,,5842915.0,,,,5117914.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice / USD/shares,,23.06,,23.06,,,,26.25,,,,30.38,,,,35.26,,,,41.27,,,,49.48,,,,58.34,,,,63.11,,,,72.55,,,,78.49,,,,81.25,,,,84.97,,,,87.89,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue / USD,,,,103000000.0,,,,248000000.0,,,,195000000.0,,,,208000000.0,,,,175000000.0,,,,172000000.0,,,,106000000.0,,,,154000000.0,,,,24000000.0,,,,7000000.0,,,,64000000.0,,,,149000000.0,,,,147000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber / shares,,,,5530006.0,,,,5007009.0,,,,4468680.0,,,,4222873.0,,,,3684109.0,,,,3258015.0,,,,3331259.0,,,,3267111.0,,,,3695000.0,,,,3896406.0,,,,3534630.0,,,,3198901.0,,,,3220753.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice / USD/shares,,,,24.52,,,,26.61,,,,28.8,,,,32.53,,,,39.06,,,,48.79,,,,53.51,,,,63.57,,,,72.2,,,,81.19,,,,86.08,,,,86.59,,,,87.62,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue / USD,,,,145000000.0,,,,297000000.0,,,,212000000.0,,,,218000000.0,,,,185000000.0,,,,195000000.0,,,,109000000.0,,,,162000000.0,,,,24000000.0,,,,7000000.0,,,,101000000.0,,,,212000000.0,,,,171000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber / shares,,,,7429422.0,,,,6358111.0,,,,5508738.0,,,,5137728.0,,,,4625221.0,,,,4191679.0,,,,3941271.0,,,,3603296.0,,,,3811788.0,,,,4194413.0,,,,5291211.0,,,,4604847.0,,,,3915693.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice / USD/shares,,,,25.78,,,,29.47,,,,33.78,,,,39.47,,,,46.6,,,,55.25,,,,57.79,,,,65.69,,,,72.62,,,,80.46,,,,85.09,,,,87.35,,,,88.93,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice / USD/shares,,14.59,,16.06,,,,21.74,,,,27.15,,,,28.73,,,,30.53,,,,32.38,,,,57.61,,,,39.9,,,,23.76,,,,42.26,,,,71.57,,,,82.84,,,,82.26,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice / USD/shares,,32.03,,32.03,,,,62.17,,,,69.46,,,,73.96,,,,77.85,,,,78.48,,,,89.93,,,,94.85,,,,91.9,,,,81.61,,,,86.19,,,,97.41,,,,97.05,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,62.17,,,,72.26,,,,74.14,,,,78.86,,,,78.48,,,,94.85,,,,94.97,,,,89.57,,,,75.23,,,,88.89,,,,100.32,,,,0.0,,,
ShortTermLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000000.0,64000000.0,93000000.0,118000000.0,,,,118000000.0,,,,118000000.0,,,,108000000.0,,,,104000000.0,,,,63000000.0,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit / USD,,,,10000000.0,,,,118000000.0,,,,44000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
StockIssuedDuringPeriodSharesShareBasedCompensation / shares,,1651000.0,,5878000.0,2089000.0,2509000.0,2635000.0,5878000.0,2089000.0,2509000.0,2635000.0,5878000.0,1499000.0,2059000.0,2655000.0,3136000.0,893000.0,1116000.0,1602000.0,2746000.0,1071000.0,1271000.0,1581000.0,2304000.0,866000.0,1135000.0,1826000.0,2258000.0,892000.0,1380000.0,1744000.0,2241000.0,1024000.0,1136000.0,1359216.0,1856297.0,1029901.0,1051854.0,1155379.0,1724872.0,995658.0,1118012.0,1228877.0,1226590.0,1020299.0,1671515.0,1818455.0,1383095.0,892539.0,987610.0,2178402.0,2347327.0,1442590.0,1692708.0,2045304.0
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,,157416000000.0,,4045922.0,,,,2002575.0,,,,1602642.0,,,,1071424.0,,,,1122244.0,,,,1095875.0,,,,687020.0,,,,803751.0,,,,322458.0,,,,613212.0,,,,1436468.0,,,,1483629.0,,,,1051247.0,,,
StockholdersEquity / USD,23264000000.0,23264000000.0,23264000000.0,23264000000.0,20775000000.0,20775000000.0,20775000000.0,20775000000.0,21950000000.0,21950000000.0,21950000000.0,21950000000.0,21590000000.0,21590000000.0,21590000000.0,21590000000.0,23100000000.0,23100000000.0,23100000000.0,23100000000.0,22390000000.0,22390000000.0,22390000000.0,22390000000.0,25085000000.0,25085000000.0,25085000000.0,25085000000.0,24653000000.0,24653000000.0,24653000000.0,24653000000.0,24910000000.0,24910000000.0,24910000000.0,24910000000.0,18984000000.0,18984000000.0,18984000000.0,18984000000.0,19166000000.0,19166000000.0,19166000000.0,19166000000.0,29494000000.0,29494000000.0,29494000000.0,29494000000.0,30583000000.0,30583000000.0,30583000000.0,30583000000.0,27408000000.0,27408000000.0,27408000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,26026000000.0,26026000000.0,26026000000.0,26940000000.0,23293000000.0,23293000000.0,23293000000.0,26026000000.0,20806000000.0,20806000000.0,20806000000.0,23293000000.0,22392000000.0,22392000000.0,22392000000.0,20806000000.0,22037000000.0,22037000000.0,22037000000.0,22392000000.0,23938000000.0,23938000000.0,23938000000.0,22037000000.0,23725000000.0,23725000000.0,23725000000.0,23938000000.0,27428000000.0,27428000000.0,27428000000.0,23725000000.0,27153000000.0,27153000000.0,27153000000.0,27428000000.0,27169000000.0,27169000000.0,27169000000.0,27153000000.0,21523000000.0,21523000000.0,21523000000.0,27169000000.0,21637000000.0,21637000000.0,21637000000.0,21523000000.0,34106000000.0,34106000000.0,34106000000.0,21637000000.0,31650000000.0,31650000000.0,31650000000.0
SubleaseIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,10000000.0,14000000.0,16000000.0,,,,16000000.0,,,,16000000.0,,,,22000000.0,,,,15000000.0,,,,13000000.0,,,
TaxesExcludingIncomeAndExciseTaxes / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128000000.0,225000000.0,330000000.0,425000000.0,157000000.0,271000000.0,377000000.0,409000000.0,139000000.0,258000000.0,343000000.0,464000000.0,149000000.0,267000000.0,400000000.0,410000000.0,207000000.0,381000000.0,552000000.0,530000000.0,165000000.0,214000000.0,267000000.0
TaxesPayableCurrent / USD,1087000000.0,1087000000.0,1087000000.0,1087000000.0,901000000.0,901000000.0,901000000.0,901000000.0,872000000.0,872000000.0,872000000.0,872000000.0,878000000.0,878000000.0,878000000.0,878000000.0,878000000.0,878000000.0,878000000.0,878000000.0,805000000.0,805000000.0,805000000.0,805000000.0,1002000000.0,1002000000.0,1002000000.0,1002000000.0,1116000000.0,1116000000.0,1116000000.0,1116000000.0,979000000.0,979000000.0,979000000.0,979000000.0,1351000000.0,1351000000.0,1351000000.0,1351000000.0,1254000000.0,1254000000.0,1254000000.0,1254000000.0,1397000000.0,1397000000.0,1397000000.0,1397000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1060000000.0,1060000000.0,1060000000.0
TreasuryStockCommonShares / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211771827.0,211771827.0,206390806.0,211771827.0,211771827.0,211771827.0,211771827.0,186529667.0,186529667.0,186529667.0,211771827.0,224377439.0,224377439.0,224377439.0
TreasuryStockCommonValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15276000000.0,15276000000.0,15276000000.0,15276000000.0,19342000000.0,19342000000.0,19342000000.0,19342000000.0,22751000000.0,22751000000.0,22751000000.0
TreasuryStockSharesAcquired / shares,,,,7604000.0,6403000.0,15025000.0,26645000.0,7604000.0,6403000.0,15025000.0,26645000.0,7604000.0,5643000.0,9839000.0,14544000.0,36502000.0,5643000.0,9839000.0,14544000.0,17422615.0,4899000.0,7832000.0,10141000.0,,3535000.0,8391000.0,13852000.0,12901000.0,37325000.0,39387000.0,42888000.0,18738000.0,3639000.0,8761000.0,13167070.0,47961186.0,5381021.0,5381021.0,5381021.0,16864475.0,,700145.0,9265969.0,5381021.0,7874201.0,700145.0,9265969.0,16583076.0,7874201.0,21543660.0,28066805.0,16583076.0,7955117.0,13588187.0,19520739.0
TreasuryStockValueAcquiredCostMethod / USD,,,111000000.0,356000000.0,382000000.0,928000000.0,111000000.0,356000000.0,382000000.0,928000000.0,1602000000.0,356000000.0,399000000.0,733000000.0,1106000000.0,2246000000.0,399000000.0,733000000.0,1106000000.0,2282000000.0,391000000.0,633000000.0,812000000.0,1512000000.0,285000000.0,666000000.0,1127000000.0,1042000000.0,3513000000.0,3743000000.0,4148000000.0,1590000000.0,344000000.0,799000000.0,1238000000.0,4645000000.0,443000000.0,443000000.0,443000000.0,1650000000.0,,66000000.0,790000000.0,443000000.0,807000000.0,66000000.0,790000000.0,1540000000.0,807000000.0,2146000000.0,2879000000.0,1540000000.0,1147000000.0,1990000000.0,2798000000.0
UnrecognizedTaxBenefits / USD,,,,178000000.0,,,,166000000.0,,,,169000000.0,,,,158000000.0,,,,202000000.0,,,,142000000.0,,,,82000000.0,,,,70000000.0,,,,34000000.0,,,,23000000.0,,,,40000000.0,,,,56000000.0,,,,54000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,46000000.0,,,,32000000.0,,,,47000000.0,,,,8000000.0,,,,68000000.0,,,,17000000.0,,,,17000000.0,,,,5000000.0,,,,2000000.0,,,,14000000.0,,,,28000000.0,,,,2000000.0,,,,3000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,,,,16000000.0,,,,9000000.0,,,,15000000.0,,,,18000000.0,,,,16000000.0,,,,19000000.0,,,,12000000.0,,,,8000000.0,,,,5000000.0,,,,10000000.0,,,,5000000.0,,,,6000000.0,,,,7000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,,11000000.0,,,,11000000.0,,,,3000000.0,,,,30000000.0,,,,13000000.0,,,,,,,,,,,,0.0,,,,0.0,,,,2000000.0,,,,0.0,,,,0.0,,,,1000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,,88000000.0,,,,27000000.0,,,,35000000.0,,,,25000000.0,,,,14000000.0,,,,6000000.0,,,,5000000.0,,,,1000000.0,,,,1000000.0,,,,29000000.0,,,,44000000.0,,,,0.0,,,,2000000.0,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,,,122000000.0,,,,114000000.0,,,,125000000.0,,,,161000000.0,,,,98000000.0,,,,34000000.0,,,,13000000.0,,,,5000000.0,,,,1000000.0,,,,15000000.0,,,,37000000.0,,,,35000000.0,,,,37000000.0,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFifthAnniversary / USD,,,,343000000.0,,,,338000000.0,,,,333000000.0,,,,312000000.0,,,,319000000.0,,,,327000000.0,,,,318000000.0,,,,321000000.0,,,,324000000.0,,,,325000000.0,,,,319000000.0,,,,319000000.0,,,,315000000.0,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary / USD,,,,349000000.0,,,,338000000.0,,,,333000000.0,,,,312000000.0,,,,319000000.0,,,,327000000.0,,,,318000000.0,,,,321000000.0,,,,324000000.0,,,,325000000.0,,,,319000000.0,,,,319000000.0,,,,315000000.0,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFourthAnniversary / USD,,,,343000000.0,,,,338000000.0,,,,333000000.0,,,,312000000.0,,,,319000000.0,,,,327000000.0,,,,318000000.0,,,,321000000.0,,,,324000000.0,,,,325000000.0,,,,319000000.0,,,,319000000.0,,,,315000000.0,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnSecondAnniversary / USD,,,,343000000.0,,,,338000000.0,,,,333000000.0,,,,312000000.0,,,,319000000.0,,,,327000000.0,,,,318000000.0,,,,321000000.0,,,,324000000.0,,,,325000000.0,,,,319000000.0,,,,319000000.0,,,,315000000.0,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnThirdAnniversary / USD,,,,343000000.0,,,,338000000.0,,,,333000000.0,,,,312000000.0,,,,319000000.0,,,,327000000.0,,,,318000000.0,,,,321000000.0,,,,324000000.0,,,,325000000.0,,,,319000000.0,,,,319000000.0,,,,315000000.0,,,
UnrecordedUnconditionalPurchaseObligationDueAfterFiveYears / USD,,,,4469000000.0,,,,4063000000.0,,,,3700000000.0,,,,3147000000.0,,,,2902000000.0,,,,2644000000.0,,,,2280000000.0,,,,1983000000.0,,,,1676000000.0,,,,1358000000.0,,,,1013000000.0,,,,692000000.0,,,,369000000.0,,,
UnrecordedUnconditionalPurchaseObligationPurchases / USD,,,,96000000.0,,,,300000000.0,,,,343000000.0,,,,345000000.0,,,,331000000.0,,,,328000000.0,,,,325000000.0,,,,323000000.0,,,,323000000.0,,,,321000000.0,,,,320000000.0,,,,327000000.0,,,,323000000.0,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount / USD,,,,119000000.0,,,,202000000.0,,,,20000000.0,,,,53000000.0,,,,-122000000.0,,,,10000000.0,,,,20000000.0,,,,14000000.0,,,,18000000.0,,,,34000000.0,,,,23000000.0,,,,24000000.0,,,,16000000.0,,,
VariableLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000.0,12000000.0,18000000.0,12000000.0,,,,12000000.0,,,,12000000.0,,,,39000000.0,,,,3000000.0,,,,19000000.0,,,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,,634645000.0,634645000.0,634645000.0,634645000.0,635051000.0,636585000.0,634645000.0,631288000.0,628377000.0,623846000.0,636764000.0,589575000.0,580795000.0,575589000.0,618989000.0,552337000.0,550985000.0,549034000.0,571504000.0,534709000.0,532815000.0,531650000.0,546977000.0,524520000.0,522329000.0,520516000.0,530066000.0,489668000.0,480995000.0,477220000.0,518508000.0,459289000.0,457620000.0,455810000.0,474047000.0,441345000.0,440050000.0,439670000.0,453888000.0,439504000.0,439722000.0,440259000.0,439530000.0,450011000.0,468338000.0,473452000.0,440364000.0,467034000.0,461906000.0,457205000.0,473731000.0,431906000.0,428993000.0,425555000.0
WeightedAverageNumberOfSharesContingentlyIssuable / shares,,,,,,,,,3721000.0,3758000.0,3758000.0,3316000.0,4026000.0,3884000.0,3861000.0,3935000.0,4731000.0,4749000.0,4746000.0,4043000.0,4510000.0,4339000.0,4285000.0,4753000.0,4044000.0,3868000.0,3837000.0,4281000.0,3480000.0,3380000.0,3289000.0,3822000.0,2713000.0,2589000.0,2562000.0,3225000.0,2331000.0,2199000.0,2178000.0,2577000.0,2135000.0,2083000.0,2097000.0,2203000.0,2092000.0,2037000.0,2036000.0,2142000.0,1940000.0,1819000.0,1774000.0,2061000.0,1794000.0,1675000.0,1604000.0
WeightedAverageNumberOfSharesIssuedBasic / shares,,,,,,,,,621309000.0,618328000.0,613896000.0,625519000.0,580027000.0,570992000.0,565831000.0,608983000.0,543469000.0,541649000.0,539616000.0,561859000.0,527229000.0,525654000.0,524365000.0,537602000.0,517603000.0,515838000.0,513583000.0,523250000.0,483585000.0,474267000.0,470471000.0,511268000.0,454886000.0,453041000.0,450836000.0,467483000.0,439014000.0,437851000.0,437492000.0,448787000.0,437369000.0,437639000.0,437783000.0,437327000.0,447206000.0,464249000.0,469339000.0,437886000.0,462870000.0,457783000.0,452666000.0,469436000.0,427165000.0,424239000.0,421420000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,,627628000.0,627628000.0,627628000.0,627628000.0,628069000.0,628940000.0,627628000.0,625030000.0,622086000.0,617654000.0,628835000.0,584053000.0,574876000.0,569692000.0,612918000.0,548200000.0,546398000.0,544362000.0,565902000.0,531739000.0,529993000.0,528650000.0,542355000.0,521647000.0,519706000.0,517420000.0,527531000.0,487065000.0,477647000.0,473760000.0,515090000.0,457599000.0,455630000.0,453398000.0,470708000.0,441345000.0,440050000.0,439670000.0,451364000.0,439504000.0,439722000.0,439880000.0,439530000.0,449298000.0,466286000.0,471375000.0,440028000.0,464810000.0,459602000.0,454440000.0,471497000.0,428959000.0,425914000.0,423024000.0
