fact_unit,2017-08-04,2017-10-27,2018-02-16,2018-04-27,2018-08-03,2018-10-29,2019-02-27,2019-04-30,2019-08-02,2019-10-30,2020-02-26,2020-05-15,2020-06-05,2020-08-04,2020-11-03,2021-02-26,2021-04-30,2021-07-30,2021-11-05,2022-02-25,2022-05-06,2022-08-05,2022-11-04,2023-02-21,2023-05-05,2023-08-04,2023-11-03,2024-02-23,2024-05-03,2024-08-02,2024-11-01,2025-02-19,2025-05-02,2025-07-31,2025-10-31
RepaymentsOfLongTermDebt / USD,13900000.0,20100000.0,73600000.0,6100000.0,859400000.0,2872200000.0,26500000.0,5300000.0,110500000.0,262400000.0,2879300000.0,26900000.0,2879300000.0,28800000.0,30800000.0,337600000.0,1590600000.0,1599600000.0,1609200000.0,32600000.0,9900000.0,19700000.0,425700000.0,1619100000.0,9600000.0,639500000.0,647100000.0,435700000.0,11000000.0,20600000.0,1510800000.0,655600000.0,7100000.0,1240700000.0,1241800000.0
ResearchAndDevelopmentExpense / USD,,,26000000.0,,,,22000000.0,,,,26000000.0,,26000000.0,,,24000000.0,,,,22000000.0,,,,58000000.0,,,,74000000.0,,,,91300000.0,,,
RestrictedCashAndCashEquivalents / USD,,,2600000.0,,,,4400000.0,,,,3400000.0,,3400000.0,,,3400000.0,,,,3100000.0,,,,2500000.0,,,,1300000.0,,,,1200000.0,,,
RestructuringCharges / USD,12300000.0,15400000.0,4700000.0,1700000.0,2100000.0,4900000.0,32900000.0,0.0,0.0,5400000.0,5300000.0,2000000.0,5300000.0,2800000.0,10900000.0,12700000.0,38500000.0,67400000.0,77400000.0,11100000.0,2400000.0,9200000.0,10300000.0,83000000.0,12500000.0,21400000.0,28100000.0,13400000.0,2900000.0,8100000.0,9900000.0,29300000.0,9700000.0,13600000.0,23200000.0
RestructuringCosts / USD,,,,,,,,,,,0.0,,0.0,,,0.0,,,,400000.0,0.0,0.0,0.0,6200000.0,2200000.0,4800000.0,6000000.0,1100000.0,900000.0,1900000.0,2100000.0,6000000.0,,,1600000.0
RestructuringReserve / USD,2000000.0,2000000.0,2500000.0,20900000.0,20900000.0,,,,,,,,,,5000000.0,8800000.0,4800000.0,4800000.0,4800000.0,4800000.0,17500000.0,17500000.0,17500000.0,17500000.0,12300000.0,12300000.0,12300000.0,12300000.0,14900000.0,14900000.0,14900000.0,14900000.0,15500000.0,15500000.0,15500000.0
RestructuringReserveCurrent / USD,20200000.0,20200000.0,20200000.0,6500000.0,6500000.0,6500000.0,6500000.0,10100000.0,10100000.0,10100000.0,10100000.0,5000000.0,10100000.0,5000000.0,5000000.0,5000000.0,17500000.0,17500000.0,17500000.0,17500000.0,12300000.0,12300000.0,12300000.0,12300000.0,14900000.0,14900000.0,14900000.0,14900000.0,15500000.0,15500000.0,15500000.0,15500000.0,22300000.0,22300000.0,22300000.0
RestructuringReserveTranslationAndOtherAdjustment / USD,-100000.0,0.0,-100000.0,100000.0,800000.0,,,,,,,,,,-400000.0,200000.0,0.0,1900000.0,-300000.0,900000.0,400000.0,200000.0,400000.0,-1600000.0,800000.0,2700000.0,4600000.0,-100000.0,-100000.0,-200000.0,100000.0,500000.0,300000.0,300000.0,-400000.0
RetainedEarningsAccumulatedDeficit / USD,-596200000.0,-596200000.0,-596200000.0,-577800000.0,-577800000.0,-577800000.0,-577800000.0,-308700000.0,-308700000.0,-308700000.0,-308700000.0,-141400000.0,-308700000.0,-141400000.0,-141400000.0,-141400000.0,-175700000.0,-175700000.0,-175700000.0,-175700000.0,378600000.0,378600000.0,378600000.0,378600000.0,950900000.0,950900000.0,950900000.0,950900000.0,1697200000.0,1697200000.0,1697200000.0,1697200000.0,2503500000.0,2503500000.0,2503500000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,,481700000.0,1060800000.0,1710400000.0,1939400000.0,619600000.0,1287700000.0,1977100000.0,2375400000.0,620300000.0,2375400000.0,1249400000.0,1846100000.0,2689800000.0,703500000.0,1642200000.0,2754700000.0,2017500000.0,1129500000.0,2408600000.0,3733600000.0,3973200000.0,1337000000.0,2776900000.0,4292600000.0,5152400000.0,1629300000.0,3315800000.0,5054700000.0,5916300000.0,1670100000.0,3475400000.0,5336400000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,,,,,6300000.0,8000000.0,1700000.0,8000000.0,3000000.0,6300000.0,8000000.0,,,,161300000.0,,,,15800000.0,,,,63200000.0,,,,62500000.0,,,
SellingGeneralAndAdministrativeExpense / USD,209400000.0,310300000.0,427000000.0,102300000.0,228000000.0,338900000.0,415100000.0,106900000.0,222600000.0,330400000.0,446200000.0,117000000.0,446200000.0,227700000.0,323000000.0,434600000.0,147200000.0,348500000.0,567100000.0,409600000.0,252300000.0,519500000.0,772100000.0,789300000.0,265500000.0,541100000.0,819800000.0,1028000000.0,311100000.0,626700000.0,941900000.0,1095800000.0,336300000.0,678400000.0,1012700000.0
SeveranceCosts1 / USD,12000000.0,14700000.0,3800000.0,300000.0,0.0,,,,,,,,,,72500000.0,10800000.0,35700000.0,64900000.0,70300000.0,73500000.0,2400000.0,8600000.0,8800000.0,9600000.0,8300000.0,12500000.0,16600000.0,16900000.0,900000.0,3300000.0,4000000.0,13000000.0,9300000.0,12700000.0,19600000.0
ShareBasedCompensation / USD,0.0,0.0,0.0,0.0,156200000.0,166000000.0,0.0,3400000.0,5200000.0,6100000.0,175000000.0,7500000.0,175000000.0,13600000.0,13400000.0,2800000.0,3400000.0,15400000.0,27300000.0,18700000.0,21600000.0,43100000.0,65000000.0,47500000.0,19800000.0,42200000.0,62300000.0,87200000.0,12100000.0,24000000.0,35200000.0,78900000.0,14100000.0,28600000.0,43600000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,,,,,,,,,,,,,,,,13.67,,,,10.16,,,,9.29,,,,18.06,,,,21.24,,,
ShortTermBorrowings / USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,4500000.0,4500000.0,4500000.0,1000000.0,1000000.0,1000000.0,1000000.0,1700000.0,1700000.0,1700000.0
ShortTermLeaseCost / USD,,,,,,,,200000.0,500000.0,900000.0,1700000.0,,1700000.0,,,1700000.0,,,,2000000.0,,,,2000000.0,,,,4300000.0,,,,1900000.0,,,
StandardProductWarrantyAccrualAdditionsFromBusinessAcquisition / USD,,,,,,,,,,,,0.0,,0.0,0.0,0.0,31300000.0,19800000.0,19800000.0,19800000.0,100000.0,100000.0,2000000.0,2100000.0,0.0,0.0,0.0,0.0,1400000.0,1400000.0,2200000.0,2200000.0,,700000.0,700000.0
StandardProductWarrantyAccrualCurrent / USD,21700000.0,21700000.0,21700000.0,22300000.0,22300000.0,22300000.0,22300000.0,23900000.0,23900000.0,23900000.0,23900000.0,22700000.0,23900000.0,22700000.0,23900000.0,22700000.0,19100000.0,19100000.0,19100000.0,41100000.0,41100000.0,41100000.0,41100000.0,42500000.0,42500000.0,42500000.0,42500000.0,46200000.0,46200000.0,46200000.0,46200000.0,46200000.0,61900000.0,61900000.0,61900000.0
StandardProductWarrantyAccrualForeignCurrencyTranslationGainLoss / USD,-400000.0,-800000.0,-1100000.0,300000.0,1000000.0,1200000.0,-1500000.0,-1300000.0,-600000.0,-500000.0,-600000.0,100000.0,-600000.0,0.0,500000.0,100000.0,500000.0,-100000.0,-600000.0,-1700000.0,-400000.0,-100000.0,-600000.0,1100000.0,-400000.0,-1500000.0,-3200000.0,1900000.0,1500000.0,0.0,-700000.0,-300000.0,-600000.0,-800000.0,400000.0
StandardProductWarrantyAccrualPayments / USD,11600000.0,17200000.0,20400000.0,5400000.0,12100000.0,17100000.0,25000000.0,5400000.0,10600000.0,16800000.0,24600000.0,8800000.0,24600000.0,15100000.0,23700000.0,31900000.0,6800000.0,7900000.0,12700000.0,16700000.0,4800000.0,8900000.0,12100000.0,15700000.0,3800000.0,7300000.0,10800000.0,14800000.0,3900000.0,14900000.0,22500000.0,31200000.0,9300000.0,15800000.0,23500000.0
StandardProductWarrantyAccrualWarrantiesIssued / USD,8600000.0,12200000.0,26200000.0,5900000.0,11100000.0,17800000.0,24100000.0,6100000.0,11600000.0,18500000.0,25600000.0,6800000.0,25600000.0,14600000.0,23000000.0,30800000.0,6100000.0,7600000.0,13000000.0,17200000.0,4400000.0,9800000.0,14100000.0,16100000.0,4200000.0,9400000.0,14300000.0,20400000.0,8900000.0,24700000.0,35800000.0,44400000.0,13600000.0,26300000.0,31800000.0
StockIssuedDuringPeriodValueShareBasedCompensation / USD,,,,,,,,,,,,,,,,6800000.0,2200000.0,5900000.0,11400000.0,34600000.0,4700000.0,12300000.0,19000000.0,20100000.0,4500000.0,7900000.0,13300000.0,20400000.0,8700000.0,13700000.0,19800000.0,17300000.0,10100000.0,21300000.0,26400000.0
StockholdersEquity / USD,265900000.0,265900000.0,265900000.0,,,,,,,,,1869900000.0,,1869900000.0,1869900000.0,1869900000.0,9119700000.0,9119700000.0,9119700000.0,9119700000.0,9001500000.0,9001500000.0,9001500000.0,9001500000.0,9195800000.0,9195800000.0,9195800000.0,9195800000.0,9783800000.0,9783800000.0,9783800000.0,9783800000.0,10179000000.0,10179000000.0,10179000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,372900000.0,271800000.0,405500000.0,1476800000.0,1476800000.0,1476800000.0,271800000.0,1567700000.0,1569100000.0,1623400000.0,1476800000.0,1737700000.0,1476800000.0,1785300000.0,1790500000.0,1476800000.0,1869900000.0,1869900000.0,1869900000.0,1676000000.0,9189500000.0,9189500000.0,9189500000.0,1869900000.0,9071200000.0,9071200000.0,9071200000.0,9189500000.0,9257200000.0,9257200000.0,9257200000.0,9071200000.0,9846700000.0,9846700000.0,9846700000.0
SupplierFinanceProgramObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,9700000.0,9700000.0,9700000.0,,,,9700000.0,,,
SupplierFinanceProgramObligationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24300000.0,24300000.0,24300000.0,,24500000.0,24500000.0,24500000.0
SupplierFinanceProgramObligationDecreaseSettlement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98300000.0,,,
SupplierFinanceProgramObligationIncrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112900000.0,,,
TaxesPayableCurrent / USD,37100000.0,37100000.0,37100000.0,34500000.0,34500000.0,34500000.0,34500000.0,24300000.0,24300000.0,24300000.0,24300000.0,22500000.0,24300000.0,22500000.0,22500000.0,22500000.0,116000000.0,116100000.0,116100000.0,116100000.0,41600000.0,41600000.0,41600000.0,41600000.0,63300000.0,63300000.0,63300000.0,63300000.0,78400000.0,78400000.0,78400000.0,78400000.0,72500000.0,72500000.0,72500000.0
TreasuryStockCommonShares / shares,,,,,,,,,,,,,,,,,,,,,,16000364.0,16000364.0,16000364.0,21210095.0,21210095.0,21210095.0,21210095.0,25241667.0,25241667.0,25241667.0,25241667.0,27865885.0,27865885.0,27865885.0
TreasuryStockCommonValue / USD,,,,,,,,,,,,,,,,,,,,,,748400000.0,748400000.0,748400000.0,984500000.0,984500000.0,984500000.0,984500000.0,1240900000.0,1240900000.0,1240900000.0,1240900000.0,1493900000.0,1493900000.0,1493900000.0
TreasuryStockValueAcquiredCostMethod / USD,,,,,,,,,,,,,,,,11500000.0,800000.0,1300000.0,1400000.0,18600000.0,3000000.0,3200000.0,736500000.0,2100000.0,101100000.0,253700000.0,257800000.0,736800000.0,77000000.0,133200000.0,133300000.0,261100000.0,72900000.0,135500000.0,198200000.0
UnrecognizedTaxBenefits / USD,,,4000000.0,,,,4800000.0,,,,6800000.0,,6800000.0,,,12600000.0,,,,11500000.0,,,,12500000.0,,,,27800000.0,,,,21100000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation / USD,,,,,,,600000.0,,,,600000.0,,600000.0,,,600000.0,,,,1000000.0,,,,1000000.0,,,,1000000.0,,,,1100000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,400000.0,,,,0.0,,,,0.0,,0.0,,,0.0,,,,,,,,0.0,,,,0.0,,,,3700000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,0.0,,,,400000.0,,,,6200000.0,,6200000.0,,,0.0,,,,,,,,0.0,,,,0.0,,,,9900000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,,,3000000.0,,,,800000.0,,,,900000.0,,900000.0,,,1300000.0,,,,2300000.0,,,,1200000.0,,,,1100000.0,,,,2000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,1800000.0,,,,0.0,,,,600000.0,,600000.0,,,0.0,,,,0.0,,,,16800000.0,,,,5300000.0,,,,4100000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromForeignCurrencyTranslation / USD,,,0.0,,,,0.0,,,,500000.0,,500000.0,,,400000.0,,,,400000.0,,,,2000000.0,,,,200000.0,,,,200000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,0.0,,,,3100000.0,,,,11200000.0,,11200000.0,,,0.0,,,,600000.0,,,,0.0,,,,800000.0,,,,400000.0,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,,600000.0,,,,700000.0,,,,300000.0,,300000.0,,,500000.0,,,,0.0,,,,3500000.0,,,,11800000.0,,,,100000.0,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,,12600000.0,,,,11500000.0,,,,12500000.0,,12500000.0,,,27800000.0,,,,21100000.0,,,,10800000.0,,,,19100000.0,,,,26400000.0,,,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,149600000.0,148800000.0,149600000.0,148500000.0,162800000.0,175700000.0,149200000.0,209900000.0,209800000.0,209600000.0,188400000.0,207700000.0,188400000.0,208400000.0,208600000.0,209100000.0,277300000.0,347200000.0,370800000.0,208900000.0,425900000.0,426400000.0,423700000.0,382800000.0,413100000.0,411200000.0,410300000.0,421200000.0,409200000.0,408800000.0,408900000.0,410200000.0,407900000.0,407700000.0,407400000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,149600000.0,148800000.0,149600000.0,148500000.0,162800000.0,175700000.0,149200000.0,201600000.0,201700000.0,201800000.0,182200000.0,201600000.0,182200000.0,202500000.0,203100000.0,201600000.0,277300000.0,347200000.0,370800000.0,203500000.0,419200000.0,419500000.0,417100000.0,382800000.0,407600000.0,406100000.0,405400000.0,414800000.0,405000000.0,404800000.0,404800000.0,405300000.0,403500000.0,403500000.0,403500000.0
