fact_unit,2021-05-07,2021-08-05,2021-11-05,2022-02-22,2022-05-05,2022-08-04,2022-11-03,2023-02-23,2023-05-04,2023-08-03,2023-11-02,2024-02-22,2024-05-02,2024-08-02,2024-11-07,2025-02-28,2025-05-08,2025-08-07,2025-11-06
StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased / shares,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,,40000000.0,40000000.0,,,,
StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased / shares,,,,48800000.0,41600000.0,34600000.0,64800000.0,52600000.0,49000000.0,48000000.0,47100000.0,43900000.0,40900000.0,39400000.0,39300000.0,34800000.0,30400000.0,27700000.0,24600000.0
StockholdersEquity / USD,-1639000000.0,-1639000000.0,-1639000000.0,-1639000000.0,-1595000000.0,-1595000000.0,-1595000000.0,-1595000000.0,423000000.0,423000000.0,423000000.0,423000000.0,2655000000.0,2655000000.0,2655000000.0,2655000000.0,5280000000.0,5280000000.0,5280000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,4465000000.0,4465000000.0,4465000000.0,8812000000.0,-645000000.0,-645000000.0,-645000000.0,4465000000.0,-717000000.0,-717000000.0,-717000000.0,-645000000.0,1345000000.0,1345000000.0,1345000000.0,-717000000.0,3691000000.0,3691000000.0,3691000000.0
StockholdersEquityOther / USD,11000000.0,5000000.0,-3000000.0,-14000000.0,2000000.0,15000000.0,14000000.0,7000000.0,3000000.0,-6000000.0,-13000000.0,25000000.0,1000000.0,-6000000.0,-13000000.0,8000000.0,4000000.0,7000000.0,-2000000.0
TaxesOther / USD,33000000.0,56000000.0,90000000.0,207000000.0,44000000.0,95000000.0,149000000.0,123000000.0,70000000.0,148000000.0,230000000.0,204000000.0,52000000.0,102000000.0,163000000.0,268000000.0,57000000.0,135000000.0,205000000.0
TreasuryStockAcquiredAverageCostPerShare / USD/shares,79.18,79.18,,27.14,36.08,38.79,36.78,27.14,36.08,38.79,36.78,27.14,38.93,37.53,37.91,39.34,33.27,31.77,31.72
TreasuryStockCommonShares / shares,,,,,,,72147841.0,72147841.0,108310838.0,108310838.0,108310838.0,108310838.0,117020000.0,117020000.0,117020000.0,117020000.0,126182497.0,126182497.0,126182497.0
TreasuryStockCommonValue / USD,,,,,,4036000000.0,4036000000.0,4036000000.0,5459000000.0,5459000000.0,5459000000.0,5459000000.0,5790000000.0,5790000000.0,5790000000.0,5790000000.0,6037000000.0,6037000000.0,6037000000.0
TreasuryStockSharesAcquired / shares,40000000.0,40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,7200000.0,14200000.0,24000000.0,31204229.0,3700000.0,5000000.0,5500000.0,36164993.0,3000000.0,4500000.0,4600000.0
TreasuryStockValueAcquiredCostMethod / USD,,,,847000000.0,260000000.0,551000000.0,884000000.0,847000000.0,260000000.0,551000000.0,884000000.0,847000000.0,142000000.0,188000000.0,208000000.0,1423000000.0,101000000.0,144000000.0,147000000.0
UnrealizedGainLossOnDerivatives / USD,-103000000.0,-241000000.0,-142000000.0,-44000000.0,10000000.0,-55000000.0,-18000000.0,-87000000.0,-57000000.0,-83000000.0,-119000000.0,69000000.0,33000000.0,80000000.0,61000000.0,-67000000.0,-8000000.0,-5000000.0,-18000000.0
UnrecognizedTaxBenefits / USD,,,,24000000.0,,,,82000000.0,,,,93000000.0,,,,116000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,,,,,0.0,,,,0.0,,,,27000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,,,,2000000.0,,,,3000000.0,,,,4000000.0,,,,5000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense / USD,,,,1000000.0,,,,1000000.0,,,,1000000.0,,,,1000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,,9000000.0,,,,11000000.0,,,,7000000.0,,,,0.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,,49000000.0,,,,0.0,,,,16000000.0,,,,0.0,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount / USD,,,,1000000000.0,,,,1000000000.0,,,,-89000000.0,,,,-1000000000.0,,,
VariableLeasePayment / USD,,,,78000000.0,,,,41000000.0,,,,64000000.0,,,,90000000.0,,,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,378000000.0,378000000.0,378000000.0,377000000.0,379000000.0,379000000.0,379000000.0,378000000.0,347000000.0,344000000.0,340000000.0,375000000.0,312000000.0,310000000.0,309000000.0,333000000.0,302000000.0,337000000.0,348000000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,378000000.0,378000000.0,378000000.0,377000000.0,378000000.0,378000000.0,378000000.0,378000000.0,346000000.0,344000000.0,339000000.0,374000000.0,311000000.0,310000000.0,309000000.0,332000000.0,302000000.0,337000000.0,348000000.0
